Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"772,889","(+/-5,600)"
Sex and Age,Male,"389,386","(+/-4,104)"
Sex and Age,Female,"383,503","(+/-3,480)"
Sex and Age,Under 5 years,"36,045","(+/-1,553)"
Sex and Age,5 to 9 years,"39,961","(+/-2,696)"
Sex and Age,10 to 14 years,"41,919","(+/-2,387)"
Sex and Age,15 to 19 years,"48,639","(+/-2,120)"
Sex and Age,20 to 24 years,"48,605","(+/-2,359)"
Sex and Age,25 to 34 years,"90,872","(+/-2,451)"
Sex and Age,35 to 44 years,"96,270","(+/-2,485)"
Sex and Age,45 to 54 years,"89,531","(+/-1,964)"
Sex and Age,55 to 59 years,"49,207","(+/-2,802)"
Sex and Age,60 to 64 years,"63,092","(+/-3,099)"
Sex and Age,65 to 74 years,"98,772","(+/-1,843)"
Sex and Age,75 to 84 years,"53,689","(+/-2,027)"
Sex and Age,85 years and over,"16,287","(+/-1,594)"
Sex and Age,Median age (years),43.1,(+/-0.4)
Sex and Age,18 years and over,"625,899","(+/-4,528)"
Sex and Age,65 years and over,"168,748","(+/-2,364)"
Race,Total population,"772,889","(+/-5,600)"
Race,One race,"731,070","(+/-5,988)"
Race,White,"686,480","(+/-5,904)"
Race,Black or African American,"19,767","(+/-2,587)"
Race,American Indian and Alaska Native,"1,223",(+/-628)
Race,Asian,"8,826","(+/-1,377)"
Race,Native Hawaiian and Other Pacific Islander,237,(+/-324)
Race,Some other race,"14,537","(+/-2,045)"
Race,Two or more races,"41,819","(+/-3,244)"
Hispanic or Latino and Race,Total population,"772,889","(+/-5,600)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"33,254","(+/-1,769)"
Hispanic or Latino and Race,Mexican,"9,806","(+/-1,498)"
Hispanic or Latino and Race,Puerto Rican,"13,584","(+/-2,189)"
Hispanic or Latino and Race,Cuban,874,(+/-613)
Hispanic or Latino and Race,Other Hispanic or Latino,"8,990","(+/-1,647)"
Hispanic or Latino and Race,Not Hispanic or Latino,"739,635","(+/-5,405)"
Place of Birth,Total population,"772,889","(+/-5,600)"
Place of Birth,Native,"747,028","(+/-6,124)"
Place of Birth,Born in United States,"739,106","(+/-6,354)"
Place of Birth,State of residence,"636,669","(+/-7,021)"
Place of Birth,Different state,"102,437","(+/-5,002)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,922","(+/-1,579)"
Place of Birth,Foreign-born,"25,861","(+/-2,759)"
Ancestry,Total population,"772,889","(+/-5,600)"
Ancestry,American,"39,643","(+/-3,767)"
Ancestry,Arab,"2,373",(+/-976)
Ancestry,Czech,984,(+/-463)
Ancestry,Danish,"2,103",(+/-669)
Ancestry,Dutch,"23,654","(+/-2,340)"
Ancestry,English,"117,551","(+/-6,431)"
Ancestry,French (except Basque),"21,631","(+/-2,355)"
Ancestry,French Canadian,"10,517","(+/-1,941)"
Ancestry,German,"144,285","(+/-7,818)"
Ancestry,Greek,"1,816",(+/-891)
Ancestry,Hungarian,"2,593",(+/-826)
Ancestry,Irish,"130,229","(+/-6,881)"
Ancestry,Italian,"93,184","(+/-5,102)"
Ancestry,Lithuanian,"1,014",(+/-486)
Ancestry,Norwegian,"3,146",(+/-944)
Ancestry,Polish,"38,396","(+/-3,776)"
Ancestry,Portuguese,769,(+/-551)
Ancestry,Russian,"2,012",(+/-783)
Ancestry,Scotch-Irish,"5,493","(+/-1,508)"
Ancestry,Scottish,"20,335","(+/-2,859)"
Ancestry,Slovak,579,(+/-284)
Ancestry,Subsaharan African,"1,259",(+/-704)
Ancestry,Swedish,"4,889","(+/-1,321)"
Ancestry,Swiss,"2,882","(+/-1,113)"
Ancestry,Ukrainian,"4,304","(+/-1,143)"
Ancestry,Welsh,"4,516","(+/-1,164)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,179","(+/-1,301)"
Veteran Status,Civilian population 18 years and over,"623,817","(+/-4,612)"
Veteran Status,Civilian veterans,"47,070","(+/-2,842)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"756,617","(+/-5,834)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"121,021","(+/-5,141)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"146,879","(+/-3,474)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,149","(+/-1,621)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"445,549","(+/-4,730)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"61,785","(+/-4,383)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"164,189","(+/-2,447)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,087","(+/-2,410)"
Residence 1 Year Ago,Population 1 year and over,"764,417","(+/-5,750)"
Residence 1 Year Ago,Same house,"689,153","(+/-7,601)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"75,264","(+/-5,688)"
Residence 1 Year Ago,Different house in the U.S.,"69,787","(+/-5,733)"
Residence 1 Year Ago,Same county,"33,598","(+/-3,803)"
Residence 1 Year Ago,Different county,"36,189","(+/-4,324)"
Residence 1 Year Ago,Same state,"24,344","(+/-3,557)"
Residence 1 Year Ago,Different state,"11,845","(+/-2,960)"
Residence 1 Year Ago,Abroad,"5,477","(+/-1,209)"
