Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"773,463","(+/-13,577)"
Sex and Age,Male,"372,430","(+/-7,369)"
Sex and Age,Female,"401,033","(+/-7,830)"
Sex and Age,Under 5 years,"41,588","(+/-2,844)"
Sex and Age,5 to 9 years,"44,819","(+/-3,845)"
Sex and Age,10 to 14 years,"52,306","(+/-4,394)"
Sex and Age,15 to 19 years,"49,128","(+/-2,716)"
Sex and Age,20 to 24 years,"43,400","(+/-3,325)"
Sex and Age,25 to 34 years,"85,326","(+/-4,456)"
Sex and Age,35 to 44 years,"109,411","(+/-4,106)"
Sex and Age,45 to 54 years,"99,619","(+/-3,576)"
Sex and Age,55 to 59 years,"52,868","(+/-3,627)"
Sex and Age,60 to 64 years,"46,489","(+/-3,330)"
Sex and Age,65 to 74 years,"79,162","(+/-2,544)"
Sex and Age,75 to 84 years,"51,084","(+/-2,934)"
Sex and Age,85 years and over,"18,263","(+/-1,996)"
Sex and Age,Median age (years),41.7,(+/-0.5)
Sex and Age,18 years and over,"602,901","(+/-9,662)"
Sex and Age,65 years and over,"148,509","(+/-3,805)"
Race,Total population,"773,463","(+/-13,577)"
Race,One race,"682,752","(+/-14,364)"
Race,White,"342,153","(+/-8,414)"
Race,Black or African American,"130,574","(+/-8,466)"
Race,American Indian and Alaska Native,"4,943","(+/-1,926)"
Race,Asian,"110,769","(+/-6,663)"
Race,Native Hawaiian and Other Pacific Islander,483,(+/-725)
Race,Some other race,"93,830","(+/-10,209)"
Race,Two or more races,"90,711","(+/-9,785)"
Hispanic or Latino and Race,Total population,"773,463","(+/-13,577)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"163,239","(+/-8,886)"
Hispanic or Latino and Race,Mexican,"12,465","(+/-3,761)"
Hispanic or Latino and Race,Puerto Rican,"8,366","(+/-2,779)"
Hispanic or Latino and Race,Cuban,"5,313","(+/-3,135)"
Hispanic or Latino and Race,Other Hispanic or Latino,"137,095","(+/-10,210)"
Hispanic or Latino and Race,Not Hispanic or Latino,"610,224","(+/-10,988)"
Place of Birth,Total population,"773,463","(+/-13,577)"
Place of Birth,Native,"530,667","(+/-12,499)"
Place of Birth,Born in United States,"513,462","(+/-12,361)"
Place of Birth,State of residence,"190,690","(+/-9,965)"
Place of Birth,Different state,"322,772","(+/-11,300)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","17,205","(+/-2,797)"
Place of Birth,Foreign-born,"242,796","(+/-12,000)"
Ancestry,Total population,"773,463","(+/-13,577)"
Ancestry,American,"26,650","(+/-3,661)"
Ancestry,Arab,"8,226","(+/-1,794)"
Ancestry,Czech,"1,981",(+/-791)
Ancestry,Danish,"1,958",(+/-723)
Ancestry,Dutch,"4,955","(+/-1,437)"
Ancestry,English,"56,026","(+/-4,853)"
Ancestry,French (except Basque),"10,018","(+/-2,163)"
Ancestry,French Canadian,"1,788",(+/-775)
Ancestry,German,"59,051","(+/-4,638)"
Ancestry,Greek,"5,029","(+/-1,726)"
Ancestry,Hungarian,"4,592","(+/-1,811)"
Ancestry,Irish,"65,243","(+/-5,939)"
Ancestry,Italian,"34,305","(+/-4,800)"
Ancestry,Lithuanian,"2,319",(+/-831)
Ancestry,Norwegian,"4,868","(+/-1,577)"
Ancestry,Polish,"20,561","(+/-2,518)"
Ancestry,Portuguese,"3,376","(+/-1,661)"
Ancestry,Russian,"15,881","(+/-2,470)"
Ancestry,Scotch-Irish,"4,548","(+/-1,092)"
Ancestry,Scottish,"13,646","(+/-2,181)"
Ancestry,Slovak,"1,504",(+/-690)
Ancestry,Subsaharan African,"56,705","(+/-8,369)"
Ancestry,Swedish,"5,203","(+/-1,255)"
Ancestry,Swiss,"2,231","(+/-1,089)"
Ancestry,Ukrainian,"7,297","(+/-2,137)"
Ancestry,Welsh,"3,404","(+/-1,050)"
Ancestry,West Indian (excluding Hispanic origin groups),"10,999","(+/-3,192)"
Veteran Status,Civilian population 18 years and over,"600,549","(+/-9,590)"
Veteran Status,Civilian veterans,"27,456","(+/-2,609)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"766,942","(+/-13,514)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"71,428","(+/-4,978)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"170,493","(+/-6,325)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,577","(+/-1,267)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"450,908","(+/-9,482)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"31,528","(+/-3,844)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"145,541","(+/-3,832)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"35,323","(+/-2,546)"
Residence 1 Year Ago,Population 1 year and over,"765,655","(+/-13,080)"
Residence 1 Year Ago,Same house,"684,679","(+/-14,155)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"80,976","(+/-8,325)"
Residence 1 Year Ago,Different house in the U.S.,"67,332","(+/-7,560)"
Residence 1 Year Ago,Same county,"33,925","(+/-5,020)"
Residence 1 Year Ago,Different county,"33,407","(+/-4,856)"
Residence 1 Year Ago,Same state,"9,832","(+/-2,759)"
Residence 1 Year Ago,Different state,"23,575","(+/-4,296)"
Residence 1 Year Ago,Abroad,"13,644","(+/-3,321)"
