Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"834,806","(+/-15,838)"
Sex and Age,Male,"403,829","(+/-8,207)"
Sex and Age,Female,"430,977","(+/-10,539)"
Sex and Age,Under 5 years,"36,537","(+/-4,008)"
Sex and Age,5 to 9 years,"37,421","(+/-3,912)"
Sex and Age,10 to 14 years,"42,953","(+/-4,694)"
Sex and Age,15 to 19 years,"46,414","(+/-3,771)"
Sex and Age,20 to 24 years,"44,247","(+/-4,070)"
Sex and Age,25 to 34 years,"84,088","(+/-4,999)"
Sex and Age,35 to 44 years,"94,892","(+/-6,278)"
Sex and Age,45 to 54 years,"87,828","(+/-5,176)"
Sex and Age,55 to 59 years,"55,464","(+/-3,555)"
Sex and Age,60 to 64 years,"66,841","(+/-4,478)"
Sex and Age,65 to 74 years,"128,962","(+/-4,769)"
Sex and Age,75 to 84 years,"84,416","(+/-4,303)"
Sex and Age,85 years and over,"24,743","(+/-2,990)"
Sex and Age,Median age (years),48.7,(+/-1.2)
Sex and Age,18 years and over,"694,703","(+/-12,233)"
Sex and Age,65 years and over,"238,121","(+/-7,025)"
Race,Total population,"834,806","(+/-15,838)"
Race,One race,"745,687","(+/-15,636)"
Race,White,"598,650","(+/-15,130)"
Race,Black or African American,"88,096","(+/-8,726)"
Race,American Indian and Alaska Native,"1,410",(+/-595)
Race,Asian,"15,042","(+/-3,203)"
Race,Native Hawaiian and Other Pacific Islander,579,(+/-330)
Race,Some other race,"41,910","(+/-7,983)"
Race,Two or more races,"89,119","(+/-10,013)"
Hispanic or Latino and Race,Total population,"834,806","(+/-15,838)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"120,981","(+/-11,011)"
Hispanic or Latino and Race,Mexican,"24,627","(+/-5,691)"
Hispanic or Latino and Race,Puerto Rican,"43,356","(+/-6,541)"
Hispanic or Latino and Race,Cuban,"12,350","(+/-3,262)"
Hispanic or Latino and Race,Other Hispanic or Latino,"40,648","(+/-6,998)"
Hispanic or Latino and Race,Not Hispanic or Latino,"713,825","(+/-13,915)"
Place of Birth,Total population,"834,806","(+/-15,838)"
Place of Birth,Native,"756,144","(+/-15,409)"
Place of Birth,Born in United States,"726,018","(+/-15,476)"
Place of Birth,State of residence,"304,329","(+/-12,620)"
Place of Birth,Different state,"421,689","(+/-12,645)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","30,126","(+/-5,073)"
Place of Birth,Foreign-born,"78,662","(+/-8,142)"
Ancestry,Total population,"834,806","(+/-15,838)"
Ancestry,American,"60,734","(+/-7,275)"
Ancestry,Arab,"1,847",(+/-805)
Ancestry,Czech,"1,581",(+/-707)
Ancestry,Danish,"1,300",(+/-832)
Ancestry,Dutch,"8,260","(+/-2,604)"
Ancestry,English,"107,995","(+/-9,091)"
Ancestry,French (except Basque),"16,654","(+/-2,955)"
Ancestry,French Canadian,"7,127","(+/-2,501)"
Ancestry,German,"89,459","(+/-7,379)"
Ancestry,Greek,"4,324","(+/-1,920)"
Ancestry,Hungarian,"4,325","(+/-1,627)"
Ancestry,Irish,"97,756","(+/-7,613)"
Ancestry,Italian,"57,538","(+/-5,772)"
Ancestry,Lithuanian,"2,195",(+/-804)
Ancestry,Norwegian,"5,714","(+/-1,646)"
Ancestry,Polish,"20,899","(+/-3,253)"
Ancestry,Portuguese,"6,396","(+/-2,682)"
Ancestry,Russian,"5,609","(+/-1,807)"
Ancestry,Scotch-Irish,"6,889","(+/-1,509)"
Ancestry,Scottish,"20,256","(+/-2,811)"
Ancestry,Slovak,"1,379",(+/-669)
Ancestry,Subsaharan African,"7,972","(+/-3,277)"
Ancestry,Swedish,"6,839","(+/-1,852)"
Ancestry,Swiss,"1,120",(+/-505)
Ancestry,Ukrainian,"3,228","(+/-1,125)"
Ancestry,Welsh,"5,059","(+/-1,548)"
Ancestry,West Indian (excluding Hispanic origin groups),"10,570","(+/-3,464)"
Veteran Status,Civilian population 18 years and over,"693,855","(+/-12,163)"
Veteran Status,Civilian veterans,"72,507","(+/-4,699)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"823,656","(+/-15,747)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"147,769","(+/-8,778)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"139,668","(+/-7,861)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,239","(+/-1,607)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"450,369","(+/-10,117)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"63,273","(+/-5,959)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"233,619","(+/-7,065)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"77,257","(+/-4,864)"
Residence 1 Year Ago,Population 1 year and over,"826,847","(+/-15,707)"
Residence 1 Year Ago,Same house,"732,595","(+/-15,981)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"94,252","(+/-8,523)"
Residence 1 Year Ago,Different house in the U.S.,"91,004","(+/-8,348)"
Residence 1 Year Ago,Same county,"39,189","(+/-6,272)"
Residence 1 Year Ago,Different county,"51,815","(+/-5,678)"
Residence 1 Year Ago,Same state,"32,097","(+/-4,713)"
Residence 1 Year Ago,Different state,"19,718","(+/-4,137)"
Residence 1 Year Ago,Abroad,"3,248","(+/-1,335)"
