Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"726,418","(+/-22,218)"
Sex and Age,Male,"352,184","(+/-11,821)"
Sex and Age,Female,"374,234","(+/-12,966)"
Sex and Age,Under 5 years,"34,272","(+/-3,517)"
Sex and Age,5 to 9 years,"37,511","(+/-4,882)"
Sex and Age,10 to 14 years,"38,412","(+/-3,872)"
Sex and Age,15 to 19 years,"35,641","(+/-3,188)"
Sex and Age,20 to 24 years,"36,976","(+/-4,169)"
Sex and Age,25 to 34 years,"94,915","(+/-6,439)"
Sex and Age,35 to 44 years,"93,378","(+/-5,094)"
Sex and Age,45 to 54 years,"97,268","(+/-5,617)"
Sex and Age,55 to 59 years,"48,263","(+/-4,723)"
Sex and Age,60 to 64 years,"50,133","(+/-4,244)"
Sex and Age,65 to 74 years,"88,335","(+/-4,897)"
Sex and Age,75 to 84 years,"53,619","(+/-4,537)"
Sex and Age,85 years and over,"17,695","(+/-2,780)"
Sex and Age,Median age (years),44.2,(+/-1.0)
Sex and Age,18 years and over,"593,792","(+/-17,004)"
Sex and Age,65 years and over,"159,649","(+/-7,656)"
Race,Total population,"726,418","(+/-22,218)"
Race,One race,"641,654","(+/-21,027)"
Race,White,"174,682","(+/-10,721)"
Race,Black or African American,"34,314","(+/-8,446)"
Race,American Indian and Alaska Native,"5,067","(+/-2,065)"
Race,Asian,"321,015","(+/-11,340)"
Race,Native Hawaiian and Other Pacific Islander,195,(+/-377)
Race,Some other race,"106,381","(+/-10,862)"
Race,Two or more races,"84,764","(+/-10,268)"
Hispanic or Latino and Race,Total population,"726,418","(+/-22,218)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"189,441","(+/-13,356)"
Hispanic or Latino and Race,Mexican,"26,489","(+/-6,646)"
Hispanic or Latino and Race,Puerto Rican,"19,372","(+/-4,415)"
Hispanic or Latino and Race,Cuban,"4,801","(+/-2,363)"
Hispanic or Latino and Race,Other Hispanic or Latino,"138,779","(+/-11,196)"
Hispanic or Latino and Race,Not Hispanic or Latino,"536,977","(+/-17,908)"
Place of Birth,Total population,"726,418","(+/-22,218)"
Place of Birth,Native,"324,004","(+/-15,263)"
Place of Birth,Born in United States,"308,395","(+/-14,977)"
Place of Birth,State of residence,"283,055","(+/-13,940)"
Place of Birth,Different state,"25,340","(+/-3,729)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","15,609","(+/-3,164)"
Place of Birth,Foreign-born,"402,414","(+/-13,839)"
Ancestry,Total population,"726,418","(+/-22,218)"
Ancestry,American,"14,969","(+/-5,611)"
Ancestry,Arab,"5,603","(+/-2,553)"
Ancestry,Czech,268,(+/-207)
Ancestry,Danish,573,(+/-529)
Ancestry,Dutch,"2,944","(+/-2,054)"
Ancestry,English,"5,200","(+/-1,381)"
Ancestry,French (except Basque),"3,177","(+/-1,456)"
Ancestry,French Canadian,308,(+/-421)
Ancestry,German,"13,913","(+/-2,965)"
Ancestry,Greek,"5,876","(+/-1,965)"
Ancestry,Hungarian,"2,224","(+/-1,357)"
Ancestry,Irish,"18,353","(+/-2,898)"
Ancestry,Italian,"25,917","(+/-3,771)"
Ancestry,Lithuanian,238,(+/-181)
Ancestry,Norwegian,639,(+/-525)
Ancestry,Polish,"14,729","(+/-2,924)"
Ancestry,Portuguese,891,(+/-630)
Ancestry,Russian,"11,167","(+/-3,247)"
Ancestry,Scotch-Irish,123,(+/-158)
Ancestry,Scottish,"1,404",(+/-605)
Ancestry,Slovak,196,(+/-191)
Ancestry,Subsaharan African,"3,545","(+/-1,886)"
Ancestry,Swedish,679,(+/-522)
Ancestry,Swiss,140,(+/-172)
Ancestry,Ukrainian,"3,921","(+/-2,866)"
Ancestry,Welsh,30,(+/-52)
Ancestry,West Indian (excluding Hispanic origin groups),"11,832","(+/-3,647)"
Veteran Status,Civilian population 18 years and over,"593,691","(+/-17,007)"
Veteran Status,Civilian veterans,"8,608","(+/-1,740)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"721,601","(+/-22,215)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"90,731","(+/-7,833)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"132,594","(+/-8,481)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,118","(+/-2,328)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"432,443","(+/-15,939)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"33,420","(+/-5,422)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"156,564","(+/-7,626)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,193","(+/-4,840)"
Residence 1 Year Ago,Population 1 year and over,"719,731","(+/-22,084)"
Residence 1 Year Ago,Same house,"668,609","(+/-21,868)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"51,122","(+/-5,346)"
Residence 1 Year Ago,Different house in the U.S.,"42,299","(+/-4,855)"
Residence 1 Year Ago,Same county,"30,187","(+/-4,041)"
Residence 1 Year Ago,Different county,"12,112","(+/-2,490)"
Residence 1 Year Ago,Same state,"8,274","(+/-1,936)"
Residence 1 Year Ago,Different state,"3,838","(+/-1,322)"
Residence 1 Year Ago,Abroad,"8,823","(+/-2,463)"
