Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"735,987","(+/-2,226)"
Sex and Age,Male,"371,940","(+/-1,839)"
Sex and Age,Female,"364,047","(+/-1,422)"
Sex and Age,Under 5 years,"38,577","(+/-1,223)"
Sex and Age,5 to 9 years,"35,545","(+/-2,702)"
Sex and Age,10 to 14 years,"33,613","(+/-2,687)"
Sex and Age,15 to 19 years,"34,740","(+/-1,453)"
Sex and Age,20 to 24 years,"45,103","(+/-1,506)"
Sex and Age,25 to 34 years,"174,516","(+/-1,767)"
Sex and Age,35 to 44 years,"128,020","(+/-1,190)"
Sex and Age,45 to 54 years,"84,750","(+/-1,197)"
Sex and Age,55 to 59 years,"33,897","(+/-2,842)"
Sex and Age,60 to 64 years,"32,161","(+/-2,774)"
Sex and Age,65 to 74 years,"55,154",(+/-896)
Sex and Age,75 to 84 years,"28,956","(+/-1,675)"
Sex and Age,85 years and over,"10,955","(+/-1,732)"
Sex and Age,Median age (years),35.4,(+/-0.2)
Sex and Age,18 years and over,"607,359","(+/-1,641)"
Sex and Age,65 years and over,"95,065",(+/-845)
Race,Total population,"735,987","(+/-2,226)"
Race,One race,"590,251","(+/-10,505)"
Race,White,"422,622","(+/-5,816)"
Race,Black or African American,"69,897","(+/-4,945)"
Race,American Indian and Alaska Native,"7,528","(+/-2,571)"
Race,Asian,"28,013","(+/-1,932)"
Race,Native Hawaiian and Other Pacific Islander,"1,663",(+/-895)
Race,Some other race,"60,528","(+/-8,173)"
Race,Two or more races,"145,736","(+/-10,301)"
Hispanic or Latino and Race,Total population,"735,987","(+/-2,226)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"208,287","(+/-1,999)"
Hispanic or Latino and Race,Mexican,"149,758","(+/-8,555)"
Hispanic or Latino and Race,Puerto Rican,"3,143","(+/-1,141)"
Hispanic or Latino and Race,Cuban,"5,833","(+/-3,629)"
Hispanic or Latino and Race,Other Hispanic or Latino,"49,553","(+/-8,065)"
Hispanic or Latino and Race,Not Hispanic or Latino,"527,700","(+/-1,445)"
Place of Birth,Total population,"735,987","(+/-2,226)"
Place of Birth,Native,"617,488","(+/-8,662)"
Place of Birth,Born in United States,"601,295","(+/-8,952)"
Place of Birth,State of residence,"253,677","(+/-9,462)"
Place of Birth,Different state,"347,618","(+/-9,246)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","16,193","(+/-3,545)"
Place of Birth,Foreign-born,"118,499","(+/-8,409)"
Ancestry,Total population,"735,987","(+/-2,226)"
Ancestry,American,"21,058","(+/-4,999)"
Ancestry,Arab,"4,559","(+/-1,414)"
Ancestry,Czech,"2,829","(+/-1,070)"
Ancestry,Danish,"3,710","(+/-1,083)"
Ancestry,Dutch,"9,322","(+/-2,137)"
Ancestry,English,"80,809","(+/-6,264)"
Ancestry,French (except Basque),"16,998","(+/-2,701)"
Ancestry,French Canadian,"2,145",(+/-999)
Ancestry,German,"99,461","(+/-5,665)"
Ancestry,Greek,"2,898","(+/-1,119)"
Ancestry,Hungarian,"3,341","(+/-1,581)"
Ancestry,Irish,"89,027","(+/-6,520)"
Ancestry,Italian,"39,209","(+/-4,551)"
Ancestry,Lithuanian,"1,703",(+/-649)
Ancestry,Norwegian,"13,280","(+/-2,394)"
Ancestry,Polish,"16,990","(+/-2,909)"
Ancestry,Portuguese,"2,977","(+/-1,312)"
Ancestry,Russian,"9,360","(+/-2,032)"
Ancestry,Scotch-Irish,"5,176","(+/-1,189)"
Ancestry,Scottish,"20,873","(+/-3,199)"
Ancestry,Slovak,"1,486",(+/-772)
Ancestry,Subsaharan African,"22,798","(+/-5,228)"
Ancestry,Swedish,"13,261","(+/-2,117)"
Ancestry,Swiss,"2,439",(+/-914)
Ancestry,Ukrainian,"3,310","(+/-1,107)"
Ancestry,Welsh,"4,473",(+/-938)
Ancestry,West Indian (excluding Hispanic origin groups),"2,250","(+/-1,464)"
Veteran Status,Civilian population 18 years and over,"606,410","(+/-1,873)"
Veteran Status,Civilian veterans,"22,437","(+/-2,454)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"728,698","(+/-2,561)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"84,055","(+/-5,306)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"128,372","(+/-1,239)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,294","(+/-1,465)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"508,050","(+/-2,035)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,661","(+/-4,128)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"92,276",(+/-888)
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"29,100","(+/-2,562)"
Residence 1 Year Ago,Population 1 year and over,"725,962","(+/-3,052)"
Residence 1 Year Ago,Same house,"597,700","(+/-8,999)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"128,262","(+/-8,721)"
Residence 1 Year Ago,Different house in the U.S.,"123,490","(+/-8,930)"
Residence 1 Year Ago,Same county,"60,963","(+/-6,636)"
Residence 1 Year Ago,Different county,"62,527","(+/-6,273)"
Residence 1 Year Ago,Same state,"36,071","(+/-5,382)"
Residence 1 Year Ago,Different state,"26,456","(+/-3,871)"
Residence 1 Year Ago,Abroad,"4,772","(+/-1,674)"
