Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"775,248","(+/-7,231)"
Sex and Age,Male,"380,306","(+/-4,661)"
Sex and Age,Female,"394,942","(+/-4,370)"
Sex and Age,Under 5 years,"48,817","(+/-1,890)"
Sex and Age,5 to 9 years,"47,144","(+/-3,366)"
Sex and Age,10 to 14 years,"47,994","(+/-3,111)"
Sex and Age,15 to 19 years,"51,910","(+/-3,412)"
Sex and Age,20 to 24 years,"65,425","(+/-3,010)"
Sex and Age,25 to 34 years,"126,630","(+/-2,932)"
Sex and Age,35 to 44 years,"105,213","(+/-3,116)"
Sex and Age,45 to 54 years,"78,192","(+/-2,097)"
Sex and Age,55 to 59 years,"35,824","(+/-3,011)"
Sex and Age,60 to 64 years,"48,390","(+/-3,057)"
Sex and Age,65 to 74 years,"72,562","(+/-1,525)"
Sex and Age,75 to 84 years,"36,749","(+/-1,735)"
Sex and Age,85 years and over,"10,398","(+/-1,597)"
Sex and Age,Median age (years),35.0,(+/-0.3)
Sex and Age,18 years and over,"604,791","(+/-5,931)"
Sex and Age,65 years and over,"119,709","(+/-1,867)"
Race,Total population,"775,248","(+/-7,231)"
Race,One race,"700,872","(+/-9,594)"
Race,White,"308,557","(+/-5,003)"
Race,Black or African American,"335,320","(+/-6,810)"
Race,American Indian and Alaska Native,"3,975","(+/-1,470)"
Race,Asian,"23,384","(+/-2,610)"
Race,Native Hawaiian and Other Pacific Islander,682,(+/-520)
Race,Some other race,"28,954","(+/-4,597)"
Race,Two or more races,"74,376","(+/-7,107)"
Hispanic or Latino and Race,Total population,"775,248","(+/-7,231)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"73,704","(+/-2,422)"
Hispanic or Latino and Race,Mexican,"25,123","(+/-4,453)"
Hispanic or Latino and Race,Puerto Rican,"18,790","(+/-3,871)"
Hispanic or Latino and Race,Cuban,"2,946","(+/-1,425)"
Hispanic or Latino and Race,Other Hispanic or Latino,"26,845","(+/-4,260)"
Hispanic or Latino and Race,Not Hispanic or Latino,"701,544","(+/-6,555)"
Place of Birth,Total population,"775,248","(+/-7,231)"
Place of Birth,Native,"725,251","(+/-8,000)"
Place of Birth,Born in United States,"705,048","(+/-8,341)"
Place of Birth,State of residence,"401,647","(+/-10,769)"
Place of Birth,Different state,"303,401","(+/-9,483)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","20,203","(+/-3,581)"
Place of Birth,Foreign-born,"49,997","(+/-4,323)"
Ancestry,Total population,"775,248","(+/-7,231)"
Ancestry,American,"40,243","(+/-4,622)"
Ancestry,Arab,"2,988","(+/-1,278)"
Ancestry,Czech,"1,290",(+/-621)
Ancestry,Danish,785,(+/-438)
Ancestry,Dutch,"4,358","(+/-1,555)"
Ancestry,English,"66,652","(+/-5,666)"
Ancestry,French (except Basque),"8,352","(+/-1,793)"
Ancestry,French Canadian,"2,091",(+/-933)
Ancestry,German,"54,597","(+/-5,101)"
Ancestry,Greek,"2,762","(+/-1,434)"
Ancestry,Hungarian,"1,282",(+/-630)
Ancestry,Irish,"52,932","(+/-4,427)"
Ancestry,Italian,"25,543","(+/-3,740)"
Ancestry,Lithuanian,"1,071",(+/-689)
Ancestry,Norwegian,"2,154",(+/-780)
Ancestry,Polish,"10,314","(+/-1,741)"
Ancestry,Portuguese,"1,471",(+/-823)
Ancestry,Russian,"1,794","(+/-1,058)"
Ancestry,Scotch-Irish,"5,880","(+/-1,429)"
Ancestry,Scottish,"13,059","(+/-2,026)"
Ancestry,Slovak,"1,170",(+/-547)
Ancestry,Subsaharan African,"17,375","(+/-3,798)"
Ancestry,Swedish,"2,213",(+/-751)
Ancestry,Swiss,609,(+/-352)
Ancestry,Ukrainian,"1,445",(+/-739)
Ancestry,Welsh,"3,002","(+/-1,061)"
Ancestry,West Indian (excluding Hispanic origin groups),"6,867","(+/-2,264)"
Veteran Status,Civilian population 18 years and over,"564,431","(+/-6,667)"
Veteran Status,Civilian veterans,"80,673","(+/-5,806)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"728,913","(+/-7,694)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"123,066","(+/-6,965)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"170,343","(+/-2,542)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"13,497","(+/-2,559)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"440,350","(+/-6,439)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"67,508","(+/-5,507)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"118,220","(+/-1,934)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,061","(+/-3,060)"
Residence 1 Year Ago,Population 1 year and over,"767,759","(+/-7,663)"
Residence 1 Year Ago,Same house,"645,420","(+/-11,489)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"122,339","(+/-10,204)"
Residence 1 Year Ago,Different house in the U.S.,"117,031","(+/-10,251)"
Residence 1 Year Ago,Same county,"41,900","(+/-6,478)"
Residence 1 Year Ago,Different county,"75,131","(+/-7,397)"
Residence 1 Year Ago,Same state,"37,936","(+/-5,127)"
Residence 1 Year Ago,Different state,"37,195","(+/-5,521)"
Residence 1 Year Ago,Abroad,"5,308","(+/-1,519)"
