Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"794,910","(+/-16,145)"
Sex and Age,Male,"401,204","(+/-9,991)"
Sex and Age,Female,"393,706","(+/-9,511)"
Sex and Age,Under 5 years,"48,070","(+/-4,499)"
Sex and Age,5 to 9 years,"51,156","(+/-3,805)"
Sex and Age,10 to 14 years,"53,682","(+/-4,141)"
Sex and Age,15 to 19 years,"56,016","(+/-3,960)"
Sex and Age,20 to 24 years,"43,117","(+/-4,041)"
Sex and Age,25 to 34 years,"82,990","(+/-5,855)"
Sex and Age,35 to 44 years,"122,411","(+/-6,208)"
Sex and Age,45 to 54 years,"111,562","(+/-5,871)"
Sex and Age,55 to 59 years,"46,460","(+/-4,257)"
Sex and Age,60 to 64 years,"49,754","(+/-3,136)"
Sex and Age,65 to 74 years,"82,792","(+/-3,833)"
Sex and Age,75 to 84 years,"35,593","(+/-2,965)"
Sex and Age,85 years and over,"11,307","(+/-1,823)"
Sex and Age,Median age (years),40.2,(+/-0.7)
Sex and Age,18 years and over,"605,039","(+/-11,129)"
Sex and Age,65 years and over,"129,692","(+/-5,699)"
Race,Total population,"794,910","(+/-16,145)"
Race,One race,"700,866","(+/-16,876)"
Race,White,"533,372","(+/-13,804)"
Race,Black or African American,"17,627","(+/-4,798)"
Race,American Indian and Alaska Native,"6,092","(+/-1,591)"
Race,Asian,"102,851","(+/-9,788)"
Race,Native Hawaiian and Other Pacific Islander,"5,131","(+/-2,123)"
Race,Some other race,"35,793","(+/-7,046)"
Race,Two or more races,"94,044","(+/-8,491)"
Hispanic or Latino and Race,Total population,"794,910","(+/-16,145)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"95,048","(+/-8,699)"
Hispanic or Latino and Race,Mexican,"62,665","(+/-6,173)"
Hispanic or Latino and Race,Puerto Rican,"3,901","(+/-1,783)"
Hispanic or Latino and Race,Cuban,"1,543","(+/-1,224)"
Hispanic or Latino and Race,Other Hispanic or Latino,"26,939","(+/-6,294)"
Hispanic or Latino and Race,Not Hispanic or Latino,"699,862","(+/-15,719)"
Place of Birth,Total population,"794,910","(+/-16,145)"
Place of Birth,Native,"660,076","(+/-16,623)"
Place of Birth,Born in United States,"645,782","(+/-16,693)"
Place of Birth,State of residence,"403,309","(+/-13,628)"
Place of Birth,Different state,"242,473","(+/-9,491)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","14,294","(+/-2,764)"
Place of Birth,Foreign-born,"134,834","(+/-9,678)"
Ancestry,Total population,"794,910","(+/-16,145)"
Ancestry,American,"34,296","(+/-4,315)"
Ancestry,Arab,"4,819","(+/-2,591)"
Ancestry,Czech,"2,763","(+/-1,226)"
Ancestry,Danish,"5,235","(+/-1,193)"
Ancestry,Dutch,"12,266","(+/-2,454)"
Ancestry,English,"98,646","(+/-7,814)"
Ancestry,French (except Basque),"19,339","(+/-3,456)"
Ancestry,French Canadian,"3,146","(+/-1,108)"
Ancestry,German,"107,828","(+/-7,862)"
Ancestry,Greek,"2,439","(+/-1,114)"
Ancestry,Hungarian,"1,945",(+/-839)
Ancestry,Irish,"76,877","(+/-6,954)"
Ancestry,Italian,"26,454","(+/-3,487)"
Ancestry,Lithuanian,"1,694",(+/-805)
Ancestry,Norwegian,"32,574","(+/-3,937)"
Ancestry,Polish,"12,460","(+/-1,894)"
Ancestry,Portuguese,"1,611",(+/-774)
Ancestry,Russian,"6,577","(+/-1,419)"
Ancestry,Scotch-Irish,"6,456","(+/-1,720)"
Ancestry,Scottish,"24,198","(+/-3,656)"
Ancestry,Slovak,741,(+/-444)
Ancestry,Subsaharan African,"7,711","(+/-4,225)"
Ancestry,Swedish,"18,366","(+/-2,550)"
Ancestry,Swiss,"1,964",(+/-720)
Ancestry,Ukrainian,"8,624","(+/-3,366)"
Ancestry,Welsh,"6,241","(+/-1,653)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,383",(+/-866)
Veteran Status,Civilian population 18 years and over,"604,624","(+/-11,143)"
Veteran Status,Civilian veterans,"42,081","(+/-3,518)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"792,559","(+/-16,166)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"87,597","(+/-5,393)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"189,843","(+/-8,758)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,274","(+/-1,951)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"474,205","(+/-10,446)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,320","(+/-4,032)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"128,511","(+/-5,702)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"36,003","(+/-3,026)"
Residence 1 Year Ago,Population 1 year and over,"786,712","(+/-15,868)"
Residence 1 Year Ago,Same house,"697,580","(+/-15,000)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"89,132","(+/-8,283)"
Residence 1 Year Ago,Different house in the U.S.,"81,862","(+/-7,768)"
Residence 1 Year Ago,Same county,"47,213","(+/-6,235)"
Residence 1 Year Ago,Different county,"34,649","(+/-5,236)"
Residence 1 Year Ago,Same state,"17,657","(+/-4,385)"
Residence 1 Year Ago,Different state,"16,992","(+/-3,965)"
Residence 1 Year Ago,Abroad,"7,270","(+/-2,333)"
