Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"757,119","(+/-8,605)"
Sex and Age,Male,"385,240","(+/-5,296)"
Sex and Age,Female,"371,879","(+/-5,716)"
Sex and Age,Under 5 years,"47,068","(+/-2,282)"
Sex and Age,5 to 9 years,"50,166","(+/-3,874)"
Sex and Age,10 to 14 years,"48,066","(+/-4,016)"
Sex and Age,15 to 19 years,"50,922","(+/-2,934)"
Sex and Age,20 to 24 years,"50,959","(+/-2,397)"
Sex and Age,25 to 34 years,"122,508","(+/-3,717)"
Sex and Age,35 to 44 years,"118,175","(+/-3,476)"
Sex and Age,45 to 54 years,"88,898","(+/-2,814)"
Sex and Age,55 to 59 years,"38,705","(+/-3,019)"
Sex and Age,60 to 64 years,"42,668","(+/-3,330)"
Sex and Age,65 to 74 years,"61,607","(+/-2,752)"
Sex and Age,75 to 84 years,"28,752","(+/-1,675)"
Sex and Age,85 years and over,"8,625","(+/-1,508)"
Sex and Age,Median age (years),35.8,(+/-0.4)
Sex and Age,18 years and over,"581,227","(+/-7,360)"
Sex and Age,65 years and over,"98,984","(+/-2,726)"
Race,Total population,"757,119","(+/-8,605)"
Race,One race,"621,129","(+/-12,199)"
Race,White,"469,795","(+/-13,004)"
Race,Black or African American,"19,027","(+/-3,675)"
Race,American Indian and Alaska Native,"14,079","(+/-3,197)"
Race,Asian,"23,593","(+/-2,829)"
Race,Native Hawaiian and Other Pacific Islander,"2,245","(+/-1,417)"
Race,Some other race,"92,390","(+/-10,904)"
Race,Two or more races,"135,990","(+/-10,101)"
Hispanic or Latino and Race,Total population,"757,119","(+/-8,605)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"305,000","(+/-5,988)"
Hispanic or Latino and Race,Mexican,"243,291","(+/-10,231)"
Hispanic or Latino and Race,Puerto Rican,"6,098","(+/-1,801)"
Hispanic or Latino and Race,Cuban,"1,490","(+/-1,394)"
Hispanic or Latino and Race,Other Hispanic or Latino,"54,121","(+/-7,627)"
Hispanic or Latino and Race,Not Hispanic or Latino,"452,119","(+/-7,914)"
Place of Birth,Total population,"757,119","(+/-8,605)"
Place of Birth,Native,"656,053","(+/-10,673)"
Place of Birth,Born in United States,"646,809","(+/-10,410)"
Place of Birth,State of residence,"386,889","(+/-11,055)"
Place of Birth,Different state,"259,920","(+/-11,278)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,244","(+/-2,215)"
Place of Birth,Foreign-born,"101,066","(+/-7,372)"
Ancestry,Total population,"757,119","(+/-8,605)"
Ancestry,American,"17,881","(+/-2,984)"
Ancestry,Arab,"1,082",(+/-772)
Ancestry,Czech,"3,143","(+/-1,442)"
Ancestry,Danish,"5,275","(+/-1,836)"
Ancestry,Dutch,"8,475","(+/-1,938)"
Ancestry,English,"59,382","(+/-5,862)"
Ancestry,French (except Basque),"12,600","(+/-2,899)"
Ancestry,French Canadian,"1,855",(+/-989)
Ancestry,German,"119,648","(+/-7,946)"
Ancestry,Greek,"1,128",(+/-845)
Ancestry,Hungarian,"1,941","(+/-1,323)"
Ancestry,Irish,"69,804","(+/-7,695)"
Ancestry,Italian,"27,861","(+/-4,950)"
Ancestry,Lithuanian,456,(+/-270)
Ancestry,Norwegian,"10,725","(+/-2,013)"
Ancestry,Polish,"11,475","(+/-2,274)"
Ancestry,Portuguese,"1,761",(+/-991)
Ancestry,Russian,"3,771","(+/-1,254)"
Ancestry,Scotch-Irish,"4,922","(+/-1,469)"
Ancestry,Scottish,"16,063","(+/-2,991)"
Ancestry,Slovak,609,(+/-374)
Ancestry,Subsaharan African,"6,649","(+/-2,288)"
Ancestry,Swedish,"10,612","(+/-2,261)"
Ancestry,Swiss,"2,302","(+/-1,214)"
Ancestry,Ukrainian,832,(+/-436)
Ancestry,Welsh,"4,071","(+/-1,339)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,716","(+/-1,715)"
Veteran Status,Civilian population 18 years and over,"580,061","(+/-7,372)"
Veteran Status,Civilian veterans,"36,295","(+/-4,174)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"752,465","(+/-8,608)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"94,067","(+/-6,092)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"175,866","(+/-5,041)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,884","(+/-2,118)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"479,419","(+/-6,886)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,517","(+/-4,831)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"97,180","(+/-2,747)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"36,666","(+/-2,895)"
Residence 1 Year Ago,Population 1 year and over,"747,665","(+/-8,766)"
Residence 1 Year Ago,Same house,"659,998","(+/-12,007)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"87,667","(+/-7,623)"
Residence 1 Year Ago,Different house in the U.S.,"84,059","(+/-7,270)"
Residence 1 Year Ago,Same county,"36,160","(+/-5,244)"
Residence 1 Year Ago,Different county,"47,899","(+/-5,782)"
Residence 1 Year Ago,Same state,"31,551","(+/-5,056)"
Residence 1 Year Ago,Different state,"16,348","(+/-3,263)"
Residence 1 Year Ago,Abroad,"3,608","(+/-1,816)"
