Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"777,946","(+/-26,155)"
Sex and Age,Male,"377,433","(+/-13,623)"
Sex and Age,Female,"400,513","(+/-16,393)"
Sex and Age,Under 5 years,"50,934","(+/-5,421)"
Sex and Age,5 to 9 years,"43,820","(+/-4,996)"
Sex and Age,10 to 14 years,"42,474","(+/-4,912)"
Sex and Age,15 to 19 years,"36,221","(+/-3,788)"
Sex and Age,20 to 24 years,"52,657","(+/-5,656)"
Sex and Age,25 to 34 years,"176,836","(+/-8,777)"
Sex and Age,35 to 44 years,"126,583","(+/-6,462)"
Sex and Age,45 to 54 years,"80,801","(+/-5,999)"
Sex and Age,55 to 59 years,"36,610","(+/-3,812)"
Sex and Age,60 to 64 years,"36,368","(+/-4,671)"
Sex and Age,65 to 74 years,"50,335","(+/-4,162)"
Sex and Age,75 to 84 years,"31,549","(+/-3,462)"
Sex and Age,85 years and over,"12,758","(+/-2,719)"
Sex and Age,Median age (years),34.2,(+/-0.5)
Sex and Age,18 years and over,"615,960","(+/-18,786)"
Sex and Age,65 years and over,"94,642","(+/-6,347)"
Race,Total population,"777,946","(+/-26,155)"
Race,One race,"677,926","(+/-26,047)"
Race,White,"337,340","(+/-19,313)"
Race,Black or African American,"79,127","(+/-9,212)"
Race,American Indian and Alaska Native,"6,654","(+/-2,867)"
Race,Asian,"96,807","(+/-8,385)"
Race,Native Hawaiian and Other Pacific Islander,"1,472","(+/-1,292)"
Race,Some other race,"156,526","(+/-12,554)"
Race,Two or more races,"100,020","(+/-9,535)"
Hispanic or Latino and Race,Total population,"777,946","(+/-26,155)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"260,247","(+/-13,711)"
Hispanic or Latino and Race,Mexican,"40,649","(+/-6,959)"
Hispanic or Latino and Race,Puerto Rican,"70,368","(+/-9,500)"
Hispanic or Latino and Race,Cuban,"2,389",(+/-817)
Hispanic or Latino and Race,Other Hispanic or Latino,"146,841","(+/-12,665)"
Hispanic or Latino and Race,Not Hispanic or Latino,"517,699","(+/-24,384)"
Place of Birth,Total population,"777,946","(+/-26,155)"
Place of Birth,Native,"526,372","(+/-23,329)"
Place of Birth,Born in United States,"495,540","(+/-22,869)"
Place of Birth,State of residence,"354,243","(+/-20,768)"
Place of Birth,Different state,"141,297","(+/-9,599)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","30,832","(+/-3,793)"
Place of Birth,Foreign-born,"251,574","(+/-14,137)"
Ancestry,Total population,"777,946","(+/-26,155)"
Ancestry,American,"21,279","(+/-4,174)"
Ancestry,Arab,"8,475","(+/-2,555)"
Ancestry,Czech,"2,414","(+/-1,043)"
Ancestry,Danish,713,(+/-459)
Ancestry,Dutch,"2,992","(+/-1,111)"
Ancestry,English,"22,954","(+/-2,919)"
Ancestry,French (except Basque),"9,030","(+/-2,308)"
Ancestry,French Canadian,"1,824",(+/-815)
Ancestry,German,"39,198","(+/-6,244)"
Ancestry,Greek,"5,083","(+/-1,650)"
Ancestry,Hungarian,"23,243","(+/-9,301)"
Ancestry,Irish,"42,311","(+/-5,192)"
Ancestry,Italian,"37,525","(+/-4,954)"
Ancestry,Lithuanian,"1,404",(+/-798)
Ancestry,Norwegian,"2,731",(+/-982)
Ancestry,Polish,"28,629","(+/-7,793)"
Ancestry,Portuguese,"3,324","(+/-1,271)"
Ancestry,Russian,"5,771","(+/-1,685)"
Ancestry,Scotch-Irish,"1,924","(+/-1,089)"
Ancestry,Scottish,"5,783","(+/-1,601)"
Ancestry,Slovak,335,(+/-283)
Ancestry,Subsaharan African,"8,874","(+/-3,297)"
Ancestry,Swedish,"2,832","(+/-1,227)"
Ancestry,Swiss,"1,300",(+/-679)
Ancestry,Ukrainian,"4,783","(+/-1,433)"
Ancestry,Welsh,"1,184",(+/-686)
Ancestry,West Indian (excluding Hispanic origin groups),"16,880","(+/-4,328)"
Veteran Status,Civilian population 18 years and over,"615,875","(+/-18,820)"
Veteran Status,Civilian veterans,"7,974","(+/-1,884)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"776,509","(+/-26,192)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"94,223","(+/-6,628)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"161,953","(+/-12,797)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,802","(+/-1,316)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"520,755","(+/-17,306)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,109","(+/-4,080)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"93,801","(+/-6,353)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"40,312","(+/-4,320)"
Residence 1 Year Ago,Population 1 year and over,"767,559","(+/-25,681)"
Residence 1 Year Ago,Same house,"675,773","(+/-25,812)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"91,786","(+/-9,727)"
Residence 1 Year Ago,Different house in the U.S.,"82,719","(+/-9,132)"
Residence 1 Year Ago,Same county,"35,786","(+/-5,723)"
Residence 1 Year Ago,Different county,"46,933","(+/-6,226)"
Residence 1 Year Ago,Same state,"25,824","(+/-4,425)"
Residence 1 Year Ago,Different state,"21,109","(+/-4,345)"
Residence 1 Year Ago,Abroad,"9,067","(+/-2,361)"
