Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"802,266","(+/-19,798)"
Sex and Age,Male,"402,363","(+/-11,884)"
Sex and Age,Female,"399,903","(+/-12,121)"
Sex and Age,Under 5 years,"36,744","(+/-4,524)"
Sex and Age,5 to 9 years,"37,909","(+/-4,782)"
Sex and Age,10 to 14 years,"38,969","(+/-5,093)"
Sex and Age,15 to 19 years,"49,619","(+/-3,990)"
Sex and Age,20 to 24 years,"45,370","(+/-4,773)"
Sex and Age,25 to 34 years,"92,800","(+/-6,956)"
Sex and Age,35 to 44 years,"100,499","(+/-6,963)"
Sex and Age,45 to 54 years,"96,451","(+/-5,485)"
Sex and Age,55 to 59 years,"52,659","(+/-3,944)"
Sex and Age,60 to 64 years,"62,328","(+/-5,562)"
Sex and Age,65 to 74 years,"96,512","(+/-5,376)"
Sex and Age,75 to 84 years,"66,150","(+/-4,594)"
Sex and Age,85 years and over,"26,256","(+/-2,801)"
Sex and Age,Median age (years),44.9,(+/-0.9)
Sex and Age,18 years and over,"663,039","(+/-15,809)"
Sex and Age,65 years and over,"188,918","(+/-7,719)"
Race,Total population,"802,266","(+/-19,798)"
Race,One race,"634,523","(+/-19,446)"
Race,White,"442,344","(+/-18,106)"
Race,Black or African American,"119,975","(+/-12,235)"
Race,American Indian and Alaska Native,"2,837","(+/-1,415)"
Race,Asian,"25,168","(+/-4,526)"
Race,Native Hawaiian and Other Pacific Islander,279,(+/-276)
Race,Some other race,"43,920","(+/-7,971)"
Race,Two or more races,"167,743","(+/-11,732)"
Hispanic or Latino and Race,Total population,"802,266","(+/-19,798)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"194,314","(+/-13,794)"
Hispanic or Latino and Race,Mexican,"17,445","(+/-5,830)"
Hispanic or Latino and Race,Puerto Rican,"25,991","(+/-5,044)"
Hispanic or Latino and Race,Cuban,"27,313","(+/-5,040)"
Hispanic or Latino and Race,Other Hispanic or Latino,"123,565","(+/-11,676)"
Hispanic or Latino and Race,Not Hispanic or Latino,"607,952","(+/-19,705)"
Place of Birth,Total population,"802,266","(+/-19,798)"
Place of Birth,Native,"566,468","(+/-16,523)"
Place of Birth,Born in United States,"543,247","(+/-16,422)"
Place of Birth,State of residence,"231,399","(+/-12,551)"
Place of Birth,Different state,"311,848","(+/-12,585)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","23,221","(+/-4,292)"
Place of Birth,Foreign-born,"235,798","(+/-14,434)"
Ancestry,Total population,"802,266","(+/-19,798)"
Ancestry,American,"42,973","(+/-6,504)"
Ancestry,Arab,"6,918","(+/-1,880)"
Ancestry,Czech,"1,931",(+/-989)
Ancestry,Danish,"2,099","(+/-1,366)"
Ancestry,Dutch,"3,222","(+/-1,012)"
Ancestry,English,"41,671","(+/-5,863)"
Ancestry,French (except Basque),"12,736","(+/-2,915)"
Ancestry,French Canadian,"4,269","(+/-1,413)"
Ancestry,German,"54,626","(+/-5,044)"
Ancestry,Greek,"4,271","(+/-1,240)"
Ancestry,Hungarian,"4,600","(+/-1,335)"
Ancestry,Irish,"57,071","(+/-5,559)"
Ancestry,Italian,"80,554","(+/-7,561)"
Ancestry,Lithuanian,"2,448","(+/-1,224)"
Ancestry,Norwegian,"2,233",(+/-753)
Ancestry,Polish,"25,473","(+/-3,518)"
Ancestry,Portuguese,"8,892","(+/-2,838)"
Ancestry,Russian,"18,800","(+/-3,577)"
Ancestry,Scotch-Irish,"3,183","(+/-1,263)"
Ancestry,Scottish,"9,104","(+/-2,247)"
Ancestry,Slovak,957,(+/-687)
Ancestry,Subsaharan African,"4,305","(+/-1,552)"
Ancestry,Swedish,"5,338","(+/-1,515)"
Ancestry,Swiss,"3,755","(+/-2,508)"
Ancestry,Ukrainian,"6,081","(+/-2,681)"
Ancestry,Welsh,"2,712","(+/-1,290)"
Ancestry,West Indian (excluding Hispanic origin groups),"65,828","(+/-9,719)"
Veteran Status,Civilian population 18 years and over,"662,138","(+/-15,924)"
Veteran Status,Civilian veterans,"25,731","(+/-3,390)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"794,052","(+/-19,907)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"95,413","(+/-6,949)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"138,846","(+/-10,014)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,388","(+/-2,237)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"469,801","(+/-14,340)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"33,547","(+/-3,906)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"185,405","(+/-7,727)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"54,478","(+/-4,697)"
Residence 1 Year Ago,Population 1 year and over,"796,705","(+/-19,625)"
Residence 1 Year Ago,Same house,"674,239","(+/-19,572)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"122,466","(+/-9,600)"
Residence 1 Year Ago,Different house in the U.S.,"108,916","(+/-9,079)"
Residence 1 Year Ago,Same county,"64,912","(+/-8,191)"
Residence 1 Year Ago,Different county,"44,004","(+/-5,677)"
Residence 1 Year Ago,Same state,"26,495","(+/-4,456)"
Residence 1 Year Ago,Different state,"17,509","(+/-3,393)"
Residence 1 Year Ago,Abroad,"13,550","(+/-3,998)"
