Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"794,949","(+/-4,624)"
Sex and Age,Male,"405,419","(+/-3,373)"
Sex and Age,Female,"389,530","(+/-3,867)"
Sex and Age,Under 5 years,"50,383","(+/-1,310)"
Sex and Age,5 to 9 years,"58,802","(+/-3,835)"
Sex and Age,10 to 14 years,"60,140","(+/-4,033)"
Sex and Age,15 to 19 years,"60,546","(+/-2,167)"
Sex and Age,20 to 24 years,"54,415","(+/-2,266)"
Sex and Age,25 to 34 years,"107,609","(+/-2,576)"
Sex and Age,35 to 44 years,"103,967","(+/-2,462)"
Sex and Age,45 to 54 years,"87,727","(+/-2,461)"
Sex and Age,55 to 59 years,"39,845","(+/-3,182)"
Sex and Age,60 to 64 years,"44,833","(+/-3,037)"
Sex and Age,65 to 74 years,"75,273","(+/-1,993)"
Sex and Age,75 to 84 years,"38,265","(+/-1,939)"
Sex and Age,85 years and over,"13,144","(+/-1,645)"
Sex and Age,Median age (years),35.6,(+/-0.3)
Sex and Age,18 years and over,"586,252","(+/-2,789)"
Sex and Age,65 years and over,"126,682","(+/-2,194)"
Race,Total population,"794,949","(+/-4,624)"
Race,One race,"602,932","(+/-13,060)"
Race,White,"431,780","(+/-8,446)"
Race,Black or African American,"9,322","(+/-1,492)"
Race,American Indian and Alaska Native,"19,244","(+/-3,052)"
Race,Asian,"13,651","(+/-1,796)"
Race,Native Hawaiian and Other Pacific Islander,993,(+/-701)
Race,Some other race,"127,942","(+/-11,374)"
Race,Two or more races,"192,017","(+/-11,841)"
Hispanic or Latino and Race,Total population,"794,949","(+/-4,624)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"339,966","(+/-3,092)"
Hispanic or Latino and Race,Mexican,"309,003","(+/-7,902)"
Hispanic or Latino and Race,Puerto Rican,"2,532","(+/-1,441)"
Hispanic or Latino and Race,Cuban,"2,397","(+/-1,643)"
Hispanic or Latino and Race,Other Hispanic or Latino,"26,034","(+/-6,581)"
Hispanic or Latino and Race,Not Hispanic or Latino,"454,983","(+/-4,441)"
Place of Birth,Total population,"794,949","(+/-4,624)"
Place of Birth,Native,"664,309","(+/-8,625)"
Place of Birth,Born in United States,"655,843","(+/-8,900)"
Place of Birth,State of residence,"449,447","(+/-10,765)"
Place of Birth,Different state,"206,396","(+/-9,132)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,466","(+/-2,487)"
Place of Birth,Foreign-born,"130,640","(+/-7,796)"
Ancestry,Total population,"794,949","(+/-4,624)"
Ancestry,American,"41,296","(+/-6,753)"
Ancestry,Arab,"1,857","(+/-1,109)"
Ancestry,Czech,793,(+/-402)
Ancestry,Danish,"4,211","(+/-1,367)"
Ancestry,Dutch,"7,055","(+/-1,494)"
Ancestry,English,"70,447","(+/-6,301)"
Ancestry,French (except Basque),"12,797","(+/-2,565)"
Ancestry,French Canadian,"2,913","(+/-1,047)"
Ancestry,German,"82,747","(+/-6,838)"
Ancestry,Greek,"1,330",(+/-836)
Ancestry,Hungarian,"1,313",(+/-922)
Ancestry,Irish,"52,368","(+/-5,547)"
Ancestry,Italian,"10,954","(+/-2,769)"
Ancestry,Lithuanian,142,(+/-176)
Ancestry,Norwegian,"19,874","(+/-2,953)"
Ancestry,Polish,"6,015","(+/-1,408)"
Ancestry,Portuguese,838,(+/-368)
Ancestry,Russian,"1,713",(+/-784)
Ancestry,Scotch-Irish,"5,588","(+/-1,691)"
Ancestry,Scottish,"17,932","(+/-3,337)"
Ancestry,Slovak,291,(+/-308)
Ancestry,Subsaharan African,"3,663",(+/-970)
Ancestry,Swedish,"12,238","(+/-2,619)"
Ancestry,Swiss,"1,212",(+/-579)
Ancestry,Ukrainian,"1,426",(+/-592)
Ancestry,Welsh,"3,860","(+/-1,048)"
Ancestry,West Indian (excluding Hispanic origin groups),382,(+/-527)
Veteran Status,Civilian population 18 years and over,"585,612","(+/-2,847)"
Veteran Status,Civilian veterans,"36,651","(+/-2,604)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"790,380","(+/-4,664)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"113,339","(+/-6,415)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"208,569","(+/-3,244)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,685","(+/-2,050)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"457,000","(+/-3,362)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"56,499","(+/-5,253)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"124,811","(+/-2,197)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,155","(+/-3,254)"
Residence 1 Year Ago,Population 1 year and over,"786,091","(+/-4,683)"
Residence 1 Year Ago,Same house,"690,395","(+/-10,269)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"95,696","(+/-9,834)"
Residence 1 Year Ago,Different house in the U.S.,"85,960","(+/-9,580)"
Residence 1 Year Ago,Same county,"51,937","(+/-7,676)"
Residence 1 Year Ago,Different county,"34,023","(+/-5,610)"
Residence 1 Year Ago,Same state,"21,944","(+/-4,892)"
Residence 1 Year Ago,Different state,"12,079","(+/-2,886)"
Residence 1 Year Ago,Abroad,"9,736","(+/-2,374)"
