Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"760,389","(+/-8,065)"
Sex and Age,Male,"365,348","(+/-5,188)"
Sex and Age,Female,"395,041","(+/-5,030)"
Sex and Age,Under 5 years,"39,908","(+/-2,586)"
Sex and Age,5 to 9 years,"45,874","(+/-3,641)"
Sex and Age,10 to 14 years,"54,065","(+/-4,017)"
Sex and Age,15 to 19 years,"45,561","(+/-2,533)"
Sex and Age,20 to 24 years,"39,737","(+/-2,490)"
Sex and Age,25 to 34 years,"88,079","(+/-3,818)"
Sex and Age,35 to 44 years,"97,810","(+/-3,594)"
Sex and Age,45 to 54 years,"94,511","(+/-3,500)"
Sex and Age,55 to 59 years,"48,454","(+/-3,399)"
Sex and Age,60 to 64 years,"50,548","(+/-3,327)"
Sex and Age,65 to 74 years,"88,814","(+/-2,091)"
Sex and Age,75 to 84 years,"53,976","(+/-1,879)"
Sex and Age,85 years and over,"13,052","(+/-1,544)"
Sex and Age,Median age (years),41.9,(+/-0.6)
Sex and Age,18 years and over,"590,476","(+/-5,873)"
Sex and Age,65 years and over,"155,842","(+/-2,314)"
Race,Total population,"760,389","(+/-8,065)"
Race,One race,"712,741","(+/-9,002)"
Race,White,"558,591","(+/-7,513)"
Race,Black or African American,"121,768","(+/-5,751)"
Race,American Indian and Alaska Native,"4,051",(+/-983)
Race,Asian,"12,946","(+/-2,038)"
Race,Native Hawaiian and Other Pacific Islander,261,(+/-306)
Race,Some other race,"15,124","(+/-3,957)"
Race,Two or more races,"47,648","(+/-4,284)"
Hispanic or Latino and Race,Total population,"760,389","(+/-8,065)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"41,701","(+/-1,914)"
Hispanic or Latino and Race,Mexican,"18,649","(+/-3,632)"
Hispanic or Latino and Race,Puerto Rican,"5,826","(+/-1,872)"
Hispanic or Latino and Race,Cuban,"2,196","(+/-1,490)"
Hispanic or Latino and Race,Other Hispanic or Latino,"15,030","(+/-3,745)"
Hispanic or Latino and Race,Not Hispanic or Latino,"718,688","(+/-7,513)"
Place of Birth,Total population,"760,389","(+/-8,065)"
Place of Birth,Native,"730,021","(+/-8,959)"
Place of Birth,Born in United States,"723,514","(+/-9,239)"
Place of Birth,State of residence,"448,245","(+/-12,710)"
Place of Birth,Different state,"275,269","(+/-8,941)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,507","(+/-1,435)"
Place of Birth,Foreign-born,"30,368","(+/-4,133)"
Ancestry,Total population,"760,389","(+/-8,065)"
Ancestry,American,"79,194","(+/-8,578)"
Ancestry,Arab,"1,369",(+/-623)
Ancestry,Czech,"1,142",(+/-594)
Ancestry,Danish,391,(+/-230)
Ancestry,Dutch,"2,345",(+/-780)
Ancestry,English,"104,793","(+/-6,466)"
Ancestry,French (except Basque),"11,641","(+/-2,068)"
Ancestry,French Canadian,"1,410",(+/-776)
Ancestry,German,"51,559","(+/-5,249)"
Ancestry,Greek,931,(+/-363)
Ancestry,Hungarian,902,(+/-443)
Ancestry,Irish,"63,681","(+/-5,689)"
Ancestry,Italian,"15,521","(+/-2,710)"
Ancestry,Lithuanian,246,(+/-225)
Ancestry,Norwegian,"3,778","(+/-1,178)"
Ancestry,Polish,"4,565","(+/-1,488)"
Ancestry,Portuguese,"2,298","(+/-1,543)"
Ancestry,Russian,"1,380","(+/-1,203)"
Ancestry,Scotch-Irish,"9,586","(+/-2,125)"
Ancestry,Scottish,"18,371","(+/-2,965)"
Ancestry,Slovak,145,(+/-168)
Ancestry,Subsaharan African,"4,020","(+/-1,592)"
Ancestry,Swedish,"2,209",(+/-845)
Ancestry,Swiss,286,(+/-250)
Ancestry,Ukrainian,306,(+/-281)
Ancestry,Welsh,"3,185","(+/-1,018)"
Ancestry,West Indian (excluding Hispanic origin groups),564,(+/-408)
Veteran Status,Civilian population 18 years and over,"585,639","(+/-5,950)"
Veteran Status,Civilian veterans,"54,091","(+/-3,706)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"746,664","(+/-8,134)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"123,400","(+/-5,485)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"169,654","(+/-3,817)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,251","(+/-1,941)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"424,018","(+/-5,552)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"55,066","(+/-4,219)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"152,992","(+/-2,303)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"59,083","(+/-3,179)"
Residence 1 Year Ago,Population 1 year and over,"752,207","(+/-7,739)"
Residence 1 Year Ago,Same house,"680,091","(+/-10,013)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"72,116","(+/-6,878)"
Residence 1 Year Ago,Different house in the U.S.,"70,282","(+/-6,907)"
Residence 1 Year Ago,Same county,"37,775","(+/-5,605)"
Residence 1 Year Ago,Different county,"32,507","(+/-4,803)"
Residence 1 Year Ago,Same state,"12,049","(+/-2,588)"
Residence 1 Year Ago,Different state,"20,458","(+/-3,582)"
Residence 1 Year Ago,Abroad,"1,834",(+/-874)
