Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"784,156","(+/-9,032)"
Sex and Age,Male,"395,041","(+/-6,576)"
Sex and Age,Female,"389,115","(+/-5,800)"
Sex and Age,Under 5 years,"43,469","(+/-2,855)"
Sex and Age,5 to 9 years,"47,093","(+/-3,012)"
Sex and Age,10 to 14 years,"53,660","(+/-3,744)"
Sex and Age,15 to 19 years,"55,262","(+/-3,304)"
Sex and Age,20 to 24 years,"53,423","(+/-3,652)"
Sex and Age,25 to 34 years,"97,549","(+/-4,002)"
Sex and Age,35 to 44 years,"99,123","(+/-3,601)"
Sex and Age,45 to 54 years,"90,482","(+/-3,636)"
Sex and Age,55 to 59 years,"45,597","(+/-2,504)"
Sex and Age,60 to 64 years,"51,872","(+/-3,002)"
Sex and Age,65 to 74 years,"85,895","(+/-2,125)"
Sex and Age,75 to 84 years,"44,558","(+/-2,193)"
Sex and Age,85 years and over,"16,173","(+/-1,685)"
Sex and Age,Median age (years),39.3,(+/-0.7)
Sex and Age,18 years and over,"607,127","(+/-6,272)"
Sex and Age,65 years and over,"146,626","(+/-3,026)"
Race,Total population,"784,156","(+/-9,032)"
Race,One race,"715,253","(+/-8,280)"
Race,White,"662,034","(+/-8,447)"
Race,Black or African American,"28,982","(+/-3,899)"
Race,American Indian and Alaska Native,"1,650",(+/-545)
Race,Asian,"9,102","(+/-1,899)"
Race,Native Hawaiian and Other Pacific Islander,"2,036","(+/-1,299)"
Race,Some other race,"11,449","(+/-2,364)"
Race,Two or more races,"68,903","(+/-5,477)"
Hispanic or Latino and Race,Total population,"784,156","(+/-9,032)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"46,182","(+/-4,639)"
Hispanic or Latino and Race,Mexican,"28,161","(+/-3,956)"
Hispanic or Latino and Race,Puerto Rican,"3,408","(+/-1,155)"
Hispanic or Latino and Race,Cuban,340,(+/-333)
Hispanic or Latino and Race,Other Hispanic or Latino,"14,273","(+/-3,779)"
Hispanic or Latino and Race,Not Hispanic or Latino,"737,974","(+/-8,729)"
Place of Birth,Total population,"784,156","(+/-9,032)"
Place of Birth,Native,"760,514","(+/-9,272)"
Place of Birth,Born in United States,"752,493","(+/-8,873)"
Place of Birth,State of residence,"487,572","(+/-10,050)"
Place of Birth,Different state,"264,921","(+/-7,477)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,021","(+/-1,656)"
Place of Birth,Foreign-born,"23,642","(+/-3,134)"
Ancestry,Total population,"784,156","(+/-9,032)"
Ancestry,American,"88,628","(+/-6,441)"
Ancestry,Arab,"2,211","(+/-1,100)"
Ancestry,Czech,"1,887",(+/-705)
Ancestry,Danish,"2,295",(+/-831)
Ancestry,Dutch,"8,720","(+/-3,321)"
Ancestry,English,"96,920","(+/-7,067)"
Ancestry,French (except Basque),"11,339","(+/-2,057)"
Ancestry,French Canadian,"2,001","(+/-1,012)"
Ancestry,German,"148,648","(+/-8,592)"
Ancestry,Greek,"1,072",(+/-675)
Ancestry,Hungarian,"1,871","(+/-1,134)"
Ancestry,Irish,"87,694","(+/-6,401)"
Ancestry,Italian,"18,305","(+/-2,813)"
Ancestry,Lithuanian,414,(+/-486)
Ancestry,Norwegian,"5,959","(+/-1,467)"
Ancestry,Polish,"11,041","(+/-1,962)"
Ancestry,Portuguese,546,(+/-404)
Ancestry,Russian,"2,007",(+/-744)
Ancestry,Scotch-Irish,"8,630","(+/-1,840)"
Ancestry,Scottish,"18,336","(+/-2,284)"
Ancestry,Slovak,137,(+/-116)
Ancestry,Subsaharan African,"2,162",(+/-832)
Ancestry,Swedish,"6,382","(+/-1,650)"
Ancestry,Swiss,"2,425","(+/-1,322)"
Ancestry,Ukrainian,"3,810","(+/-1,926)"
Ancestry,Welsh,"3,491",(+/-968)
Ancestry,West Indian (excluding Hispanic origin groups),"1,477","(+/-1,065)"
Veteran Status,Civilian population 18 years and over,"591,288","(+/-6,412)"
Veteran Status,Civilian veterans,"54,457","(+/-3,156)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"760,147","(+/-8,965)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"129,345","(+/-5,727)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"176,633","(+/-6,660)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,326","(+/-1,777)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"441,793","(+/-6,485)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"63,934","(+/-4,798)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"141,721","(+/-3,045)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"55,085","(+/-2,836)"
Residence 1 Year Ago,Population 1 year and over,"775,886","(+/-8,970)"
Residence 1 Year Ago,Same house,"666,144","(+/-10,354)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"109,742","(+/-8,214)"
Residence 1 Year Ago,Different house in the U.S.,"104,266","(+/-7,722)"
Residence 1 Year Ago,Same county,"45,253","(+/-5,533)"
Residence 1 Year Ago,Different county,"59,013","(+/-5,709)"
Residence 1 Year Ago,Same state,"30,690","(+/-4,324)"
Residence 1 Year Ago,Different state,"28,323","(+/-3,587)"
Residence 1 Year Ago,Abroad,"5,476","(+/-1,579)"
