Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"759,754","(+/-13,974)"
Sex and Age,Male,"364,295","(+/-7,943)"
Sex and Age,Female,"395,459","(+/-9,021)"
Sex and Age,Under 5 years,"47,108","(+/-4,165)"
Sex and Age,5 to 9 years,"48,268","(+/-4,322)"
Sex and Age,10 to 14 years,"48,006","(+/-4,303)"
Sex and Age,15 to 19 years,"45,402","(+/-3,072)"
Sex and Age,20 to 24 years,"50,370","(+/-3,182)"
Sex and Age,25 to 34 years,"119,329","(+/-4,937)"
Sex and Age,35 to 44 years,"109,382","(+/-4,653)"
Sex and Age,45 to 54 years,"93,152","(+/-4,264)"
Sex and Age,55 to 59 years,"38,141","(+/-3,576)"
Sex and Age,60 to 64 years,"50,952","(+/-3,269)"
Sex and Age,65 to 74 years,"67,087","(+/-3,392)"
Sex and Age,75 to 84 years,"32,561","(+/-2,581)"
Sex and Age,85 years and over,"9,996","(+/-2,121)"
Sex and Age,Median age (years),36.7,(+/-0.7)
Sex and Age,18 years and over,"586,671","(+/-10,214)"
Sex and Age,65 years and over,"109,644","(+/-4,173)"
Race,Total population,"759,754","(+/-13,974)"
Race,One race,"680,860","(+/-13,725)"
Race,White,"155,210","(+/-8,434)"
Race,Black or African American,"357,735","(+/-10,230)"
Race,American Indian and Alaska Native,"3,450","(+/-2,146)"
Race,Asian,"78,543","(+/-6,033)"
Race,Native Hawaiian and Other Pacific Islander,125,(+/-207)
Race,Some other race,"85,797","(+/-10,852)"
Race,Two or more races,"78,894","(+/-10,374)"
Hispanic or Latino and Race,Total population,"759,754","(+/-13,974)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"150,004","(+/-11,726)"
Hispanic or Latino and Race,Mexican,"68,403","(+/-8,007)"
Hispanic or Latino and Race,Puerto Rican,"5,211","(+/-2,131)"
Hispanic or Latino and Race,Cuban,"3,905","(+/-2,497)"
Hispanic or Latino and Race,Other Hispanic or Latino,"72,485","(+/-9,887)"
Hispanic or Latino and Race,Not Hispanic or Latino,"609,750","(+/-11,057)"
Place of Birth,Total population,"759,754","(+/-13,974)"
Place of Birth,Native,"554,259","(+/-10,949)"
Place of Birth,Born in United States,"542,961","(+/-10,868)"
Place of Birth,State of residence,"312,109","(+/-11,629)"
Place of Birth,Different state,"230,852","(+/-9,352)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,298","(+/-2,447)"
Place of Birth,Foreign-born,"205,495","(+/-10,649)"
Ancestry,Total population,"759,754","(+/-13,974)"
Ancestry,American,"21,602","(+/-3,756)"
Ancestry,Arab,"2,310","(+/-1,074)"
Ancestry,Czech,527,(+/-380)
Ancestry,Danish,761,(+/-583)
Ancestry,Dutch,"1,112",(+/-656)
Ancestry,English,"31,848","(+/-3,668)"
Ancestry,French (except Basque),"4,066","(+/-1,042)"
Ancestry,French Canadian,462,(+/-251)
Ancestry,German,"27,764","(+/-5,205)"
Ancestry,Greek,"1,065",(+/-789)
Ancestry,Hungarian,750,(+/-491)
Ancestry,Irish,"25,326","(+/-3,068)"
Ancestry,Italian,"12,476","(+/-2,627)"
Ancestry,Lithuanian,194,(+/-185)
Ancestry,Norwegian,"1,969","(+/-1,134)"
Ancestry,Polish,"6,168","(+/-1,609)"
Ancestry,Portuguese,885,(+/-649)
Ancestry,Russian,"2,085","(+/-1,100)"
Ancestry,Scotch-Irish,"4,127","(+/-1,332)"
Ancestry,Scottish,"6,748","(+/-1,194)"
Ancestry,Slovak,176,(+/-162)
Ancestry,Subsaharan African,"45,839","(+/-8,222)"
Ancestry,Swedish,"1,799",(+/-862)
Ancestry,Swiss,252,(+/-200)
Ancestry,Ukrainian,"1,307",(+/-730)
Ancestry,Welsh,"1,689",(+/-718)
Ancestry,West Indian (excluding Hispanic origin groups),"21,459","(+/-4,976)"
Veteran Status,Civilian population 18 years and over,"586,631","(+/-10,215)"
Veteran Status,Civilian veterans,"29,625","(+/-3,238)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"756,871","(+/-13,988)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"79,591","(+/-5,322)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"172,905","(+/-7,510)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,938","(+/-2,157)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"475,487","(+/-9,691)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"40,680","(+/-4,413)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"108,479","(+/-4,172)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"30,973","(+/-3,308)"
Residence 1 Year Ago,Population 1 year and over,"751,745","(+/-13,889)"
Residence 1 Year Ago,Same house,"642,367","(+/-16,942)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"109,378","(+/-12,163)"
Residence 1 Year Ago,Different house in the U.S.,"92,544","(+/-10,586)"
Residence 1 Year Ago,Same county,"47,128","(+/-8,430)"
Residence 1 Year Ago,Different county,"45,416","(+/-6,739)"
Residence 1 Year Ago,Same state,"29,353","(+/-5,367)"
Residence 1 Year Ago,Different state,"16,063","(+/-3,382)"
Residence 1 Year Ago,Abroad,"16,834","(+/-5,005)"
