Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"805,367","(+/-14,872)"
Sex and Age,Male,"388,390","(+/-7,743)"
Sex and Age,Female,"416,977","(+/-9,080)"
Sex and Age,Under 5 years,"43,967","(+/-3,481)"
Sex and Age,5 to 9 years,"53,370","(+/-4,461)"
Sex and Age,10 to 14 years,"53,224","(+/-4,603)"
Sex and Age,15 to 19 years,"51,701","(+/-3,454)"
Sex and Age,20 to 24 years,"40,490","(+/-3,100)"
Sex and Age,25 to 34 years,"99,662","(+/-4,562)"
Sex and Age,35 to 44 years,"118,310","(+/-5,030)"
Sex and Age,45 to 54 years,"101,522","(+/-5,114)"
Sex and Age,55 to 59 years,"54,674","(+/-3,626)"
Sex and Age,60 to 64 years,"59,283","(+/-3,833)"
Sex and Age,65 to 74 years,"77,660","(+/-3,691)"
Sex and Age,75 to 84 years,"39,595","(+/-2,846)"
Sex and Age,85 years and over,"11,909","(+/-1,816)"
Sex and Age,Median age (years),40.5,(+/-0.6)
Sex and Age,18 years and over,"620,865","(+/-11,040)"
Sex and Age,65 years and over,"129,164","(+/-4,440)"
Race,Total population,"805,367","(+/-14,872)"
Race,One race,"728,099","(+/-15,557)"
Race,White,"341,920","(+/-9,055)"
Race,Black or African American,"329,302","(+/-13,183)"
Race,American Indian and Alaska Native,"1,909","(+/-1,206)"
Race,Asian,"26,054","(+/-2,772)"
Race,Native Hawaiian and Other Pacific Islander,256,(+/-270)
Race,Some other race,"28,658","(+/-7,115)"
Race,Two or more races,"77,268","(+/-8,027)"
Hispanic or Latino and Race,Total population,"805,367","(+/-14,872)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"70,751","(+/-6,704)"
Hispanic or Latino and Race,Mexican,"13,425","(+/-2,858)"
Hispanic or Latino and Race,Puerto Rican,"11,291","(+/-3,225)"
Hispanic or Latino and Race,Cuban,"1,395",(+/-859)
Hispanic or Latino and Race,Other Hispanic or Latino,"44,640","(+/-7,172)"
Hispanic or Latino and Race,Not Hispanic or Latino,"734,616","(+/-14,328)"
Place of Birth,Total population,"805,367","(+/-14,872)"
Place of Birth,Native,"729,570","(+/-13,764)"
Place of Birth,Born in United States,"714,206","(+/-13,867)"
Place of Birth,State of residence,"328,813","(+/-12,770)"
Place of Birth,Different state,"385,393","(+/-12,541)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","15,364","(+/-2,468)"
Place of Birth,Foreign-born,"75,797","(+/-7,347)"
Ancestry,Total population,"805,367","(+/-14,872)"
Ancestry,American,"35,206","(+/-5,145)"
Ancestry,Arab,"1,570",(+/-988)
Ancestry,Czech,"1,291",(+/-742)
Ancestry,Danish,"1,005",(+/-472)
Ancestry,Dutch,"3,653","(+/-1,290)"
Ancestry,English,"75,106","(+/-6,458)"
Ancestry,French (except Basque),"7,921","(+/-2,481)"
Ancestry,French Canadian,"3,016","(+/-1,232)"
Ancestry,German,"70,877","(+/-6,920)"
Ancestry,Greek,"2,182",(+/-848)
Ancestry,Hungarian,"1,656",(+/-851)
Ancestry,Irish,"70,720","(+/-5,564)"
Ancestry,Italian,"29,122","(+/-4,823)"
Ancestry,Lithuanian,"1,269",(+/-741)
Ancestry,Norwegian,"3,616","(+/-1,318)"
Ancestry,Polish,"11,310","(+/-2,513)"
Ancestry,Portuguese,"1,748","(+/-1,020)"
Ancestry,Russian,"1,774",(+/-696)
Ancestry,Scotch-Irish,"4,192","(+/-1,244)"
Ancestry,Scottish,"15,526","(+/-3,949)"
Ancestry,Slovak,"1,029",(+/-734)
Ancestry,Subsaharan African,"33,440","(+/-7,715)"
Ancestry,Swedish,"4,426","(+/-1,315)"
Ancestry,Swiss,"1,427",(+/-987)
Ancestry,Ukrainian,720,(+/-544)
Ancestry,Welsh,"3,132","(+/-1,278)"
Ancestry,West Indian (excluding Hispanic origin groups),"14,826","(+/-3,344)"
Veteran Status,Civilian population 18 years and over,"608,652","(+/-10,900)"
Veteran Status,Civilian veterans,"66,663","(+/-4,561)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"783,822","(+/-14,863)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"92,515","(+/-6,450)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"184,424","(+/-7,395)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,250","(+/-1,637)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"473,009","(+/-10,025)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,711","(+/-4,875)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"126,389","(+/-4,431)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"36,554","(+/-3,590)"
Residence 1 Year Ago,Population 1 year and over,"795,553","(+/-14,521)"
Residence 1 Year Ago,Same house,"719,198","(+/-16,711)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"76,355","(+/-8,716)"
Residence 1 Year Ago,Different house in the U.S.,"72,501","(+/-8,712)"
Residence 1 Year Ago,Same county,"29,704","(+/-6,391)"
Residence 1 Year Ago,Different county,"42,797","(+/-6,510)"
Residence 1 Year Ago,Same state,"18,704","(+/-4,668)"
Residence 1 Year Ago,Different state,"24,093","(+/-4,422)"
Residence 1 Year Ago,Abroad,"3,854","(+/-1,492)"
