Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"826,915","(+/-13,241)"
Sex and Age,Male,"406,071","(+/-7,862)"
Sex and Age,Female,"420,844","(+/-7,407)"
Sex and Age,Under 5 years,"31,046","(+/-3,240)"
Sex and Age,5 to 9 years,"31,653","(+/-4,120)"
Sex and Age,10 to 14 years,"34,008","(+/-3,835)"
Sex and Age,15 to 19 years,"38,595","(+/-2,451)"
Sex and Age,20 to 24 years,"40,232","(+/-2,635)"
Sex and Age,25 to 34 years,"79,530","(+/-4,835)"
Sex and Age,35 to 44 years,"82,933","(+/-4,177)"
Sex and Age,45 to 54 years,"89,523","(+/-2,957)"
Sex and Age,55 to 59 years,"54,290","(+/-3,876)"
Sex and Age,60 to 64 years,"65,089","(+/-3,876)"
Sex and Age,65 to 74 years,"133,998","(+/-3,491)"
Sex and Age,75 to 84 years,"113,634","(+/-4,250)"
Sex and Age,85 years and over,"32,384","(+/-3,067)"
Sex and Age,Median age (years),53.7,(+/-0.8)
Sex and Age,18 years and over,"707,945","(+/-9,309)"
Sex and Age,65 years and over,"280,016","(+/-4,973)"
Race,Total population,"826,915","(+/-13,241)"
Race,One race,"689,779","(+/-12,483)"
Race,White,"577,440","(+/-9,842)"
Race,Black or African American,"53,935","(+/-5,735)"
Race,American Indian and Alaska Native,"4,758","(+/-3,075)"
Race,Asian,"14,718","(+/-1,931)"
Race,Native Hawaiian and Other Pacific Islander,"1,376","(+/-1,431)"
Race,Some other race,"37,552","(+/-7,549)"
Race,Two or more races,"137,136","(+/-11,855)"
Hispanic or Latino and Race,Total population,"826,915","(+/-13,241)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"176,632","(+/-10,488)"
Hispanic or Latino and Race,Mexican,"36,019","(+/-6,595)"
Hispanic or Latino and Race,Puerto Rican,"29,284","(+/-6,893)"
Hispanic or Latino and Race,Cuban,"45,834","(+/-7,791)"
Hispanic or Latino and Race,Other Hispanic or Latino,"65,495","(+/-7,985)"
Hispanic or Latino and Race,Not Hispanic or Latino,"650,283","(+/-10,839)"
Place of Birth,Total population,"826,915","(+/-13,241)"
Place of Birth,Native,"674,394","(+/-13,065)"
Place of Birth,Born in United States,"649,093","(+/-11,171)"
Place of Birth,State of residence,"183,029","(+/-8,972)"
Place of Birth,Different state,"466,064","(+/-9,062)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","25,301","(+/-5,053)"
Place of Birth,Foreign-born,"152,521","(+/-11,383)"
Ancestry,Total population,"826,915","(+/-13,241)"
Ancestry,American,"66,339","(+/-6,853)"
Ancestry,Arab,"3,694","(+/-1,291)"
Ancestry,Czech,"2,871","(+/-1,025)"
Ancestry,Danish,"2,156",(+/-635)
Ancestry,Dutch,"8,088","(+/-1,878)"
Ancestry,English,"86,970","(+/-6,191)"
Ancestry,French (except Basque),"18,326","(+/-2,731)"
Ancestry,French Canadian,"5,288","(+/-1,237)"
Ancestry,German,"115,599","(+/-7,093)"
Ancestry,Greek,"3,166","(+/-1,035)"
Ancestry,Hungarian,"4,313","(+/-1,323)"
Ancestry,Irish,"104,322","(+/-6,497)"
Ancestry,Italian,"69,516","(+/-5,375)"
Ancestry,Lithuanian,"2,236",(+/-723)
Ancestry,Norwegian,"8,916","(+/-2,449)"
Ancestry,Polish,"31,467","(+/-3,739)"
Ancestry,Portuguese,"4,289","(+/-1,299)"
Ancestry,Russian,"5,468","(+/-1,370)"
Ancestry,Scotch-Irish,"5,595","(+/-1,284)"
Ancestry,Scottish,"20,329","(+/-2,598)"
Ancestry,Slovak,"3,646","(+/-1,450)"
Ancestry,Subsaharan African,"4,621","(+/-2,321)"
Ancestry,Swedish,"10,615","(+/-2,293)"
Ancestry,Swiss,"2,341","(+/-1,058)"
Ancestry,Ukrainian,"5,238","(+/-1,692)"
Ancestry,Welsh,"5,198","(+/-1,405)"
Ancestry,West Indian (excluding Hispanic origin groups),"18,799","(+/-4,957)"
Veteran Status,Civilian population 18 years and over,"707,610","(+/-9,317)"
Veteran Status,Civilian veterans,"55,406","(+/-3,505)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"819,121","(+/-13,225)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"115,331","(+/-6,044)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"118,790","(+/-6,006)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,487","(+/-1,753)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"424,604","(+/-9,872)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,201","(+/-3,962)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"275,727","(+/-4,957)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"72,643","(+/-4,449)"
Residence 1 Year Ago,Population 1 year and over,"819,687","(+/-13,140)"
Residence 1 Year Ago,Same house,"710,931","(+/-14,746)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"108,756","(+/-9,725)"
Residence 1 Year Ago,Different house in the U.S.,"95,277","(+/-9,069)"
Residence 1 Year Ago,Same county,"45,552","(+/-6,888)"
Residence 1 Year Ago,Different county,"49,725","(+/-5,381)"
Residence 1 Year Ago,Same state,"19,952","(+/-2,766)"
Residence 1 Year Ago,Different state,"29,773","(+/-4,317)"
Residence 1 Year Ago,Abroad,"13,479","(+/-3,666)"
