Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"768,439","(+/-13,186)"
Sex and Age,Male,"378,442","(+/-8,074)"
Sex and Age,Female,"389,997","(+/-9,199)"
Sex and Age,Under 5 years,"50,766","(+/-4,962)"
Sex and Age,5 to 9 years,"44,835","(+/-5,303)"
Sex and Age,10 to 14 years,"54,576","(+/-4,575)"
Sex and Age,15 to 19 years,"49,305","(+/-4,283)"
Sex and Age,20 to 24 years,"44,207","(+/-4,307)"
Sex and Age,25 to 34 years,"93,750","(+/-6,870)"
Sex and Age,35 to 44 years,"114,282","(+/-7,012)"
Sex and Age,45 to 54 years,"88,414","(+/-5,713)"
Sex and Age,55 to 59 years,"50,385","(+/-4,137)"
Sex and Age,60 to 64 years,"49,251","(+/-4,897)"
Sex and Age,65 to 74 years,"75,019","(+/-5,152)"
Sex and Age,75 to 84 years,"41,394","(+/-4,051)"
Sex and Age,85 years and over,"12,255","(+/-1,764)"
Sex and Age,Median age (years),39.2,(+/-1.1)
Sex and Age,18 years and over,"585,887","(+/-12,024)"
Sex and Age,65 years and over,"128,668","(+/-7,150)"
Race,Total population,"768,439","(+/-13,186)"
Race,One race,"624,148","(+/-13,704)"
Race,White,"418,511","(+/-14,501)"
Race,Black or African American,"24,389","(+/-5,456)"
Race,American Indian and Alaska Native,"15,909","(+/-4,742)"
Race,Asian,"66,764","(+/-7,856)"
Race,Native Hawaiian and Other Pacific Islander,"2,287","(+/-1,238)"
Race,Some other race,"96,288","(+/-11,215)"
Race,Two or more races,"144,291","(+/-12,803)"
Hispanic or Latino and Race,Total population,"768,439","(+/-13,186)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"245,154","(+/-16,588)"
Hispanic or Latino and Race,Mexican,"198,248","(+/-15,371)"
Hispanic or Latino and Race,Puerto Rican,"4,187","(+/-1,794)"
Hispanic or Latino and Race,Cuban,"3,238","(+/-1,708)"
Hispanic or Latino and Race,Other Hispanic or Latino,"39,481","(+/-6,524)"
Hispanic or Latino and Race,Not Hispanic or Latino,"523,285","(+/-13,642)"
Place of Birth,Total population,"768,439","(+/-13,186)"
Place of Birth,Native,"632,931","(+/-12,832)"
Place of Birth,Born in United States,"616,881","(+/-12,871)"
Place of Birth,State of residence,"453,317","(+/-11,975)"
Place of Birth,Different state,"163,564","(+/-7,847)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","16,050","(+/-3,050)"
Place of Birth,Foreign-born,"135,508","(+/-9,118)"
Ancestry,Total population,"768,439","(+/-13,186)"
Ancestry,American,"20,922","(+/-4,203)"
Ancestry,Arab,"15,741","(+/-4,616)"
Ancestry,Czech,"1,286",(+/-669)
Ancestry,Danish,"4,679","(+/-1,805)"
Ancestry,Dutch,"6,461","(+/-1,815)"
Ancestry,English,"70,571","(+/-6,127)"
Ancestry,French (except Basque),"13,829","(+/-3,501)"
Ancestry,French Canadian,"1,249",(+/-740)
Ancestry,German,"78,862","(+/-7,313)"
Ancestry,Greek,"5,560","(+/-2,348)"
Ancestry,Hungarian,"2,210",(+/-997)
Ancestry,Irish,"75,705","(+/-7,009)"
Ancestry,Italian,"33,132","(+/-5,114)"
Ancestry,Lithuanian,647,(+/-516)
Ancestry,Norwegian,"10,475","(+/-2,760)"
Ancestry,Polish,"13,641","(+/-2,768)"
Ancestry,Portuguese,"3,118","(+/-1,260)"
Ancestry,Russian,"5,167","(+/-2,878)"
Ancestry,Scotch-Irish,"5,222","(+/-1,578)"
Ancestry,Scottish,"16,240","(+/-2,961)"
Ancestry,Slovak,199,(+/-187)
Ancestry,Subsaharan African,"2,656","(+/-1,205)"
Ancestry,Swedish,"7,080","(+/-1,558)"
Ancestry,Swiss,"1,399","(+/-1,073)"
Ancestry,Ukrainian,"2,200","(+/-1,135)"
Ancestry,Welsh,"1,909",(+/-786)
Ancestry,West Indian (excluding Hispanic origin groups),"3,228","(+/-2,292)"
Veteran Status,Civilian population 18 years and over,"579,944","(+/-12,253)"
Veteran Status,Civilian veterans,"45,785","(+/-4,153)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"757,576","(+/-13,136)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"90,875","(+/-5,949)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"182,353","(+/-10,372)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,434","(+/-1,639)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"447,853","(+/-11,599)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"44,352","(+/-4,181)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"127,370","(+/-7,146)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"39,089","(+/-3,502)"
Residence 1 Year Ago,Population 1 year and over,"759,514","(+/-13,464)"
Residence 1 Year Ago,Same house,"681,826","(+/-15,127)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"77,688","(+/-9,502)"
Residence 1 Year Ago,Different house in the U.S.,"73,902","(+/-9,241)"
Residence 1 Year Ago,Same county,"52,075","(+/-8,707)"
Residence 1 Year Ago,Different county,"21,827","(+/-4,177)"
Residence 1 Year Ago,Same state,"16,460","(+/-3,824)"
Residence 1 Year Ago,Different state,"5,367","(+/-1,741)"
Residence 1 Year Ago,Abroad,"3,786","(+/-1,438)"
