Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"742,698","(+/-5,158)"
Sex and Age,Male,"373,513","(+/-4,311)"
Sex and Age,Female,"369,185","(+/-3,717)"
Sex and Age,Under 5 years,"32,465","(+/-1,824)"
Sex and Age,5 to 9 years,"36,632","(+/-3,106)"
Sex and Age,10 to 14 years,"45,086","(+/-3,294)"
Sex and Age,15 to 19 years,"44,221","(+/-3,049)"
Sex and Age,20 to 24 years,"43,064","(+/-3,477)"
Sex and Age,25 to 34 years,"90,607","(+/-3,828)"
Sex and Age,35 to 44 years,"101,546","(+/-4,046)"
Sex and Age,45 to 54 years,"85,208","(+/-3,244)"
Sex and Age,55 to 59 years,"41,459","(+/-3,242)"
Sex and Age,60 to 64 years,"55,501","(+/-3,007)"
Sex and Age,65 to 74 years,"100,043","(+/-2,595)"
Sex and Age,75 to 84 years,"52,914","(+/-2,276)"
Sex and Age,85 years and over,"13,952","(+/-1,598)"
Sex and Age,Median age (years),42.9,(+/-0.6)
Sex and Age,18 years and over,"600,166","(+/-4,146)"
Sex and Age,65 years and over,"166,909","(+/-3,303)"
Race,Total population,"742,698","(+/-5,158)"
Race,One race,"643,951","(+/-8,021)"
Race,White,"562,414","(+/-9,804)"
Race,Black or African American,"6,516","(+/-1,252)"
Race,American Indian and Alaska Native,"13,312","(+/-2,498)"
Race,Asian,"7,294","(+/-1,624)"
Race,Native Hawaiian and Other Pacific Islander,"1,087",(+/-697)
Race,Some other race,"53,328","(+/-6,651)"
Race,Two or more races,"98,747","(+/-7,433)"
Hispanic or Latino and Race,Total population,"742,698","(+/-5,158)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"197,263","(+/-4,565)"
Hispanic or Latino and Race,Mexican,"136,074","(+/-7,257)"
Hispanic or Latino and Race,Puerto Rican,"4,071","(+/-1,512)"
Hispanic or Latino and Race,Cuban,909,(+/-619)
Hispanic or Latino and Race,Other Hispanic or Latino,"56,209","(+/-6,812)"
Hispanic or Latino and Race,Not Hispanic or Latino,"545,435","(+/-4,267)"
Place of Birth,Total population,"742,698","(+/-5,158)"
Place of Birth,Native,"702,120","(+/-6,129)"
Place of Birth,Born in United States,"694,877","(+/-6,144)"
Place of Birth,State of residence,"374,576","(+/-8,514)"
Place of Birth,Different state,"320,301","(+/-8,317)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,243","(+/-1,476)"
Place of Birth,Foreign-born,"40,578","(+/-4,757)"
Ancestry,Total population,"742,698","(+/-5,158)"
Ancestry,American,"29,905","(+/-3,857)"
Ancestry,Arab,881,(+/-399)
Ancestry,Czech,"4,008","(+/-1,580)"
Ancestry,Danish,"5,479","(+/-1,583)"
Ancestry,Dutch,"13,001","(+/-3,264)"
Ancestry,English,"99,807","(+/-7,147)"
Ancestry,French (except Basque),"14,481","(+/-2,337)"
Ancestry,French Canadian,"3,034","(+/-1,457)"
Ancestry,German,"118,453","(+/-6,230)"
Ancestry,Greek,"2,467","(+/-1,072)"
Ancestry,Hungarian,"2,463",(+/-958)
Ancestry,Irish,"82,545","(+/-5,727)"
Ancestry,Italian,"39,266","(+/-5,921)"
Ancestry,Lithuanian,487,(+/-354)
Ancestry,Norwegian,"13,288","(+/-2,952)"
Ancestry,Polish,"11,759","(+/-2,213)"
Ancestry,Portuguese,"2,560","(+/-1,118)"
Ancestry,Russian,"3,200","(+/-1,144)"
Ancestry,Scotch-Irish,"8,819","(+/-1,813)"
Ancestry,Scottish,"25,303","(+/-3,332)"
Ancestry,Slovak,"1,900",(+/-767)
Ancestry,Subsaharan African,"1,408",(+/-874)
Ancestry,Swedish,"11,614","(+/-2,180)"
Ancestry,Swiss,"3,525","(+/-1,441)"
Ancestry,Ukrainian,"1,678",(+/-742)
Ancestry,Welsh,"5,124","(+/-1,290)"
Ancestry,West Indian (excluding Hispanic origin groups),789,(+/-564)
Veteran Status,Civilian population 18 years and over,"599,960","(+/-4,187)"
Veteran Status,Civilian veterans,"46,689","(+/-3,484)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"733,429","(+/-5,197)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"116,940","(+/-5,528)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"142,301","(+/-2,797)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,657","(+/-1,826)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"427,465","(+/-5,297)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"54,850","(+/-4,749)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"163,663","(+/-3,328)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"55,433","(+/-2,761)"
Residence 1 Year Ago,Population 1 year and over,"737,559","(+/-5,298)"
Residence 1 Year Ago,Same house,"653,737","(+/-9,559)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"83,822","(+/-7,088)"
Residence 1 Year Ago,Different house in the U.S.,"81,503","(+/-6,795)"
Residence 1 Year Ago,Same county,"39,539","(+/-5,232)"
Residence 1 Year Ago,Different county,"41,964","(+/-5,084)"
Residence 1 Year Ago,Same state,"24,246","(+/-3,964)"
Residence 1 Year Ago,Different state,"17,718","(+/-3,084)"
Residence 1 Year Ago,Abroad,"2,319","(+/-1,063)"
