Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"790,877","(+/-9,045)"
Sex and Age,Male,"383,405","(+/-6,838)"
Sex and Age,Female,"407,472","(+/-7,282)"
Sex and Age,Under 5 years,"37,549","(+/-3,363)"
Sex and Age,5 to 9 years,"43,501","(+/-3,919)"
Sex and Age,10 to 14 years,"41,846","(+/-3,678)"
Sex and Age,15 to 19 years,"54,482","(+/-3,570)"
Sex and Age,20 to 24 years,"52,431","(+/-3,319)"
Sex and Age,25 to 34 years,"119,311","(+/-5,620)"
Sex and Age,35 to 44 years,"115,585","(+/-4,952)"
Sex and Age,45 to 54 years,"108,066","(+/-5,108)"
Sex and Age,55 to 59 years,"47,596","(+/-4,273)"
Sex and Age,60 to 64 years,"43,966","(+/-3,908)"
Sex and Age,65 to 74 years,"71,160","(+/-4,359)"
Sex and Age,75 to 84 years,"40,650","(+/-3,489)"
Sex and Age,85 years and over,"14,734","(+/-1,783)"
Sex and Age,Median age (years),38.8,(+/-0.8)
Sex and Age,18 years and over,"639,998","(+/-9,443)"
Sex and Age,65 years and over,"126,544","(+/-5,607)"
Race,Total population,"790,877","(+/-9,045)"
Race,One race,"685,120","(+/-11,890)"
Race,White,"486,249","(+/-10,822)"
Race,Black or African American,"40,932","(+/-6,305)"
Race,American Indian and Alaska Native,"1,218",(+/-623)
Race,Asian,"116,769","(+/-8,310)"
Race,Native Hawaiian and Other Pacific Islander,385,(+/-223)
Race,Some other race,"39,567","(+/-7,080)"
Race,Two or more races,"105,757","(+/-9,142)"
Hispanic or Latino and Race,Total population,"790,877","(+/-9,045)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"89,816","(+/-6,546)"
Hispanic or Latino and Race,Mexican,"8,633","(+/-2,791)"
Hispanic or Latino and Race,Puerto Rican,"12,941","(+/-3,153)"
Hispanic or Latino and Race,Cuban,"1,495",(+/-914)
Hispanic or Latino and Race,Other Hispanic or Latino,"66,747","(+/-7,047)"
Hispanic or Latino and Race,Not Hispanic or Latino,"701,061","(+/-10,470)"
Place of Birth,Total population,"790,877","(+/-9,045)"
Place of Birth,Native,"574,361","(+/-10,915)"
Place of Birth,Born in United States,"557,088","(+/-11,060)"
Place of Birth,State of residence,"375,047","(+/-10,593)"
Place of Birth,Different state,"182,041","(+/-7,510)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","17,273","(+/-3,221)"
Place of Birth,Foreign-born,"216,516","(+/-8,331)"
Ancestry,Total population,"790,877","(+/-9,045)"
Ancestry,American,"23,185","(+/-3,604)"
Ancestry,Arab,"11,181","(+/-3,090)"
Ancestry,Czech,765,(+/-371)
Ancestry,Danish,"2,553",(+/-917)
Ancestry,Dutch,"4,228",(+/-996)
Ancestry,English,"70,005","(+/-6,254)"
Ancestry,French (except Basque),"17,697","(+/-2,576)"
Ancestry,French Canadian,"11,884","(+/-2,495)"
Ancestry,German,"42,480","(+/-4,361)"
Ancestry,Greek,"10,785","(+/-2,601)"
Ancestry,Hungarian,"3,691","(+/-1,467)"
Ancestry,Irish,"139,918","(+/-8,663)"
Ancestry,Italian,"95,803","(+/-7,279)"
Ancestry,Lithuanian,"3,665","(+/-1,120)"
Ancestry,Norwegian,"4,890","(+/-1,458)"
Ancestry,Polish,"21,747","(+/-2,873)"
Ancestry,Portuguese,"7,940","(+/-1,533)"
Ancestry,Russian,"16,420","(+/-2,780)"
Ancestry,Scotch-Irish,"5,786","(+/-1,950)"
Ancestry,Scottish,"20,018","(+/-3,331)"
Ancestry,Slovak,"1,208",(+/-720)
Ancestry,Subsaharan African,"6,927","(+/-2,232)"
Ancestry,Swedish,"7,524","(+/-1,846)"
Ancestry,Swiss,"1,790",(+/-968)
Ancestry,Ukrainian,"4,726","(+/-1,378)"
Ancestry,Welsh,"3,536","(+/-1,012)"
Ancestry,West Indian (excluding Hispanic origin groups),"17,780","(+/-3,997)"
Veteran Status,Civilian population 18 years and over,"638,645","(+/-9,480)"
Veteran Status,Civilian veterans,"18,498","(+/-2,731)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"784,036","(+/-8,987)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"75,885","(+/-5,636)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"150,746","(+/-6,029)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,806","(+/-1,538)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"510,618","(+/-9,297)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"36,322","(+/-4,061)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"122,672","(+/-5,590)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"33,757","(+/-3,284)"
Residence 1 Year Ago,Population 1 year and over,"781,894","(+/-9,044)"
Residence 1 Year Ago,Same house,"683,738","(+/-11,292)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"98,156","(+/-7,989)"
Residence 1 Year Ago,Different house in the U.S.,"85,364","(+/-7,794)"
Residence 1 Year Ago,Same county,"44,030","(+/-5,653)"
Residence 1 Year Ago,Different county,"41,334","(+/-4,854)"
Residence 1 Year Ago,Same state,"19,647","(+/-2,846)"
Residence 1 Year Ago,Different state,"21,687","(+/-3,847)"
Residence 1 Year Ago,Abroad,"12,792","(+/-3,208)"
