Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"819,479","(+/-20,940)"
Sex and Age,Male,"403,062","(+/-12,273)"
Sex and Age,Female,"416,417","(+/-12,480)"
Sex and Age,Under 5 years,"37,940","(+/-4,637)"
Sex and Age,5 to 9 years,"38,011","(+/-4,187)"
Sex and Age,10 to 14 years,"39,485","(+/-4,884)"
Sex and Age,15 to 19 years,"39,132","(+/-5,124)"
Sex and Age,20 to 24 years,"38,608","(+/-4,696)"
Sex and Age,25 to 34 years,"125,070","(+/-8,290)"
Sex and Age,35 to 44 years,"104,737","(+/-7,274)"
Sex and Age,45 to 54 years,"99,642","(+/-7,838)"
Sex and Age,55 to 59 years,"52,015","(+/-3,808)"
Sex and Age,60 to 64 years,"59,849","(+/-4,764)"
Sex and Age,65 to 74 years,"99,242","(+/-5,564)"
Sex and Age,75 to 84 years,"65,701","(+/-4,658)"
Sex and Age,85 years and over,"20,047","(+/-2,625)"
Sex and Age,Median age (years),43.9,(+/-1.0)
Sex and Age,18 years and over,"678,283","(+/-16,105)"
Sex and Age,65 years and over,"184,990","(+/-8,124)"
Race,Total population,"819,479","(+/-20,940)"
Race,One race,"699,943","(+/-17,807)"
Race,White,"577,813","(+/-16,467)"
Race,Black or African American,"32,273","(+/-8,399)"
Race,American Indian and Alaska Native,"13,015","(+/-3,478)"
Race,Asian,"37,071","(+/-4,972)"
Race,Native Hawaiian and Other Pacific Islander,925,(+/-513)
Race,Some other race,"38,846","(+/-6,372)"
Race,Two or more races,"119,536","(+/-12,725)"
Hispanic or Latino and Race,Total population,"819,479","(+/-20,940)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"155,503","(+/-13,647)"
Hispanic or Latino and Race,Mexican,"122,901","(+/-12,707)"
Hispanic or Latino and Race,Puerto Rican,"5,626","(+/-1,862)"
Hispanic or Latino and Race,Cuban,"3,496","(+/-1,889)"
Hispanic or Latino and Race,Other Hispanic or Latino,"23,480","(+/-4,869)"
Hispanic or Latino and Race,Not Hispanic or Latino,"663,976","(+/-18,001)"
Place of Birth,Total population,"819,479","(+/-20,940)"
Place of Birth,Native,"724,441","(+/-20,097)"
Place of Birth,Born in United States,"709,884","(+/-20,084)"
Place of Birth,State of residence,"253,085","(+/-14,403)"
Place of Birth,Different state,"456,799","(+/-13,864)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","14,557","(+/-3,931)"
Place of Birth,Foreign-born,"95,038","(+/-7,122)"
Ancestry,Total population,"819,479","(+/-20,940)"
Ancestry,American,"23,972","(+/-3,731)"
Ancestry,Arab,"5,291","(+/-1,627)"
Ancestry,Czech,"3,766","(+/-1,174)"
Ancestry,Danish,"5,720","(+/-1,533)"
Ancestry,Dutch,"7,880","(+/-1,730)"
Ancestry,English,"91,872","(+/-7,153)"
Ancestry,French (except Basque),"19,268","(+/-3,998)"
Ancestry,French Canadian,"3,278","(+/-1,015)"
Ancestry,German,"131,641","(+/-7,491)"
Ancestry,Greek,"5,619","(+/-2,025)"
Ancestry,Hungarian,"6,638","(+/-1,867)"
Ancestry,Irish,"93,854","(+/-6,588)"
Ancestry,Italian,"52,745","(+/-5,291)"
Ancestry,Lithuanian,"1,870",(+/-697)
Ancestry,Norwegian,"14,963","(+/-2,450)"
Ancestry,Polish,"29,069","(+/-4,605)"
Ancestry,Portuguese,"2,701","(+/-1,203)"
Ancestry,Russian,"8,167","(+/-1,573)"
Ancestry,Scotch-Irish,"7,363","(+/-2,032)"
Ancestry,Scottish,"18,236","(+/-3,110)"
Ancestry,Slovak,"1,124",(+/-497)
Ancestry,Subsaharan African,"7,151","(+/-3,323)"
Ancestry,Swedish,"13,831","(+/-2,873)"
Ancestry,Swiss,"2,325","(+/-1,027)"
Ancestry,Ukrainian,"3,457","(+/-1,133)"
Ancestry,Welsh,"6,336","(+/-1,411)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,754",(+/-902)
Veteran Status,Civilian population 18 years and over,"678,086","(+/-16,063)"
Veteran Status,Civilian veterans,"40,471","(+/-3,512)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"815,093","(+/-20,895)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"91,420","(+/-5,747)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"140,897","(+/-10,491)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,977","(+/-1,540)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"492,438","(+/-15,670)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"39,330","(+/-3,747)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"181,758","(+/-8,100)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"47,113","(+/-4,169)"
Residence 1 Year Ago,Population 1 year and over,"811,636","(+/-20,706)"
Residence 1 Year Ago,Same house,"683,895","(+/-21,537)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"127,741","(+/-10,593)"
Residence 1 Year Ago,Different house in the U.S.,"122,768","(+/-10,740)"
Residence 1 Year Ago,Same county,"86,962","(+/-9,434)"
Residence 1 Year Ago,Different county,"35,806","(+/-5,381)"
Residence 1 Year Ago,Same state,"5,933","(+/-2,772)"
Residence 1 Year Ago,Different state,"29,873","(+/-4,742)"
Residence 1 Year Ago,Abroad,"4,973","(+/-2,267)"
