Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"737,665","(+/-2,247)"
Sex and Age,Male,"358,601","(+/-2,463)"
Sex and Age,Female,"379,064","(+/-2,802)"
Sex and Age,Under 5 years,"37,043","(+/-1,267)"
Sex and Age,5 to 9 years,"42,181","(+/-3,076)"
Sex and Age,10 to 14 years,"47,177","(+/-3,036)"
Sex and Age,15 to 19 years,"53,434","(+/-3,052)"
Sex and Age,20 to 24 years,"50,873","(+/-2,582)"
Sex and Age,25 to 34 years,"89,284","(+/-3,342)"
Sex and Age,35 to 44 years,"96,233","(+/-2,903)"
Sex and Age,45 to 54 years,"88,925","(+/-2,422)"
Sex and Age,55 to 59 years,"47,198","(+/-2,738)"
Sex and Age,60 to 64 years,"45,076","(+/-2,726)"
Sex and Age,65 to 74 years,"83,634","(+/-2,112)"
Sex and Age,75 to 84 years,"43,067","(+/-2,069)"
Sex and Age,85 years and over,"13,540","(+/-1,836)"
Sex and Age,Median age (years),40.2,(+/-0.4)
Sex and Age,18 years and over,"583,912","(+/-1,864)"
Sex and Age,65 years and over,"140,241","(+/-1,719)"
Race,Total population,"737,665","(+/-2,247)"
Race,One race,"697,589","(+/-5,517)"
Race,White,"523,914","(+/-3,180)"
Race,Black or African American,"140,546","(+/-4,292)"
Race,American Indian and Alaska Native,"5,069","(+/-2,408)"
Race,Asian,"12,104","(+/-1,672)"
Race,Native Hawaiian and Other Pacific Islander,39,(+/-67)
Race,Some other race,"15,917","(+/-3,441)"
Race,Two or more races,"40,076","(+/-5,068)"
Hispanic or Latino and Race,Total population,"737,665","(+/-2,247)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"32,660","(+/-1,047)"
Hispanic or Latino and Race,Mexican,"15,500","(+/-2,830)"
Hispanic or Latino and Race,Puerto Rican,"5,035","(+/-1,881)"
Hispanic or Latino and Race,Cuban,"1,145",(+/-925)
Hispanic or Latino and Race,Other Hispanic or Latino,"10,980","(+/-2,716)"
Hispanic or Latino and Race,Not Hispanic or Latino,"705,005","(+/-2,233)"
Place of Birth,Total population,"737,665","(+/-2,247)"
Place of Birth,Native,"707,610","(+/-4,048)"
Place of Birth,Born in United States,"700,377","(+/-4,168)"
Place of Birth,State of residence,"493,454","(+/-8,906)"
Place of Birth,Different state,"206,923","(+/-9,011)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,233","(+/-1,395)"
Place of Birth,Foreign-born,"30,055","(+/-3,247)"
Ancestry,Total population,"737,665","(+/-2,247)"
Ancestry,American,"83,658","(+/-7,547)"
Ancestry,Arab,"1,376",(+/-896)
Ancestry,Czech,453,(+/-352)
Ancestry,Danish,559,(+/-441)
Ancestry,Dutch,"4,786","(+/-1,655)"
Ancestry,English,"96,437","(+/-7,866)"
Ancestry,French (except Basque),"6,316","(+/-1,791)"
Ancestry,French Canadian,767,(+/-684)
Ancestry,German,"40,888","(+/-4,981)"
Ancestry,Greek,"1,013",(+/-913)
Ancestry,Hungarian,358,(+/-399)
Ancestry,Irish,"64,968","(+/-6,565)"
Ancestry,Italian,"10,703","(+/-2,423)"
Ancestry,Lithuanian,98,(+/-126)
Ancestry,Norwegian,"1,877",(+/-705)
Ancestry,Polish,"3,674",(+/-978)
Ancestry,Portuguese,685,(+/-433)
Ancestry,Russian,"1,230","(+/-1,137)"
Ancestry,Scotch-Irish,"7,555","(+/-1,793)"
Ancestry,Scottish,"16,574","(+/-2,509)"
Ancestry,Slovak,0,(+/-213)
Ancestry,Subsaharan African,"5,377","(+/-2,081)"
Ancestry,Swedish,"2,402","(+/-1,130)"
Ancestry,Swiss,391,(+/-460)
Ancestry,Ukrainian,"1,252","(+/-1,187)"
Ancestry,Welsh,"3,498","(+/-1,347)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,755",(+/-704)
Veteran Status,Civilian population 18 years and over,"581,485","(+/-1,930)"
Veteran Status,Civilian veterans,"41,211","(+/-2,846)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"725,253","(+/-2,289)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"134,596","(+/-7,180)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"152,997","(+/-1,357)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"11,889","(+/-2,318)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"435,994","(+/-2,405)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"69,522","(+/-4,890)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"136,262","(+/-1,705)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,185","(+/-2,756)"
Residence 1 Year Ago,Population 1 year and over,"731,758","(+/-2,441)"
Residence 1 Year Ago,Same house,"654,966","(+/-7,370)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"76,792","(+/-6,823)"
Residence 1 Year Ago,Different house in the U.S.,"72,937","(+/-6,681)"
Residence 1 Year Ago,Same county,"33,982","(+/-4,584)"
Residence 1 Year Ago,Different county,"38,955","(+/-5,140)"
Residence 1 Year Ago,Same state,"25,048","(+/-3,746)"
Residence 1 Year Ago,Different state,"13,907","(+/-2,959)"
Residence 1 Year Ago,Abroad,"3,855","(+/-1,765)"
