Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"742,814","(+/-9,787)"
Sex and Age,Male,"352,007","(+/-5,627)"
Sex and Age,Female,"390,807","(+/-6,147)"
Sex and Age,Under 5 years,"41,352","(+/-1,698)"
Sex and Age,5 to 9 years,"45,356","(+/-3,912)"
Sex and Age,10 to 14 years,"39,925","(+/-3,511)"
Sex and Age,15 to 19 years,"43,170","(+/-2,057)"
Sex and Age,20 to 24 years,"50,176","(+/-2,998)"
Sex and Age,25 to 34 years,"121,494","(+/-3,574)"
Sex and Age,35 to 44 years,"98,993","(+/-3,242)"
Sex and Age,45 to 54 years,"83,274","(+/-2,956)"
Sex and Age,55 to 59 years,"42,908","(+/-3,983)"
Sex and Age,60 to 64 years,"44,271","(+/-3,700)"
Sex and Age,65 to 74 years,"82,148","(+/-2,407)"
Sex and Age,75 to 84 years,"36,940","(+/-2,209)"
Sex and Age,85 years and over,"12,807","(+/-1,860)"
Sex and Age,Median age (years),37.5,(+/-0.4)
Sex and Age,18 years and over,"592,111","(+/-7,940)"
Sex and Age,65 years and over,"131,895","(+/-3,301)"
Race,Total population,"742,814","(+/-9,787)"
Race,One race,"688,400","(+/-12,510)"
Race,White,"317,642","(+/-9,218)"
Race,Black or African American,"321,649","(+/-8,068)"
Race,American Indian and Alaska Native,"1,968","(+/-1,027)"
Race,Asian,"28,121","(+/-3,021)"
Race,Native Hawaiian and Other Pacific Islander,387,(+/-585)
Race,Some other race,"18,633","(+/-4,224)"
Race,Two or more races,"54,414","(+/-7,948)"
Hispanic or Latino and Race,Total population,"742,814","(+/-9,787)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"37,905","(+/-3,064)"
Hispanic or Latino and Race,Mexican,"22,641","(+/-3,324)"
Hispanic or Latino and Race,Puerto Rican,"2,576","(+/-1,551)"
Hispanic or Latino and Race,Cuban,"1,374",(+/-807)
Hispanic or Latino and Race,Other Hispanic or Latino,"11,314","(+/-2,170)"
Hispanic or Latino and Race,Not Hispanic or Latino,"704,909","(+/-9,344)"
Place of Birth,Total population,"742,814","(+/-9,787)"
Place of Birth,Native,"689,432","(+/-11,224)"
Place of Birth,Born in United States,"683,224","(+/-11,567)"
Place of Birth,State of residence,"496,869","(+/-12,272)"
Place of Birth,Different state,"186,355","(+/-7,462)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,208","(+/-2,145)"
Place of Birth,Foreign-born,"53,382","(+/-5,774)"
Ancestry,Total population,"742,814","(+/-9,787)"
Ancestry,American,"51,601","(+/-7,360)"
Ancestry,Arab,"3,720","(+/-2,081)"
Ancestry,Czech,"1,710",(+/-664)
Ancestry,Danish,"1,673",(+/-769)
Ancestry,Dutch,"3,320",(+/-974)
Ancestry,English,"44,932","(+/-3,998)"
Ancestry,French (except Basque),"14,876","(+/-2,288)"
Ancestry,French Canadian,160,(+/-168)
Ancestry,German,"108,276","(+/-6,835)"
Ancestry,Greek,"2,660","(+/-1,069)"
Ancestry,Hungarian,"2,528","(+/-1,266)"
Ancestry,Irish,"68,348","(+/-5,631)"
Ancestry,Italian,"23,145","(+/-3,016)"
Ancestry,Lithuanian,638,(+/-391)
Ancestry,Norwegian,"3,591","(+/-1,208)"
Ancestry,Polish,"14,693","(+/-2,608)"
Ancestry,Portuguese,893,(+/-798)
Ancestry,Russian,"5,059","(+/-2,530)"
Ancestry,Scotch-Irish,"4,399","(+/-1,198)"
Ancestry,Scottish,"8,992","(+/-1,711)"
Ancestry,Slovak,"1,086",(+/-791)
Ancestry,Subsaharan African,"18,158","(+/-5,257)"
Ancestry,Swedish,"3,901","(+/-1,159)"
Ancestry,Swiss,"1,910",(+/-753)
Ancestry,Ukrainian,900,(+/-504)
Ancestry,Welsh,"1,498",(+/-583)
Ancestry,West Indian (excluding Hispanic origin groups),"3,105","(+/-1,276)"
Veteran Status,Civilian population 18 years and over,"591,523","(+/-8,019)"
Veteran Status,Civilian veterans,"35,325","(+/-3,916)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"734,823","(+/-9,848)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"117,662","(+/-8,273)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"150,115","(+/-4,247)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,582","(+/-2,122)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"456,651","(+/-7,097)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"65,282","(+/-6,364)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"128,057","(+/-3,307)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,798","(+/-3,613)"
Residence 1 Year Ago,Population 1 year and over,"734,667","(+/-9,836)"
Residence 1 Year Ago,Same house,"622,723","(+/-14,058)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"111,944","(+/-10,773)"
Residence 1 Year Ago,Different house in the U.S.,"105,305","(+/-10,609)"
Residence 1 Year Ago,Same county,"61,898","(+/-8,294)"
Residence 1 Year Ago,Different county,"43,407","(+/-6,360)"
Residence 1 Year Ago,Same state,"26,685","(+/-5,741)"
Residence 1 Year Ago,Different state,"16,722","(+/-3,405)"
Residence 1 Year Ago,Abroad,"6,639","(+/-2,205)"
