Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"791,175","(+/-9,013)"
Sex and Age,Male,"393,376","(+/-5,470)"
Sex and Age,Female,"397,799","(+/-5,218)"
Sex and Age,Under 5 years,"45,319","(+/-2,302)"
Sex and Age,5 to 9 years,"45,893","(+/-3,205)"
Sex and Age,10 to 14 years,"52,210","(+/-3,402)"
Sex and Age,15 to 19 years,"55,148","(+/-2,464)"
Sex and Age,20 to 24 years,"59,070","(+/-2,883)"
Sex and Age,25 to 34 years,"120,212","(+/-3,749)"
Sex and Age,35 to 44 years,"110,114","(+/-3,413)"
Sex and Age,45 to 54 years,"86,845","(+/-3,281)"
Sex and Age,55 to 59 years,"41,502","(+/-3,231)"
Sex and Age,60 to 64 years,"46,387","(+/-3,041)"
Sex and Age,65 to 74 years,"78,606","(+/-2,867)"
Sex and Age,75 to 84 years,"34,935","(+/-2,556)"
Sex and Age,85 years and over,"14,934","(+/-1,709)"
Sex and Age,Median age (years),36.5,(+/-0.4)
Sex and Age,18 years and over,"615,974","(+/-6,627)"
Sex and Age,65 years and over,"128,475","(+/-3,484)"
Race,Total population,"791,175","(+/-9,013)"
Race,One race,"709,243","(+/-9,818)"
Race,White,"569,921","(+/-8,983)"
Race,Black or African American,"84,377","(+/-5,058)"
Race,American Indian and Alaska Native,"3,721","(+/-1,858)"
Race,Asian,"24,010","(+/-2,069)"
Race,Native Hawaiian and Other Pacific Islander,391,(+/-440)
Race,Some other race,"26,823","(+/-4,681)"
Race,Two or more races,"81,932","(+/-6,833)"
Hispanic or Latino and Race,Total population,"791,175","(+/-9,013)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"88,213","(+/-3,113)"
Hispanic or Latino and Race,Mexican,"55,932","(+/-4,627)"
Hispanic or Latino and Race,Puerto Rican,"8,658","(+/-2,723)"
Hispanic or Latino and Race,Cuban,"2,461","(+/-1,361)"
Hispanic or Latino and Race,Other Hispanic or Latino,"21,162","(+/-4,302)"
Hispanic or Latino and Race,Not Hispanic or Latino,"702,962","(+/-8,315)"
Place of Birth,Total population,"791,175","(+/-9,013)"
Place of Birth,Native,"730,733","(+/-8,367)"
Place of Birth,Born in United States,"723,515","(+/-8,590)"
Place of Birth,State of residence,"584,992","(+/-9,909)"
Place of Birth,Different state,"138,523","(+/-6,775)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,218","(+/-2,107)"
Place of Birth,Foreign-born,"60,442","(+/-4,273)"
Ancestry,Total population,"791,175","(+/-9,013)"
Ancestry,American,"25,481","(+/-4,811)"
Ancestry,Arab,"4,688","(+/-1,543)"
Ancestry,Czech,"4,042","(+/-1,472)"
Ancestry,Danish,"3,831","(+/-1,318)"
Ancestry,Dutch,"101,641","(+/-6,425)"
Ancestry,English,"84,296","(+/-6,972)"
Ancestry,French (except Basque),"17,487","(+/-2,842)"
Ancestry,French Canadian,"6,320","(+/-1,542)"
Ancestry,German,"129,303","(+/-7,391)"
Ancestry,Greek,"4,308","(+/-2,353)"
Ancestry,Hungarian,"6,099","(+/-3,794)"
Ancestry,Irish,"78,001","(+/-5,837)"
Ancestry,Italian,"23,865","(+/-3,293)"
Ancestry,Lithuanian,"3,360",(+/-852)
Ancestry,Norwegian,"6,710","(+/-1,487)"
Ancestry,Polish,"48,269","(+/-4,396)"
Ancestry,Portuguese,838,(+/-762)
Ancestry,Russian,"2,493","(+/-1,080)"
Ancestry,Scotch-Irish,"4,468","(+/-1,054)"
Ancestry,Scottish,"19,840","(+/-3,227)"
Ancestry,Slovak,"1,623",(+/-697)
Ancestry,Subsaharan African,"17,881","(+/-5,389)"
Ancestry,Swedish,"11,775","(+/-2,188)"
Ancestry,Swiss,"1,401",(+/-575)
Ancestry,Ukrainian,"1,996","(+/-1,350)"
Ancestry,Welsh,"3,233","(+/-1,215)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,138","(+/-1,101)"
Veteran Status,Civilian population 18 years and over,"615,428","(+/-6,588)"
Veteran Status,Civilian veterans,"28,255","(+/-2,545)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"782,111","(+/-8,943)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"100,588","(+/-6,146)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"174,979","(+/-4,669)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,099","(+/-1,839)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"481,800","(+/-5,868)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,065","(+/-4,342)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"125,332","(+/-3,495)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,424","(+/-3,107)"
Residence 1 Year Ago,Population 1 year and over,"782,781","(+/-9,054)"
Residence 1 Year Ago,Same house,"682,858","(+/-11,289)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"99,923","(+/-9,054)"
Residence 1 Year Ago,Different house in the U.S.,"95,205","(+/-8,795)"
Residence 1 Year Ago,Same county,"53,267","(+/-7,882)"
Residence 1 Year Ago,Different county,"41,938","(+/-4,954)"
Residence 1 Year Ago,Same state,"28,578","(+/-4,496)"
Residence 1 Year Ago,Different state,"13,360","(+/-2,975)"
Residence 1 Year Ago,Abroad,"4,718","(+/-1,966)"
