Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"1,033,662","(+/-5,309)"
Sex and Age,Male,"523,613","(+/-4,149)"
Sex and Age,Female,"510,049","(+/-3,774)"
Sex and Age,Under 5 years,"57,634","(+/-1,954)"
Sex and Age,5 to 9 years,"63,548","(+/-3,549)"
Sex and Age,10 to 14 years,"75,296","(+/-3,847)"
Sex and Age,15 to 19 years,"69,618","(+/-2,419)"
Sex and Age,20 to 24 years,"60,261","(+/-2,668)"
Sex and Age,25 to 34 years,"128,312","(+/-3,641)"
Sex and Age,35 to 44 years,"140,520","(+/-3,613)"
Sex and Age,45 to 54 years,"120,274","(+/-2,665)"
Sex and Age,55 to 59 years,"52,222","(+/-2,734)"
Sex and Age,60 to 64 years,"69,256","(+/-3,520)"
Sex and Age,65 to 74 years,"118,031","(+/-2,422)"
Sex and Age,75 to 84 years,"62,078","(+/-2,472)"
Sex and Age,85 years and over,"16,612","(+/-1,717)"
Sex and Age,Median age (years),39.4,(+/-0.4)
Sex and Age,18 years and over,"792,424","(+/-4,533)"
Sex and Age,65 years and over,"196,721","(+/-2,915)"
Race,Total population,"1,033,662","(+/-5,309)"
Race,One race,"917,842","(+/-10,413)"
Race,White,"843,758","(+/-8,723)"
Race,Black or African American,"6,138","(+/-1,738)"
Race,American Indian and Alaska Native,"10,731","(+/-2,150)"
Race,Asian,"13,584","(+/-1,985)"
Race,Native Hawaiian and Other Pacific Islander,"1,769",(+/-695)
Race,Some other race,"41,862","(+/-7,285)"
Race,Two or more races,"115,820","(+/-8,654)"
Hispanic or Latino and Race,Total population,"1,033,662","(+/-5,309)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"134,871","(+/-3,250)"
Hispanic or Latino and Race,Mexican,"108,106","(+/-4,639)"
Hispanic or Latino and Race,Puerto Rican,"2,010",(+/-857)
Hispanic or Latino and Race,Cuban,216,(+/-219)
Hispanic or Latino and Race,Other Hispanic or Latino,"24,539","(+/-3,922)"
Hispanic or Latino and Race,Not Hispanic or Latino,"898,791","(+/-5,457)"
Place of Birth,Total population,"1,033,662","(+/-5,309)"
Place of Birth,Native,"976,723","(+/-6,521)"
Place of Birth,Born in United States,"966,282","(+/-7,194)"
Place of Birth,State of residence,"402,761","(+/-9,629)"
Place of Birth,Different state,"563,521","(+/-11,585)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","10,441","(+/-2,113)"
Place of Birth,Foreign-born,"56,939","(+/-5,250)"
Ancestry,Total population,"1,033,662","(+/-5,309)"
Ancestry,American,"47,897","(+/-4,613)"
Ancestry,Arab,"3,070","(+/-1,372)"
Ancestry,Czech,"2,741","(+/-1,121)"
Ancestry,Danish,"9,364","(+/-1,997)"
Ancestry,Dutch,"17,046","(+/-3,094)"
Ancestry,English,"167,760","(+/-9,445)"
Ancestry,French (except Basque),"21,544","(+/-2,979)"
Ancestry,French Canadian,"4,959","(+/-1,772)"
Ancestry,German,"181,787","(+/-8,688)"
Ancestry,Greek,"1,933",(+/-689)
Ancestry,Hungarian,"2,238",(+/-845)
Ancestry,Irish,"101,429","(+/-8,506)"
Ancestry,Italian,"38,167","(+/-4,219)"
Ancestry,Lithuanian,270,(+/-232)
Ancestry,Norwegian,"31,125","(+/-3,498)"
Ancestry,Polish,"15,908","(+/-3,245)"
Ancestry,Portuguese,"5,465","(+/-1,663)"
Ancestry,Russian,"4,689","(+/-1,401)"
Ancestry,Scotch-Irish,"11,662","(+/-2,335)"
Ancestry,Scottish,"33,834","(+/-4,059)"
Ancestry,Slovak,644,(+/-391)
Ancestry,Subsaharan African,"3,281","(+/-1,653)"
Ancestry,Swedish,"22,911","(+/-3,341)"
Ancestry,Swiss,"4,602","(+/-1,522)"
Ancestry,Ukrainian,"5,614","(+/-2,634)"
Ancestry,Welsh,"7,456","(+/-1,587)"
Ancestry,West Indian (excluding Hispanic origin groups),794,(+/-668)
Veteran Status,Civilian population 18 years and over,"791,061","(+/-4,578)"
Veteran Status,Civilian veterans,"66,023","(+/-3,743)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"1,019,483","(+/-5,415)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"152,712","(+/-6,541)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"240,828","(+/-4,130)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"12,774","(+/-1,916)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"586,081","(+/-4,508)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"76,592","(+/-4,712)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"192,574","(+/-2,918)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"63,346","(+/-3,296)"
Residence 1 Year Ago,Population 1 year and over,"1,023,297","(+/-5,703)"
Residence 1 Year Ago,Same house,"892,398","(+/-8,615)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"130,899","(+/-8,312)"
Residence 1 Year Ago,Different house in the U.S.,"129,012","(+/-8,402)"
Residence 1 Year Ago,Same county,"63,503","(+/-6,438)"
Residence 1 Year Ago,Different county,"65,509","(+/-6,778)"
Residence 1 Year Ago,Same state,"27,134","(+/-4,357)"
Residence 1 Year Ago,Different state,"38,375","(+/-5,305)"
Residence 1 Year Ago,Abroad,"1,887",(+/-757)
