Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"775,784","(+/-15,023)"
Sex and Age,Male,"398,880","(+/-8,137)"
Sex and Age,Female,"376,904","(+/-10,360)"
Sex and Age,Under 5 years,"37,354","(+/-4,097)"
Sex and Age,5 to 9 years,"38,632","(+/-4,933)"
Sex and Age,10 to 14 years,"33,305","(+/-4,024)"
Sex and Age,15 to 19 years,"45,122","(+/-4,090)"
Sex and Age,20 to 24 years,"56,306","(+/-4,919)"
Sex and Age,25 to 34 years,"172,073","(+/-7,191)"
Sex and Age,35 to 44 years,"132,645","(+/-7,222)"
Sex and Age,45 to 54 years,"97,818","(+/-5,291)"
Sex and Age,55 to 59 years,"34,878","(+/-2,994)"
Sex and Age,60 to 64 years,"33,411","(+/-3,584)"
Sex and Age,65 to 74 years,"57,601","(+/-4,239)"
Sex and Age,75 to 84 years,"27,718","(+/-2,485)"
Sex and Age,85 years and over,"8,921","(+/-1,631)"
Sex and Age,Median age (years),35.3,(+/-0.5)
Sex and Age,18 years and over,"643,525","(+/-12,018)"
Sex and Age,65 years and over,"94,240","(+/-5,413)"
Race,Total population,"775,784","(+/-15,023)"
Race,One race,"644,263","(+/-15,404)"
Race,White,"454,887","(+/-14,169)"
Race,Black or African American,"52,095","(+/-7,361)"
Race,American Indian and Alaska Native,"4,067","(+/-1,988)"
Race,Asian,"88,248","(+/-7,337)"
Race,Native Hawaiian and Other Pacific Islander,199,(+/-301)
Race,Some other race,"44,767","(+/-9,377)"
Race,Two or more races,"131,521","(+/-10,859)"
Hispanic or Latino and Race,Total population,"775,784","(+/-15,023)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"211,772","(+/-14,063)"
Hispanic or Latino and Race,Mexican,"135,338","(+/-13,676)"
Hispanic or Latino and Race,Puerto Rican,"7,202","(+/-3,114)"
Hispanic or Latino and Race,Cuban,"11,605","(+/-4,179)"
Hispanic or Latino and Race,Other Hispanic or Latino,"57,627","(+/-8,626)"
Hispanic or Latino and Race,Not Hispanic or Latino,"564,012","(+/-13,690)"
Place of Birth,Total population,"775,784","(+/-15,023)"
Place of Birth,Native,"622,290","(+/-15,717)"
Place of Birth,Born in United States,"610,504","(+/-15,653)"
Place of Birth,State of residence,"361,161","(+/-13,745)"
Place of Birth,Different state,"249,343","(+/-11,582)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,786","(+/-2,385)"
Place of Birth,Foreign-born,"153,494","(+/-10,089)"
Ancestry,Total population,"775,784","(+/-15,023)"
Ancestry,American,"17,635","(+/-2,825)"
Ancestry,Arab,"7,565","(+/-2,665)"
Ancestry,Czech,"8,285","(+/-2,155)"
Ancestry,Danish,"3,416","(+/-1,303)"
Ancestry,Dutch,"7,375","(+/-1,828)"
Ancestry,English,"86,609","(+/-6,582)"
Ancestry,French (except Basque),"16,854","(+/-3,006)"
Ancestry,French Canadian,"2,523","(+/-1,185)"
Ancestry,German,"95,664","(+/-7,496)"
Ancestry,Greek,"2,464",(+/-899)
Ancestry,Hungarian,"2,859","(+/-1,378)"
Ancestry,Irish,"72,118","(+/-6,296)"
Ancestry,Italian,"30,210","(+/-4,871)"
Ancestry,Lithuanian,775,(+/-653)
Ancestry,Norwegian,"11,194","(+/-3,330)"
Ancestry,Polish,"17,211","(+/-3,101)"
Ancestry,Portuguese,"2,575","(+/-1,330)"
Ancestry,Russian,"3,988","(+/-1,249)"
Ancestry,Scotch-Irish,"10,095","(+/-3,290)"
Ancestry,Scottish,"20,619","(+/-3,045)"
Ancestry,Slovak,439,(+/-266)
Ancestry,Subsaharan African,"7,756","(+/-3,130)"
Ancestry,Swedish,"8,231","(+/-1,872)"
Ancestry,Swiss,"1,580",(+/-719)
Ancestry,Ukrainian,"3,688","(+/-1,329)"
Ancestry,Welsh,"5,346","(+/-1,431)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,067","(+/-2,191)"
Veteran Status,Civilian population 18 years and over,"643,265","(+/-12,016)"
Veteran Status,Civilian veterans,"26,666","(+/-3,577)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"772,131","(+/-15,006)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"70,033","(+/-5,704)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"132,039","(+/-8,701)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,630","(+/-1,601)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"548,055","(+/-11,238)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"40,594","(+/-4,785)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"92,037","(+/-5,366)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"24,809","(+/-2,782)"
Residence 1 Year Ago,Population 1 year and over,"771,054","(+/-14,961)"
Residence 1 Year Ago,Same house,"606,709","(+/-18,020)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"164,345","(+/-12,832)"
Residence 1 Year Ago,Different house in the U.S.,"147,877","(+/-12,522)"
Residence 1 Year Ago,Same county,"88,113","(+/-9,452)"
Residence 1 Year Ago,Different county,"59,764","(+/-7,294)"
Residence 1 Year Ago,Same state,"38,454","(+/-6,083)"
Residence 1 Year Ago,Different state,"21,310","(+/-3,345)"
Residence 1 Year Ago,Abroad,"16,468","(+/-5,619)"
