Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"775,304","(+/-5,788)"
Sex and Age,Male,"389,294","(+/-3,630)"
Sex and Age,Female,"386,010","(+/-4,143)"
Sex and Age,Under 5 years,"37,098","(+/-1,835)"
Sex and Age,5 to 9 years,"47,252","(+/-3,165)"
Sex and Age,10 to 14 years,"40,596","(+/-2,962)"
Sex and Age,15 to 19 years,"44,061","(+/-2,122)"
Sex and Age,20 to 24 years,"44,630","(+/-2,142)"
Sex and Age,25 to 34 years,"89,341","(+/-3,037)"
Sex and Age,35 to 44 years,"91,309","(+/-2,981)"
Sex and Age,45 to 54 years,"92,364","(+/-2,697)"
Sex and Age,55 to 59 years,"52,059","(+/-3,031)"
Sex and Age,60 to 64 years,"55,386","(+/-3,185)"
Sex and Age,65 to 74 years,"106,048","(+/-2,370)"
Sex and Age,75 to 84 years,"57,118","(+/-2,539)"
Sex and Age,85 years and over,"18,042","(+/-1,997)"
Sex and Age,Median age (years),44.2,(+/-0.5)
Sex and Age,18 years and over,"622,048","(+/-4,676)"
Sex and Age,65 years and over,"181,208","(+/-2,922)"
Race,Total population,"775,304","(+/-5,788)"
Race,One race,"730,518","(+/-6,984)"
Race,White,"670,713","(+/-6,651)"
Race,Black or African American,"44,615","(+/-3,431)"
Race,American Indian and Alaska Native,"1,807","(+/-1,083)"
Race,Asian,"4,169","(+/-1,003)"
Race,Native Hawaiian and Other Pacific Islander,20,(+/-35)
Race,Some other race,"9,194","(+/-1,696)"
Race,Two or more races,"44,786","(+/-4,132)"
Hispanic or Latino and Race,Total population,"775,304","(+/-5,788)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"26,885","(+/-1,173)"
Hispanic or Latino and Race,Mexican,"6,354","(+/-1,670)"
Hispanic or Latino and Race,Puerto Rican,"12,286","(+/-1,668)"
Hispanic or Latino and Race,Cuban,622,(+/-477)
Hispanic or Latino and Race,Other Hispanic or Latino,"7,623","(+/-1,666)"
Hispanic or Latino and Race,Not Hispanic or Latino,"748,419","(+/-5,931)"
Place of Birth,Total population,"775,304","(+/-5,788)"
Place of Birth,Native,"762,020","(+/-6,570)"
Place of Birth,Born in United States,"754,804","(+/-6,779)"
Place of Birth,State of residence,"574,835","(+/-9,599)"
Place of Birth,Different state,"179,969","(+/-7,749)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,216","(+/-1,514)"
Place of Birth,Foreign-born,"13,284","(+/-2,008)"
Ancestry,Total population,"775,304","(+/-5,788)"
Ancestry,American,"41,165","(+/-3,688)"
Ancestry,Arab,"4,244","(+/-1,465)"
Ancestry,Czech,"2,952","(+/-1,012)"
Ancestry,Danish,469,(+/-343)
Ancestry,Dutch,"7,998","(+/-2,348)"
Ancestry,English,"82,147","(+/-6,790)"
Ancestry,French (except Basque),"14,127","(+/-2,957)"
Ancestry,French Canadian,"1,004",(+/-502)
Ancestry,German,"160,106","(+/-8,053)"
Ancestry,Greek,"5,771","(+/-1,739)"
Ancestry,Hungarian,"9,427","(+/-1,991)"
Ancestry,Irish,"108,258","(+/-6,865)"
Ancestry,Italian,"87,229","(+/-6,211)"
Ancestry,Lithuanian,675,(+/-550)
Ancestry,Norwegian,976,(+/-608)
Ancestry,Polish,"22,903","(+/-3,013)"
Ancestry,Portuguese,914,(+/-690)
Ancestry,Russian,"2,520","(+/-1,145)"
Ancestry,Scotch-Irish,"6,707","(+/-1,542)"
Ancestry,Scottish,"20,280","(+/-2,522)"
Ancestry,Slovak,"14,564","(+/-2,547)"
Ancestry,Subsaharan African,"7,597","(+/-1,815)"
Ancestry,Swedish,"4,229","(+/-1,197)"
Ancestry,Swiss,"5,167","(+/-1,295)"
Ancestry,Ukrainian,"3,024","(+/-1,073)"
Ancestry,Welsh,"7,456","(+/-1,867)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,246","(+/-1,321)"
Veteran Status,Civilian population 18 years and over,"621,815","(+/-4,724)"
Veteran Status,Civilian veterans,"46,044","(+/-2,822)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"757,265","(+/-5,909)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"128,760","(+/-5,616)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"152,871","(+/-3,712)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,795","(+/-2,109)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"430,262","(+/-5,133)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"62,390","(+/-4,219)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"174,132","(+/-2,930)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"58,575","(+/-3,375)"
Residence 1 Year Ago,Population 1 year and over,"768,151","(+/-5,688)"
Residence 1 Year Ago,Same house,"692,286","(+/-8,428)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"75,865","(+/-6,445)"
Residence 1 Year Ago,Different house in the U.S.,"74,244","(+/-6,385)"
Residence 1 Year Ago,Same county,"43,712","(+/-5,412)"
Residence 1 Year Ago,Different county,"30,532","(+/-3,348)"
Residence 1 Year Ago,Same state,"20,890","(+/-3,037)"
Residence 1 Year Ago,Different state,"9,642","(+/-1,963)"
Residence 1 Year Ago,Abroad,"1,621",(+/-641)
