Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"806,580","(+/-4,392)"
Sex and Age,Male,"396,464","(+/-3,725)"
Sex and Age,Female,"410,116","(+/-4,082)"
Sex and Age,Under 5 years,"48,066","(+/-2,320)"
Sex and Age,5 to 9 years,"47,816","(+/-3,766)"
Sex and Age,10 to 14 years,"53,609","(+/-4,321)"
Sex and Age,15 to 19 years,"54,261","(+/-3,232)"
Sex and Age,20 to 24 years,"53,986","(+/-3,229)"
Sex and Age,25 to 34 years,"115,304","(+/-4,428)"
Sex and Age,35 to 44 years,"110,834","(+/-3,395)"
Sex and Age,45 to 54 years,"93,306","(+/-3,551)"
Sex and Age,55 to 59 years,"46,713","(+/-2,834)"
Sex and Age,60 to 64 years,"46,178","(+/-2,878)"
Sex and Age,65 to 74 years,"80,795","(+/-1,901)"
Sex and Age,75 to 84 years,"43,958","(+/-2,386)"
Sex and Age,85 years and over,"11,754","(+/-1,846)"
Sex and Age,Median age (years),37.6,(+/-0.5)
Sex and Age,18 years and over,"625,166","(+/-3,047)"
Sex and Age,65 years and over,"136,507","(+/-1,980)"
Race,Total population,"806,580","(+/-4,392)"
Race,One race,"734,455","(+/-8,986)"
Race,White,"466,170","(+/-6,547)"
Race,Black or African American,"217,360","(+/-7,159)"
Race,American Indian and Alaska Native,"4,869","(+/-2,366)"
Race,Asian,"18,399","(+/-1,777)"
Race,Native Hawaiian and Other Pacific Islander,"2,667","(+/-2,422)"
Race,Some other race,"24,990","(+/-5,511)"
Race,Two or more races,"72,125","(+/-7,362)"
Hispanic or Latino and Race,Total population,"806,580","(+/-4,392)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"69,116","(+/-2,592)"
Hispanic or Latino and Race,Mexican,"26,273","(+/-4,024)"
Hispanic or Latino and Race,Puerto Rican,"16,171","(+/-3,403)"
Hispanic or Latino and Race,Cuban,"2,858","(+/-1,097)"
Hispanic or Latino and Race,Other Hispanic or Latino,"23,814","(+/-3,816)"
Hispanic or Latino and Race,Not Hispanic or Latino,"737,464","(+/-4,273)"
Place of Birth,Total population,"806,580","(+/-4,392)"
Place of Birth,Native,"750,633","(+/-6,821)"
Place of Birth,Born in United States,"732,367","(+/-7,307)"
Place of Birth,State of residence,"418,547","(+/-9,787)"
Place of Birth,Different state,"313,820","(+/-9,625)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","18,266","(+/-3,096)"
Place of Birth,Foreign-born,"55,947","(+/-5,235)"
Ancestry,Total population,"806,580","(+/-4,392)"
Ancestry,American,"66,498","(+/-6,264)"
Ancestry,Arab,"2,320","(+/-1,727)"
Ancestry,Czech,637,(+/-405)
Ancestry,Danish,697,(+/-370)
Ancestry,Dutch,"3,285","(+/-1,142)"
Ancestry,English,"85,612","(+/-7,028)"
Ancestry,French (except Basque),"7,909","(+/-1,821)"
Ancestry,French Canadian,"2,294","(+/-1,077)"
Ancestry,German,"66,422","(+/-6,749)"
Ancestry,Greek,"1,735",(+/-852)
Ancestry,Hungarian,"1,796",(+/-761)
Ancestry,Irish,"71,454","(+/-6,526)"
Ancestry,Italian,"20,557","(+/-3,860)"
Ancestry,Lithuanian,503,(+/-599)
Ancestry,Norwegian,"3,449","(+/-1,036)"
Ancestry,Polish,"8,159","(+/-1,689)"
Ancestry,Portuguese,"2,788","(+/-1,364)"
Ancestry,Russian,"3,070","(+/-1,372)"
Ancestry,Scotch-Irish,"8,784","(+/-2,414)"
Ancestry,Scottish,"16,284","(+/-2,476)"
Ancestry,Slovak,484,(+/-405)
Ancestry,Subsaharan African,"9,199","(+/-2,886)"
Ancestry,Swedish,"3,574","(+/-1,398)"
Ancestry,Swiss,655,(+/-449)
Ancestry,Ukrainian,"1,013",(+/-663)
Ancestry,Welsh,"3,260","(+/-1,290)"
Ancestry,West Indian (excluding Hispanic origin groups),"13,114","(+/-4,080)"
Veteran Status,Civilian population 18 years and over,"607,725","(+/-3,741)"
Veteran Status,Civilian veterans,"63,020","(+/-4,172)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"776,165","(+/-4,934)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"128,315","(+/-7,344)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"181,098","(+/-2,253)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"12,523","(+/-3,124)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"461,226","(+/-3,675)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"64,905","(+/-4,740)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"133,841","(+/-2,039)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,887","(+/-3,281)"
Residence 1 Year Ago,Population 1 year and over,"797,267","(+/-4,757)"
Residence 1 Year Ago,Same house,"698,577","(+/-9,684)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"98,690","(+/-9,167)"
Residence 1 Year Ago,Different house in the U.S.,"93,592","(+/-8,918)"
Residence 1 Year Ago,Same county,"37,756","(+/-5,466)"
Residence 1 Year Ago,Different county,"55,836","(+/-6,882)"
Residence 1 Year Ago,Same state,"26,643","(+/-3,543)"
Residence 1 Year Ago,Different state,"29,193","(+/-5,372)"
Residence 1 Year Ago,Abroad,"5,098","(+/-1,902)"
