Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"848,575","(+/-14,820)"
Sex and Age,Male,"427,362","(+/-9,611)"
Sex and Age,Female,"421,213","(+/-9,069)"
Sex and Age,Under 5 years,"51,714","(+/-4,962)"
Sex and Age,5 to 9 years,"55,956","(+/-4,526)"
Sex and Age,10 to 14 years,"66,234","(+/-5,122)"
Sex and Age,15 to 19 years,"63,820","(+/-4,382)"
Sex and Age,20 to 24 years,"56,443","(+/-4,719)"
Sex and Age,25 to 34 years,"124,229","(+/-6,313)"
Sex and Age,35 to 44 years,"120,305","(+/-6,100)"
Sex and Age,45 to 54 years,"103,499","(+/-5,709)"
Sex and Age,55 to 59 years,"46,122","(+/-3,319)"
Sex and Age,60 to 64 years,"48,446","(+/-3,347)"
Sex and Age,65 to 74 years,"68,783","(+/-3,344)"
Sex and Age,75 to 84 years,"33,654","(+/-2,459)"
Sex and Age,85 years and over,"9,370","(+/-1,454)"
Sex and Age,Median age (years),35.4,(+/-0.5)
Sex and Age,18 years and over,"634,952","(+/-12,564)"
Sex and Age,65 years and over,"111,807","(+/-4,301)"
Race,Total population,"848,575","(+/-14,820)"
Race,One race,"694,811","(+/-14,562)"
Race,White,"427,003","(+/-12,102)"
Race,Black or African American,"125,166","(+/-9,924)"
Race,American Indian and Alaska Native,"8,773","(+/-3,415)"
Race,Asian,"31,315","(+/-5,354)"
Race,Native Hawaiian and Other Pacific Islander,227,(+/-258)
Race,Some other race,"102,327","(+/-11,242)"
Race,Two or more races,"153,764","(+/-12,278)"
Hispanic or Latino and Race,Total population,"848,575","(+/-14,820)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"308,836","(+/-14,835)"
Hispanic or Latino and Race,Mexican,"236,952","(+/-13,468)"
Hispanic or Latino and Race,Puerto Rican,"4,826","(+/-3,139)"
Hispanic or Latino and Race,Cuban,"3,202","(+/-1,597)"
Hispanic or Latino and Race,Other Hispanic or Latino,"63,856","(+/-10,481)"
Hispanic or Latino and Race,Not Hispanic or Latino,"539,739","(+/-12,021)"
Place of Birth,Total population,"848,575","(+/-14,820)"
Place of Birth,Native,"698,162","(+/-11,710)"
Place of Birth,Born in United States,"688,675","(+/-11,921)"
Place of Birth,State of residence,"509,624","(+/-11,606)"
Place of Birth,Different state,"179,051","(+/-9,454)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,487","(+/-2,404)"
Place of Birth,Foreign-born,"150,413","(+/-10,816)"
Ancestry,Total population,"848,575","(+/-14,820)"
Ancestry,American,"45,673","(+/-6,434)"
Ancestry,Arab,"4,073","(+/-1,791)"
Ancestry,Czech,"5,401","(+/-1,882)"
Ancestry,Danish,319,(+/-255)
Ancestry,Dutch,"4,966","(+/-1,453)"
Ancestry,English,"80,176","(+/-7,972)"
Ancestry,French (except Basque),"9,645","(+/-2,881)"
Ancestry,French Canadian,"1,971","(+/-1,127)"
Ancestry,German,"63,254","(+/-7,219)"
Ancestry,Greek,608,(+/-478)
Ancestry,Hungarian,191,(+/-206)
Ancestry,Irish,"63,112","(+/-6,641)"
Ancestry,Italian,"11,911","(+/-2,742)"
Ancestry,Lithuanian,92,(+/-158)
Ancestry,Norwegian,"3,102","(+/-2,530)"
Ancestry,Polish,"4,487","(+/-1,213)"
Ancestry,Portuguese,971,(+/-580)
Ancestry,Russian,670,(+/-691)
Ancestry,Scotch-Irish,"7,992","(+/-1,889)"
Ancestry,Scottish,"15,646","(+/-2,925)"
Ancestry,Slovak,191,(+/-211)
Ancestry,Subsaharan African,"18,854","(+/-6,204)"
Ancestry,Swedish,"2,220",(+/-963)
Ancestry,Swiss,"1,489","(+/-1,954)"
Ancestry,Ukrainian,368,(+/-254)
Ancestry,Welsh,"2,692",(+/-794)
Ancestry,West Indian (excluding Hispanic origin groups),"1,535","(+/-1,095)"
Veteran Status,Civilian population 18 years and over,"633,881","(+/-12,453)"
Veteran Status,Civilian veterans,"37,326","(+/-3,780)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"829,558","(+/-14,874)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"100,733","(+/-6,973)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"213,436","(+/-8,091)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"12,487","(+/-2,447)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"507,521","(+/-11,416)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,095","(+/-4,768)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"108,601","(+/-4,305)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"39,151","(+/-3,229)"
Residence 1 Year Ago,Population 1 year and over,"840,646","(+/-14,452)"
Residence 1 Year Ago,Same house,"736,711","(+/-17,021)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"103,935","(+/-9,914)"
Residence 1 Year Ago,Different house in the U.S.,"96,833","(+/-9,210)"
Residence 1 Year Ago,Same county,"45,393","(+/-7,210)"
Residence 1 Year Ago,Different county,"51,440","(+/-6,287)"
Residence 1 Year Ago,Same state,"39,521","(+/-5,848)"
Residence 1 Year Ago,Different state,"11,919","(+/-3,794)"
Residence 1 Year Ago,Abroad,"7,102","(+/-2,511)"
