Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"758,111","(+/-4,179)"
Sex and Age,Male,"387,714","(+/-2,768)"
Sex and Age,Female,"370,397","(+/-3,008)"
Sex and Age,Under 5 years,"35,148","(+/-1,749)"
Sex and Age,5 to 9 years,"36,024","(+/-1,613)"
Sex and Age,10 to 14 years,"39,049","(+/-1,520)"
Sex and Age,15 to 19 years,"60,100","(+/-2,521)"
Sex and Age,20 to 24 years,"58,144","(+/-2,375)"
Sex and Age,25 to 34 years,"84,578","(+/-2,082)"
Sex and Age,35 to 44 years,"87,706","(+/-1,615)"
Sex and Age,45 to 54 years,"87,394","(+/-1,542)"
Sex and Age,55 to 59 years,"48,516","(+/-2,067)"
Sex and Age,60 to 64 years,"54,747","(+/-2,067)"
Sex and Age,65 to 74 years,"96,579","(+/-1,050)"
Sex and Age,75 to 84 years,"51,616","(+/-1,393)"
Sex and Age,85 years and over,"18,510","(+/-1,403)"
Sex and Age,Median age (years),42.4,(+/-0.3)
Sex and Age,18 years and over,"621,491","(+/-2,887)"
Sex and Age,65 years and over,"166,705","(+/-1,510)"
Race,Total population,"758,111","(+/-4,179)"
Race,One race,"724,734","(+/-4,356)"
Race,White,"689,790","(+/-4,222)"
Race,Black or African American,"11,873","(+/-1,491)"
Race,American Indian and Alaska Native,911,(+/-325)
Race,Asian,"14,228","(+/-1,379)"
Race,Native Hawaiian and Other Pacific Islander,135,(+/-157)
Race,Some other race,"7,797","(+/-1,668)"
Race,Two or more races,"33,377","(+/-2,860)"
Hispanic or Latino and Race,Total population,"758,111","(+/-4,179)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"18,330",(+/-761)
Hispanic or Latino and Race,Mexican,"5,943","(+/-1,334)"
Hispanic or Latino and Race,Puerto Rican,"6,110","(+/-1,186)"
Hispanic or Latino and Race,Cuban,618,(+/-296)
Hispanic or Latino and Race,Other Hispanic or Latino,"5,659","(+/-1,201)"
Hispanic or Latino and Race,Not Hispanic or Latino,"739,781","(+/-4,176)"
Place of Birth,Total population,"758,111","(+/-4,179)"
Place of Birth,Native,"735,040","(+/-4,953)"
Place of Birth,Born in United States,"728,488","(+/-5,017)"
Place of Birth,State of residence,"590,820","(+/-6,214)"
Place of Birth,Different state,"137,668","(+/-4,811)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,552","(+/-1,332)"
Place of Birth,Foreign-born,"23,071","(+/-2,655)"
Ancestry,Total population,"758,111","(+/-4,179)"
Ancestry,American,"54,158","(+/-4,300)"
Ancestry,Arab,"2,781","(+/-1,627)"
Ancestry,Czech,"1,847",(+/-639)
Ancestry,Danish,907,(+/-417)
Ancestry,Dutch,"10,097","(+/-1,872)"
Ancestry,English,"78,506","(+/-4,236)"
Ancestry,French (except Basque),"12,821","(+/-1,775)"
Ancestry,French Canadian,"2,411",(+/-724)
Ancestry,German,"203,979","(+/-7,037)"
Ancestry,Greek,"2,800",(+/-843)
Ancestry,Hungarian,"3,577",(+/-823)
Ancestry,Irish,"103,668","(+/-5,074)"
Ancestry,Italian,"58,459","(+/-4,302)"
Ancestry,Lithuanian,"1,437",(+/-510)
Ancestry,Norwegian,"1,645",(+/-627)
Ancestry,Polish,"34,105","(+/-3,635)"
Ancestry,Portuguese,748,(+/-485)
Ancestry,Russian,"3,281",(+/-755)
Ancestry,Scotch-Irish,"7,766","(+/-1,265)"
Ancestry,Scottish,"18,664","(+/-2,169)"
Ancestry,Slovak,"6,514","(+/-1,540)"
Ancestry,Subsaharan African,"2,283","(+/-1,007)"
Ancestry,Swedish,"13,365","(+/-1,814)"
Ancestry,Swiss,"5,253","(+/-1,171)"
Ancestry,Ukrainian,"3,422","(+/-1,036)"
Ancestry,Welsh,"6,264","(+/-1,342)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,207",(+/-996)
Veteran Status,Civilian population 18 years and over,"621,252","(+/-2,874)"
Veteran Status,Civilian veterans,"44,915","(+/-2,320)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"734,981","(+/-4,216)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"114,309","(+/-5,200)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"136,393","(+/-2,560)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,771","(+/-1,520)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"437,616","(+/-2,946)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"56,550","(+/-3,549)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"160,972","(+/-1,572)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,988","(+/-2,465)"
Residence 1 Year Ago,Population 1 year and over,"751,857","(+/-4,242)"
Residence 1 Year Ago,Same house,"668,112","(+/-6,771)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"83,745","(+/-5,679)"
Residence 1 Year Ago,Different house in the U.S.,"80,595","(+/-5,890)"
Residence 1 Year Ago,Same county,"37,067","(+/-4,486)"
Residence 1 Year Ago,Different county,"43,528","(+/-4,278)"
Residence 1 Year Ago,Same state,"27,202","(+/-3,380)"
Residence 1 Year Ago,Different state,"16,326","(+/-2,542)"
Residence 1 Year Ago,Abroad,"3,150","(+/-1,334)"
