Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"768,273","(+/-10,148)"
Sex and Age,Male,"369,689","(+/-6,562)"
Sex and Age,Female,"398,584","(+/-5,802)"
Sex and Age,Under 5 years,"43,396","(+/-1,909)"
Sex and Age,5 to 9 years,"49,401","(+/-3,964)"
Sex and Age,10 to 14 years,"45,650","(+/-3,193)"
Sex and Age,15 to 19 years,"56,174","(+/-2,802)"
Sex and Age,20 to 24 years,"49,518","(+/-2,721)"
Sex and Age,25 to 34 years,"97,641","(+/-4,236)"
Sex and Age,35 to 44 years,"105,812","(+/-3,327)"
Sex and Age,45 to 54 years,"92,011","(+/-3,120)"
Sex and Age,55 to 59 years,"46,354","(+/-3,299)"
Sex and Age,60 to 64 years,"47,765","(+/-3,057)"
Sex and Age,65 to 74 years,"78,671","(+/-2,043)"
Sex and Age,75 to 84 years,"40,465","(+/-2,076)"
Sex and Age,85 years and over,"15,415","(+/-1,703)"
Sex and Age,Median age (years),39.0,(+/-0.5)
Sex and Age,18 years and over,"599,924","(+/-7,712)"
Sex and Age,65 years and over,"134,551","(+/-3,288)"
Race,Total population,"768,273","(+/-10,148)"
Race,One race,"717,499","(+/-11,290)"
Race,White,"446,002","(+/-7,300)"
Race,Black or African American,"182,812","(+/-7,750)"
Race,American Indian and Alaska Native,842,(+/-584)
Race,Asian,"55,696","(+/-3,291)"
Race,Native Hawaiian and Other Pacific Islander,304,(+/-508)
Race,Some other race,"31,843","(+/-7,621)"
Race,Two or more races,"50,774","(+/-7,315)"
Hispanic or Latino and Race,Total population,"768,273","(+/-10,148)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"56,777","(+/-6,652)"
Hispanic or Latino and Race,Mexican,"10,319","(+/-3,313)"
Hispanic or Latino and Race,Puerto Rican,"14,302","(+/-4,220)"
Hispanic or Latino and Race,Cuban,"3,342","(+/-1,626)"
Hispanic or Latino and Race,Other Hispanic or Latino,"28,814","(+/-7,083)"
Hispanic or Latino and Race,Not Hispanic or Latino,"711,496","(+/-8,434)"
Place of Birth,Total population,"768,273","(+/-10,148)"
Place of Birth,Native,"669,690","(+/-10,645)"
Place of Birth,Born in United States,"660,633","(+/-10,919)"
Place of Birth,State of residence,"522,180","(+/-12,938)"
Place of Birth,Different state,"138,453","(+/-7,308)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,057","(+/-1,931)"
Place of Birth,Foreign-born,"98,583","(+/-7,376)"
Ancestry,Total population,"768,273","(+/-10,148)"
Ancestry,American,"18,923","(+/-3,009)"
Ancestry,Arab,"4,926","(+/-1,706)"
Ancestry,Czech,"1,500",(+/-682)
Ancestry,Danish,"1,086",(+/-714)
Ancestry,Dutch,"4,250","(+/-1,671)"
Ancestry,English,"54,276","(+/-4,279)"
Ancestry,French (except Basque),"7,755","(+/-3,012)"
Ancestry,French Canadian,844,(+/-414)
Ancestry,German,"86,997","(+/-6,832)"
Ancestry,Greek,"6,343","(+/-1,650)"
Ancestry,Hungarian,"2,108","(+/-1,170)"
Ancestry,Irish,"154,533","(+/-8,026)"
Ancestry,Italian,"109,102","(+/-7,459)"
Ancestry,Lithuanian,"2,650","(+/-1,182)"
Ancestry,Norwegian,"3,068","(+/-1,158)"
Ancestry,Polish,"28,844","(+/-4,577)"
Ancestry,Portuguese,935,(+/-683)
Ancestry,Russian,"7,740","(+/-2,549)"
Ancestry,Scotch-Irish,"6,338","(+/-2,232)"
Ancestry,Scottish,"14,048","(+/-2,697)"
Ancestry,Slovak,"1,907",(+/-765)
Ancestry,Subsaharan African,"25,359","(+/-5,903)"
Ancestry,Swedish,"3,579",(+/-964)
Ancestry,Swiss,984,(+/-617)
Ancestry,Ukrainian,"7,410","(+/-2,052)"
Ancestry,Welsh,"4,583","(+/-1,391)"
Ancestry,West Indian (excluding Hispanic origin groups),"11,625","(+/-3,163)"
Veteran Status,Civilian population 18 years and over,"599,847","(+/-7,717)"
Veteran Status,Civilian veterans,"26,011","(+/-2,504)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"760,881","(+/-10,160)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"99,275","(+/-6,046)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"168,143","(+/-5,389)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,949","(+/-2,266)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"462,299","(+/-7,661)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"50,142","(+/-4,610)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"130,439","(+/-3,282)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"39,184","(+/-2,860)"
Residence 1 Year Ago,Population 1 year and over,"759,245","(+/-10,121)"
Residence 1 Year Ago,Same house,"692,220","(+/-11,179)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"67,025","(+/-6,268)"
Residence 1 Year Ago,Different house in the U.S.,"64,878","(+/-6,186)"
Residence 1 Year Ago,Same county,"28,311","(+/-4,312)"
Residence 1 Year Ago,Different county,"36,567","(+/-4,441)"
Residence 1 Year Ago,Same state,"22,990","(+/-4,035)"
Residence 1 Year Ago,Different state,"13,577","(+/-2,699)"
Residence 1 Year Ago,Abroad,"2,147","(+/-1,106)"
