Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"815,698","(+/-8,798)"
Sex and Age,Male,"403,491","(+/-6,033)"
Sex and Age,Female,"412,207","(+/-7,387)"
Sex and Age,Under 5 years,"44,536","(+/-2,742)"
Sex and Age,5 to 9 years,"49,472","(+/-3,614)"
Sex and Age,10 to 14 years,"65,333","(+/-4,719)"
Sex and Age,15 to 19 years,"53,824","(+/-3,494)"
Sex and Age,20 to 24 years,"44,426","(+/-3,589)"
Sex and Age,25 to 34 years,"86,472","(+/-5,018)"
Sex and Age,35 to 44 years,"124,269","(+/-5,569)"
Sex and Age,45 to 54 years,"120,737","(+/-4,148)"
Sex and Age,55 to 59 years,"54,885","(+/-3,495)"
Sex and Age,60 to 64 years,"49,042","(+/-2,669)"
Sex and Age,65 to 74 years,"71,063","(+/-3,159)"
Sex and Age,75 to 84 years,"39,586","(+/-2,926)"
Sex and Age,85 years and over,"12,053","(+/-1,803)"
Sex and Age,Median age (years),40.2,(+/-0.5)
Sex and Age,18 years and over,"621,573","(+/-8,041)"
Sex and Age,65 years and over,"122,702","(+/-3,846)"
Race,Total population,"815,698","(+/-8,798)"
Race,One race,"728,571","(+/-10,606)"
Race,White,"509,775","(+/-11,101)"
Race,Black or African American,"69,426","(+/-6,460)"
Race,American Indian and Alaska Native,"2,042","(+/-1,039)"
Race,Asian,"126,638","(+/-3,922)"
Race,Native Hawaiian and Other Pacific Islander,218,(+/-222)
Race,Some other race,"20,472","(+/-5,459)"
Race,Two or more races,"87,127","(+/-7,907)"
Hispanic or Latino and Race,Total population,"815,698","(+/-8,798)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"85,483","(+/-6,662)"
Hispanic or Latino and Race,Mexican,"39,849","(+/-6,517)"
Hispanic or Latino and Race,Puerto Rican,"6,308","(+/-2,096)"
Hispanic or Latino and Race,Cuban,"4,987","(+/-2,767)"
Hispanic or Latino and Race,Other Hispanic or Latino,"34,339","(+/-6,024)"
Hispanic or Latino and Race,Not Hispanic or Latino,"730,215","(+/-9,461)"
Place of Birth,Total population,"815,698","(+/-8,798)"
Place of Birth,Native,"643,305","(+/-10,310)"
Place of Birth,Born in United States,"632,333","(+/-10,104)"
Place of Birth,State of residence,"306,787","(+/-9,554)"
Place of Birth,Different state,"325,546","(+/-9,225)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","10,972","(+/-1,713)"
Place of Birth,Foreign-born,"172,393","(+/-8,505)"
Ancestry,Total population,"815,698","(+/-8,798)"
Ancestry,American,"47,972","(+/-5,818)"
Ancestry,Arab,"9,907","(+/-3,388)"
Ancestry,Czech,"1,909",(+/-949)
Ancestry,Danish,"2,038",(+/-758)
Ancestry,Dutch,"5,098","(+/-1,580)"
Ancestry,English,"100,577","(+/-7,538)"
Ancestry,French (except Basque),"13,812","(+/-2,963)"
Ancestry,French Canadian,"1,885",(+/-969)
Ancestry,German,"81,376","(+/-7,022)"
Ancestry,Greek,"3,282","(+/-1,255)"
Ancestry,Hungarian,"1,933",(+/-676)
Ancestry,Irish,"77,916","(+/-6,563)"
Ancestry,Italian,"32,545","(+/-3,759)"
Ancestry,Lithuanian,"1,703",(+/-857)
Ancestry,Norwegian,"5,560","(+/-1,769)"
Ancestry,Polish,"15,280","(+/-2,909)"
Ancestry,Portuguese,"2,426",(+/-958)
Ancestry,Russian,"6,913","(+/-2,362)"
Ancestry,Scotch-Irish,"11,149","(+/-3,817)"
Ancestry,Scottish,"18,628","(+/-2,794)"
Ancestry,Slovak,786,(+/-418)
Ancestry,Subsaharan African,"11,843","(+/-5,546)"
Ancestry,Swedish,"5,596","(+/-1,616)"
Ancestry,Swiss,"1,612",(+/-936)
Ancestry,Ukrainian,"3,015","(+/-1,171)"
Ancestry,Welsh,"4,396","(+/-1,542)"
Ancestry,West Indian (excluding Hispanic origin groups),"10,458","(+/-3,346)"
Veteran Status,Civilian population 18 years and over,"620,833","(+/-8,040)"
Veteran Status,Civilian veterans,"29,510","(+/-2,973)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"812,481","(+/-8,748)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"67,490","(+/-5,188)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"194,106","(+/-6,191)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,262","(+/-1,727)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"497,301","(+/-7,715)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"27,928","(+/-3,091)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"121,074","(+/-3,853)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"33,300","(+/-2,937)"
Residence 1 Year Ago,Population 1 year and over,"807,644","(+/-8,991)"
Residence 1 Year Ago,Same house,"713,821","(+/-11,897)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"93,823","(+/-9,192)"
Residence 1 Year Ago,Different house in the U.S.,"85,696","(+/-8,966)"
Residence 1 Year Ago,Same county,"31,943","(+/-5,837)"
Residence 1 Year Ago,Different county,"53,753","(+/-6,755)"
Residence 1 Year Ago,Same state,"38,545","(+/-5,426)"
Residence 1 Year Ago,Different state,"15,208","(+/-3,450)"
Residence 1 Year Ago,Abroad,"8,127","(+/-2,350)"
