Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"798,569","(+/-13,301)"
Sex and Age,Male,"390,613","(+/-7,828)"
Sex and Age,Female,"407,956","(+/-8,071)"
Sex and Age,Under 5 years,"46,517","(+/-3,344)"
Sex and Age,5 to 9 years,"49,756","(+/-4,419)"
Sex and Age,10 to 14 years,"54,368","(+/-4,632)"
Sex and Age,15 to 19 years,"50,263","(+/-3,027)"
Sex and Age,20 to 24 years,"46,551","(+/-3,657)"
Sex and Age,25 to 34 years,"97,295","(+/-4,485)"
Sex and Age,35 to 44 years,"108,668","(+/-4,746)"
Sex and Age,45 to 54 years,"93,891","(+/-4,101)"
Sex and Age,55 to 59 years,"44,136","(+/-3,612)"
Sex and Age,60 to 64 years,"56,170","(+/-3,687)"
Sex and Age,65 to 74 years,"89,753","(+/-3,844)"
Sex and Age,75 to 84 years,"47,787","(+/-2,527)"
Sex and Age,85 years and over,"13,414","(+/-1,729)"
Sex and Age,Median age (years),39.9,(+/-0.6)
Sex and Age,18 years and over,"615,484","(+/-9,362)"
Sex and Age,65 years and over,"150,954","(+/-4,330)"
Race,Total population,"798,569","(+/-13,301)"
Race,One race,"702,569","(+/-13,131)"
Race,White,"561,370","(+/-9,862)"
Race,Black or African American,"95,879","(+/-8,589)"
Race,American Indian and Alaska Native,"8,014","(+/-2,453)"
Race,Asian,"17,049","(+/-2,235)"
Race,Native Hawaiian and Other Pacific Islander,0,(+/-224)
Race,Some other race,"20,257","(+/-3,545)"
Race,Two or more races,"96,000","(+/-8,952)"
Hispanic or Latino and Race,Total population,"798,569","(+/-13,301)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"97,438","(+/-7,452)"
Hispanic or Latino and Race,Mexican,"15,418","(+/-3,651)"
Hispanic or Latino and Race,Puerto Rican,"3,750","(+/-1,652)"
Hispanic or Latino and Race,Cuban,"8,199","(+/-3,816)"
Hispanic or Latino and Race,Other Hispanic or Latino,"70,071","(+/-7,267)"
Hispanic or Latino and Race,Not Hispanic or Latino,"701,131","(+/-11,746)"
Place of Birth,Total population,"798,569","(+/-13,301)"
Place of Birth,Native,"735,167","(+/-12,662)"
Place of Birth,Born in United States,"726,826","(+/-12,528)"
Place of Birth,State of residence,"574,396","(+/-13,308)"
Place of Birth,Different state,"152,430","(+/-8,913)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,341","(+/-2,246)"
Place of Birth,Foreign-born,"63,402","(+/-6,353)"
Ancestry,Total population,"798,569","(+/-13,301)"
Ancestry,American,"56,883","(+/-6,898)"
Ancestry,Arab,"7,801","(+/-3,761)"
Ancestry,Czech,465,(+/-269)
Ancestry,Danish,987,(+/-573)
Ancestry,Dutch,"4,411","(+/-1,492)"
Ancestry,English,"71,596","(+/-6,080)"
Ancestry,French (except Basque),"107,032","(+/-7,196)"
Ancestry,French Canadian,"12,664","(+/-2,582)"
Ancestry,German,"92,007","(+/-6,908)"
Ancestry,Greek,"1,179",(+/-637)
Ancestry,Hungarian,"1,666",(+/-737)
Ancestry,Irish,"86,107","(+/-7,396)"
Ancestry,Italian,"81,871","(+/-6,558)"
Ancestry,Lithuanian,511,(+/-486)
Ancestry,Norwegian,"4,391","(+/-1,455)"
Ancestry,Polish,"5,410","(+/-1,424)"
Ancestry,Portuguese,"1,205",(+/-604)
Ancestry,Russian,"1,454",(+/-627)
Ancestry,Scotch-Irish,"5,776","(+/-1,351)"
Ancestry,Scottish,"13,912","(+/-2,246)"
Ancestry,Slovak,363,(+/-251)
Ancestry,Subsaharan African,"5,817","(+/-2,640)"
Ancestry,Swedish,"2,479",(+/-753)
Ancestry,Swiss,258,(+/-207)
Ancestry,Ukrainian,"1,117",(+/-633)
Ancestry,Welsh,"2,996",(+/-961)
Ancestry,West Indian (excluding Hispanic origin groups),"3,415","(+/-2,107)"
Veteran Status,Civilian population 18 years and over,"614,098","(+/-9,418)"
Veteran Status,Civilian veterans,"37,461","(+/-2,833)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"792,052","(+/-13,416)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"117,044","(+/-7,350)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"182,954","(+/-6,676)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"12,400","(+/-2,074)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"461,250","(+/-8,382)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"55,456","(+/-5,332)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"147,848","(+/-4,327)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,188","(+/-3,285)"
Residence 1 Year Ago,Population 1 year and over,"790,452","(+/-13,113)"
Residence 1 Year Ago,Same house,"710,518","(+/-16,353)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"79,934","(+/-8,920)"
Residence 1 Year Ago,Different house in the U.S.,"75,411","(+/-9,041)"
Residence 1 Year Ago,Same county,"37,724","(+/-6,055)"
Residence 1 Year Ago,Different county,"37,687","(+/-6,412)"
Residence 1 Year Ago,Same state,"24,402","(+/-5,198)"
Residence 1 Year Ago,Different state,"13,285","(+/-4,294)"
Residence 1 Year Ago,Abroad,"4,523","(+/-1,696)"
