Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"750,363","(+/-4,383)"
Sex and Age,Male,"373,978","(+/-3,425)"
Sex and Age,Female,"376,385","(+/-3,186)"
Sex and Age,Under 5 years,"36,147","(+/-1,860)"
Sex and Age,5 to 9 years,"39,756","(+/-2,843)"
Sex and Age,10 to 14 years,"46,589","(+/-2,959)"
Sex and Age,15 to 19 years,"43,993","(+/-1,894)"
Sex and Age,20 to 24 years,"38,840","(+/-1,492)"
Sex and Age,25 to 34 years,"86,569","(+/-2,689)"
Sex and Age,35 to 44 years,"98,280","(+/-2,824)"
Sex and Age,45 to 54 years,"94,213","(+/-2,516)"
Sex and Age,55 to 59 years,"47,615","(+/-2,446)"
Sex and Age,60 to 64 years,"59,552","(+/-2,247)"
Sex and Age,65 to 74 years,"91,661","(+/-1,931)"
Sex and Age,75 to 84 years,"47,714","(+/-2,153)"
Sex and Age,85 years and over,"19,434","(+/-1,924)"
Sex and Age,Median age (years),43.7,(+/-0.4)
Sex and Age,18 years and over,"600,394","(+/-4,282)"
Sex and Age,65 years and over,"158,809","(+/-2,487)"
Race,Total population,"750,363","(+/-4,383)"
Race,One race,"698,384","(+/-6,319)"
Race,White,"647,909","(+/-6,311)"
Race,Black or African American,"12,948","(+/-2,268)"
Race,American Indian and Alaska Native,"2,684",(+/-994)
Race,Asian,"23,556","(+/-2,199)"
Race,Native Hawaiian and Other Pacific Islander,308,(+/-333)
Race,Some other race,"10,979","(+/-2,657)"
Race,Two or more races,"51,979","(+/-4,661)"
Hispanic or Latino and Race,Total population,"750,363","(+/-4,383)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"52,385","(+/-2,924)"
Hispanic or Latino and Race,Mexican,"33,353","(+/-3,840)"
Hispanic or Latino and Race,Puerto Rican,"9,710","(+/-2,631)"
Hispanic or Latino and Race,Cuban,"1,537","(+/-1,568)"
Hispanic or Latino and Race,Other Hispanic or Latino,"7,785","(+/-2,190)"
Hispanic or Latino and Race,Not Hispanic or Latino,"697,978","(+/-4,774)"
Place of Birth,Total population,"750,363","(+/-4,383)"
Place of Birth,Native,"714,219","(+/-5,432)"
Place of Birth,Born in United States,"707,702","(+/-5,818)"
Place of Birth,State of residence,"580,957","(+/-7,723)"
Place of Birth,Different state,"126,745","(+/-5,572)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,517","(+/-1,747)"
Place of Birth,Foreign-born,"36,144","(+/-3,408)"
Ancestry,Total population,"750,363","(+/-4,383)"
Ancestry,American,"46,972","(+/-6,005)"
Ancestry,Arab,"4,250","(+/-2,706)"
Ancestry,Czech,"7,902","(+/-1,590)"
Ancestry,Danish,"4,203","(+/-1,138)"
Ancestry,Dutch,"9,664","(+/-1,821)"
Ancestry,English,"48,469","(+/-3,503)"
Ancestry,French (except Basque),"16,346","(+/-2,313)"
Ancestry,French Canadian,"4,600","(+/-1,134)"
Ancestry,German,"308,188","(+/-9,964)"
Ancestry,Greek,"3,817","(+/-1,236)"
Ancestry,Hungarian,"4,212","(+/-1,832)"
Ancestry,Irish,"82,980","(+/-5,605)"
Ancestry,Italian,"33,822","(+/-3,474)"
Ancestry,Lithuanian,"1,360",(+/-617)
Ancestry,Norwegian,"27,853","(+/-2,981)"
Ancestry,Polish,"76,629","(+/-5,571)"
Ancestry,Portuguese,569,(+/-314)
Ancestry,Russian,"3,799","(+/-1,289)"
Ancestry,Scotch-Irish,"2,032",(+/-636)
Ancestry,Scottish,"9,474","(+/-1,587)"
Ancestry,Slovak,"1,622",(+/-603)
Ancestry,Subsaharan African,"3,438","(+/-1,548)"
Ancestry,Swedish,"11,279","(+/-2,012)"
Ancestry,Swiss,"5,853","(+/-2,004)"
Ancestry,Ukrainian,693,(+/-372)
Ancestry,Welsh,"3,312",(+/-766)
Ancestry,West Indian (excluding Hispanic origin groups),342,(+/-302)
Veteran Status,Civilian population 18 years and over,"599,674","(+/-4,214)"
Veteran Status,Civilian veterans,"33,627","(+/-2,243)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"746,195","(+/-4,341)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"88,335","(+/-4,368)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"149,879","(+/-2,783)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,010","(+/-1,367)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"439,797","(+/-4,383)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"38,450","(+/-2,769)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"156,519","(+/-2,493)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,875","(+/-2,839)"
Residence 1 Year Ago,Population 1 year and over,"744,009","(+/-4,550)"
Residence 1 Year Ago,Same house,"686,170","(+/-6,773)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"57,839","(+/-5,388)"
Residence 1 Year Ago,Different house in the U.S.,"56,776","(+/-5,321)"
Residence 1 Year Ago,Same county,"26,957","(+/-4,175)"
Residence 1 Year Ago,Different county,"29,819","(+/-3,719)"
Residence 1 Year Ago,Same state,"20,899","(+/-3,033)"
Residence 1 Year Ago,Different state,"8,920","(+/-2,086)"
Residence 1 Year Ago,Abroad,"1,063",(+/-449)
