Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"785,020","(+/-3,827)"
Sex and Age,Male,"380,463","(+/-3,335)"
Sex and Age,Female,"404,557","(+/-3,134)"
Sex and Age,Under 5 years,"41,209","(+/-1,337)"
Sex and Age,5 to 9 years,"46,527","(+/-3,595)"
Sex and Age,10 to 14 years,"47,859","(+/-4,020)"
Sex and Age,15 to 19 years,"48,226","(+/-1,699)"
Sex and Age,20 to 24 years,"45,995","(+/-1,656)"
Sex and Age,25 to 34 years,"104,734","(+/-2,211)"
Sex and Age,35 to 44 years,"99,462","(+/-2,900)"
Sex and Age,45 to 54 years,"89,727","(+/-2,785)"
Sex and Age,55 to 59 years,"46,099","(+/-2,830)"
Sex and Age,60 to 64 years,"56,248","(+/-3,146)"
Sex and Age,65 to 74 years,"93,391","(+/-2,338)"
Sex and Age,75 to 84 years,"50,703","(+/-2,231)"
Sex and Age,85 years and over,"14,840","(+/-1,641)"
Sex and Age,Median age (years),41.0,(+/-0.5)
Sex and Age,18 years and over,"618,877","(+/-3,414)"
Sex and Age,65 years and over,"158,934","(+/-2,606)"
Race,Total population,"785,020","(+/-3,827)"
Race,One race,"726,737","(+/-7,641)"
Race,White,"588,433","(+/-6,055)"
Race,Black or African American,"99,303","(+/-5,718)"
Race,American Indian and Alaska Native,"1,072",(+/-679)
Race,Asian,"28,972","(+/-1,850)"
Race,Native Hawaiian and Other Pacific Islander,0,(+/-211)
Race,Some other race,"8,957","(+/-3,209)"
Race,Two or more races,"58,283","(+/-5,765)"
Hispanic or Latino and Race,Total population,"785,020","(+/-3,827)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"26,756",(+/-976)
Hispanic or Latino and Race,Mexican,"7,674","(+/-1,814)"
Hispanic or Latino and Race,Puerto Rican,"3,435","(+/-1,472)"
Hispanic or Latino and Race,Cuban,"1,408",(+/-901)
Hispanic or Latino and Race,Other Hispanic or Latino,"14,239","(+/-2,490)"
Hispanic or Latino and Race,Not Hispanic or Latino,"758,264","(+/-3,845)"
Place of Birth,Total population,"785,020","(+/-3,827)"
Place of Birth,Native,"741,410","(+/-6,650)"
Place of Birth,Born in United States,"736,734","(+/-6,603)"
Place of Birth,State of residence,"602,995","(+/-8,770)"
Place of Birth,Different state,"133,739","(+/-7,719)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","4,676","(+/-1,011)"
Place of Birth,Foreign-born,"43,610","(+/-4,692)"
Ancestry,Total population,"785,020","(+/-3,827)"
Ancestry,American,"31,590","(+/-4,593)"
Ancestry,Arab,"7,552","(+/-2,097)"
Ancestry,Czech,"4,130",(+/-986)
Ancestry,Danish,548,(+/-408)
Ancestry,Dutch,"4,780","(+/-1,167)"
Ancestry,English,"84,828","(+/-6,542)"
Ancestry,French (except Basque),"12,738","(+/-2,834)"
Ancestry,French Canadian,"1,967",(+/-822)
Ancestry,German,"163,502","(+/-8,249)"
Ancestry,Greek,"4,880","(+/-1,879)"
Ancestry,Hungarian,"18,321","(+/-2,956)"
Ancestry,Irish,"103,948","(+/-8,285)"
Ancestry,Italian,"67,806","(+/-5,938)"
Ancestry,Lithuanian,"1,696","(+/-1,432)"
Ancestry,Norwegian,"2,474",(+/-887)
Ancestry,Polish,"30,191","(+/-3,700)"
Ancestry,Portuguese,663,(+/-434)
Ancestry,Russian,"4,832","(+/-1,963)"
Ancestry,Scotch-Irish,"5,581","(+/-1,363)"
Ancestry,Scottish,"17,044","(+/-2,767)"
Ancestry,Slovak,"10,296","(+/-2,018)"
Ancestry,Subsaharan African,"28,633","(+/-6,001)"
Ancestry,Swedish,"5,633","(+/-1,370)"
Ancestry,Swiss,"4,333","(+/-1,537)"
Ancestry,Ukrainian,"4,263","(+/-1,607)"
Ancestry,Welsh,"7,434","(+/-1,926)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,740","(+/-1,064)"
Veteran Status,Civilian population 18 years and over,"618,320","(+/-3,468)"
Veteran Status,Civilian veterans,"36,945","(+/-2,956)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"776,593","(+/-4,053)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"115,349","(+/-6,039)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"166,119","(+/-2,869)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,666","(+/-2,051)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"456,340","(+/-3,264)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"56,750","(+/-4,902)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"154,134","(+/-2,668)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,933","(+/-2,921)"
Residence 1 Year Ago,Population 1 year and over,"777,483","(+/-3,920)"
Residence 1 Year Ago,Same house,"695,274","(+/-8,107)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"82,209","(+/-7,151)"
Residence 1 Year Ago,Different house in the U.S.,"80,554","(+/-7,233)"
Residence 1 Year Ago,Same county,"52,059","(+/-6,343)"
Residence 1 Year Ago,Different county,"28,495","(+/-4,546)"
Residence 1 Year Ago,Same state,"19,949","(+/-3,809)"
Residence 1 Year Ago,Different state,"8,546","(+/-2,432)"
Residence 1 Year Ago,Abroad,"1,655","(+/-1,105)"
