Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"741,529","(+/-10,259)"
Sex and Age,Male,"362,824","(+/-6,386)"
Sex and Age,Female,"378,705","(+/-7,339)"
Sex and Age,Under 5 years,"35,847","(+/-2,647)"
Sex and Age,5 to 9 years,"35,303","(+/-3,212)"
Sex and Age,10 to 14 years,"38,300","(+/-3,996)"
Sex and Age,15 to 19 years,"51,730","(+/-3,018)"
Sex and Age,20 to 24 years,"56,226","(+/-2,954)"
Sex and Age,25 to 34 years,"102,393","(+/-4,654)"
Sex and Age,35 to 44 years,"97,048","(+/-4,018)"
Sex and Age,45 to 54 years,"87,089","(+/-3,406)"
Sex and Age,55 to 59 years,"52,451","(+/-3,670)"
Sex and Age,60 to 64 years,"45,076","(+/-3,361)"
Sex and Age,65 to 74 years,"78,076","(+/-3,063)"
Sex and Age,75 to 84 years,"45,490","(+/-2,716)"
Sex and Age,85 years and over,"16,500","(+/-1,959)"
Sex and Age,Median age (years),40.2,(+/-0.7)
Sex and Age,18 years and over,"604,891","(+/-8,043)"
Sex and Age,65 years and over,"140,066","(+/-4,177)"
Race,Total population,"741,529","(+/-10,259)"
Race,One race,"658,315","(+/-12,508)"
Race,White,"453,617","(+/-9,487)"
Race,Black or African American,"104,145","(+/-7,178)"
Race,American Indian and Alaska Native,"2,160","(+/-1,017)"
Race,Asian,"30,808","(+/-3,163)"
Race,Native Hawaiian and Other Pacific Islander,265,(+/-240)
Race,Some other race,"67,320","(+/-8,411)"
Race,Two or more races,"83,214","(+/-9,612)"
Hispanic or Latino and Race,Total population,"741,529","(+/-10,259)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"145,474","(+/-7,736)"
Hispanic or Latino and Race,Mexican,"15,357","(+/-3,878)"
Hispanic or Latino and Race,Puerto Rican,"63,887","(+/-8,116)"
Hispanic or Latino and Race,Cuban,"3,790","(+/-2,179)"
Hispanic or Latino and Race,Other Hispanic or Latino,"62,440","(+/-6,889)"
Hispanic or Latino and Race,Not Hispanic or Latino,"596,055","(+/-9,504)"
Place of Birth,Total population,"741,529","(+/-10,259)"
Place of Birth,Native,"629,713","(+/-12,305)"
Place of Birth,Born in United States,"607,849","(+/-12,327)"
Place of Birth,State of residence,"437,711","(+/-12,751)"
Place of Birth,Different state,"170,138","(+/-7,495)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","21,864","(+/-3,248)"
Place of Birth,Foreign-born,"111,816","(+/-8,623)"
Ancestry,Total population,"741,529","(+/-10,259)"
Ancestry,American,"24,728","(+/-4,519)"
Ancestry,Arab,"11,005","(+/-5,492)"
Ancestry,Czech,"1,512",(+/-627)
Ancestry,Danish,"1,895","(+/-1,034)"
Ancestry,Dutch,"3,613","(+/-1,337)"
Ancestry,English,"45,329","(+/-3,793)"
Ancestry,French (except Basque),"15,873","(+/-3,176)"
Ancestry,French Canadian,"12,026","(+/-2,851)"
Ancestry,German,"51,441","(+/-4,883)"
Ancestry,Greek,"6,735","(+/-2,461)"
Ancestry,Hungarian,"7,133","(+/-2,016)"
Ancestry,Irish,"102,808","(+/-7,177)"
Ancestry,Italian,"128,865","(+/-8,433)"
Ancestry,Lithuanian,"4,038","(+/-1,364)"
Ancestry,Norwegian,"2,944","(+/-1,083)"
Ancestry,Polish,"39,231","(+/-4,961)"
Ancestry,Portuguese,"10,605","(+/-3,582)"
Ancestry,Russian,"8,729","(+/-1,895)"
Ancestry,Scotch-Irish,"1,886",(+/-673)
Ancestry,Scottish,"12,695","(+/-2,391)"
Ancestry,Slovak,"4,293","(+/-1,286)"
Ancestry,Subsaharan African,"15,367","(+/-4,270)"
Ancestry,Swedish,"7,398","(+/-1,602)"
Ancestry,Swiss,"1,236",(+/-716)
Ancestry,Ukrainian,"5,532","(+/-2,512)"
Ancestry,Welsh,"2,552","(+/-1,239)"
Ancestry,West Indian (excluding Hispanic origin groups),"11,780","(+/-2,641)"
Veteran Status,Civilian population 18 years and over,"604,583","(+/-8,057)"
Veteran Status,Civilian veterans,"25,892","(+/-3,023)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"735,953","(+/-10,256)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"90,704","(+/-5,986)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"136,634","(+/-5,872)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,686","(+/-1,827)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"462,555","(+/-7,817)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"44,153","(+/-4,306)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"136,764","(+/-4,179)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"40,865","(+/-3,676)"
Residence 1 Year Ago,Population 1 year and over,"734,854","(+/-10,397)"
Residence 1 Year Ago,Same house,"646,152","(+/-12,760)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"88,702","(+/-7,854)"
Residence 1 Year Ago,Different house in the U.S.,"80,669","(+/-8,223)"
Residence 1 Year Ago,Same county,"42,871","(+/-5,856)"
Residence 1 Year Ago,Different county,"37,798","(+/-5,449)"
Residence 1 Year Ago,Same state,"19,199","(+/-3,165)"
Residence 1 Year Ago,Different state,"18,599","(+/-3,967)"
Residence 1 Year Ago,Abroad,"8,033","(+/-3,054)"
