Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"835,216","(+/-14,704)"
Sex and Age,Male,"408,837","(+/-9,006)"
Sex and Age,Female,"426,379","(+/-9,132)"
Sex and Age,Under 5 years,"52,644","(+/-3,728)"
Sex and Age,5 to 9 years,"52,923","(+/-4,866)"
Sex and Age,10 to 14 years,"56,936","(+/-4,518)"
Sex and Age,15 to 19 years,"53,454","(+/-3,617)"
Sex and Age,20 to 24 years,"47,030","(+/-4,000)"
Sex and Age,25 to 34 years,"114,810","(+/-6,419)"
Sex and Age,35 to 44 years,"123,103","(+/-5,064)"
Sex and Age,45 to 54 years,"106,196","(+/-5,111)"
Sex and Age,55 to 59 years,"51,845","(+/-3,463)"
Sex and Age,60 to 64 years,"49,018","(+/-4,531)"
Sex and Age,65 to 74 years,"76,783","(+/-3,257)"
Sex and Age,75 to 84 years,"38,667","(+/-2,305)"
Sex and Age,85 years and over,"11,807","(+/-1,575)"
Sex and Age,Median age (years),37.9,(+/-0.6)
Sex and Age,18 years and over,"636,571","(+/-10,274)"
Sex and Age,65 years and over,"127,257","(+/-3,468)"
Race,Total population,"835,216","(+/-14,704)"
Race,One race,"759,066","(+/-14,954)"
Race,White,"577,816","(+/-10,661)"
Race,Black or African American,"101,052","(+/-9,095)"
Race,American Indian and Alaska Native,"7,101","(+/-5,044)"
Race,Asian,"35,214","(+/-3,153)"
Race,Native Hawaiian and Other Pacific Islander,151,(+/-94)
Race,Some other race,"37,732","(+/-8,253)"
Race,Two or more races,"76,150","(+/-9,881)"
Hispanic or Latino and Race,Total population,"835,216","(+/-14,704)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"100,387","(+/-7,554)"
Hispanic or Latino and Race,Mexican,"49,499","(+/-6,812)"
Hispanic or Latino and Race,Puerto Rican,"5,358","(+/-2,176)"
Hispanic or Latino and Race,Cuban,"5,052","(+/-2,054)"
Hispanic or Latino and Race,Other Hispanic or Latino,"40,478","(+/-9,064)"
Hispanic or Latino and Race,Not Hispanic or Latino,"734,829","(+/-11,371)"
Place of Birth,Total population,"835,216","(+/-14,704)"
Place of Birth,Native,"722,815","(+/-14,824)"
Place of Birth,Born in United States,"711,345","(+/-14,244)"
Place of Birth,State of residence,"361,326","(+/-12,418)"
Place of Birth,Different state,"350,019","(+/-11,104)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,470","(+/-3,411)"
Place of Birth,Foreign-born,"112,401","(+/-10,262)"
Ancestry,Total population,"835,216","(+/-14,704)"
Ancestry,American,"87,679","(+/-10,418)"
Ancestry,Arab,"14,496","(+/-5,467)"
Ancestry,Czech,"1,226",(+/-676)
Ancestry,Danish,"1,716",(+/-696)
Ancestry,Dutch,"6,882","(+/-2,006)"
Ancestry,English,"112,178","(+/-7,340)"
Ancestry,French (except Basque),"12,986","(+/-2,736)"
Ancestry,French Canadian,"1,367",(+/-712)
Ancestry,German,"72,740","(+/-6,792)"
Ancestry,Greek,"2,425","(+/-1,200)"
Ancestry,Hungarian,"1,457",(+/-923)
Ancestry,Irish,"72,507","(+/-5,957)"
Ancestry,Italian,"24,879","(+/-4,057)"
Ancestry,Lithuanian,160,(+/-194)
Ancestry,Norwegian,"6,585","(+/-2,030)"
Ancestry,Polish,"12,236","(+/-2,712)"
Ancestry,Portuguese,569,(+/-385)
Ancestry,Russian,"1,748",(+/-611)
Ancestry,Scotch-Irish,"12,484","(+/-2,229)"
Ancestry,Scottish,"19,384","(+/-3,617)"
Ancestry,Slovak,812,(+/-395)
Ancestry,Subsaharan African,"21,117","(+/-4,121)"
Ancestry,Swedish,"3,695",(+/-938)
Ancestry,Swiss,981,(+/-490)
Ancestry,Ukrainian,859,(+/-474)
Ancestry,Welsh,"3,894","(+/-1,281)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,276","(+/-1,338)"
Veteran Status,Civilian population 18 years and over,"636,145","(+/-10,283)"
Veteran Status,Civilian veterans,"37,962","(+/-4,233)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"830,485","(+/-14,683)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"87,227","(+/-6,610)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"198,391","(+/-7,881)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"7,985","(+/-1,946)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"507,511","(+/-9,820)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"41,307","(+/-4,206)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"124,583","(+/-3,472)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"37,935","(+/-3,339)"
Residence 1 Year Ago,Population 1 year and over,"826,085","(+/-14,569)"
Residence 1 Year Ago,Same house,"709,905","(+/-16,926)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"116,180","(+/-11,676)"
Residence 1 Year Ago,Different house in the U.S.,"105,207","(+/-10,802)"
Residence 1 Year Ago,Same county,"48,892","(+/-7,928)"
Residence 1 Year Ago,Different county,"56,315","(+/-6,694)"
Residence 1 Year Ago,Same state,"28,634","(+/-5,702)"
Residence 1 Year Ago,Different state,"27,681","(+/-4,821)"
Residence 1 Year Ago,Abroad,"10,973","(+/-5,361)"
