Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"826,751","(+/-19,075)"
Sex and Age,Male,"415,882","(+/-11,098)"
Sex and Age,Female,"410,869","(+/-11,693)"
Sex and Age,Under 5 years,"45,925","(+/-4,405)"
Sex and Age,5 to 9 years,"39,134","(+/-4,877)"
Sex and Age,10 to 14 years,"44,649","(+/-5,025)"
Sex and Age,15 to 19 years,"45,857","(+/-3,926)"
Sex and Age,20 to 24 years,"52,404","(+/-4,054)"
Sex and Age,25 to 34 years,"136,310","(+/-8,425)"
Sex and Age,35 to 44 years,"124,841","(+/-7,246)"
Sex and Age,45 to 54 years,"100,352","(+/-5,653)"
Sex and Age,55 to 59 years,"51,971","(+/-4,311)"
Sex and Age,60 to 64 years,"51,396","(+/-4,016)"
Sex and Age,65 to 74 years,"79,132","(+/-4,810)"
Sex and Age,75 to 84 years,"39,040","(+/-3,360)"
Sex and Age,85 years and over,"15,740","(+/-2,404)"
Sex and Age,Median age (years),39.0,(+/-0.9)
Sex and Age,18 years and over,"668,066","(+/-14,679)"
Sex and Age,65 years and over,"133,912","(+/-5,893)"
Race,Total population,"826,751","(+/-19,075)"
Race,One race,"641,358","(+/-17,910)"
Race,White,"405,166","(+/-13,744)"
Race,Black or African American,"142,299","(+/-10,898)"
Race,American Indian and Alaska Native,"1,921","(+/-1,046)"
Race,Asian,"34,878","(+/-5,675)"
Race,Native Hawaiian and Other Pacific Islander,415,(+/-315)
Race,Some other race,"56,679","(+/-9,251)"
Race,Two or more races,"185,393","(+/-15,465)"
Hispanic or Latino and Race,Total population,"826,751","(+/-19,075)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"239,080","(+/-15,075)"
Hispanic or Latino and Race,Mexican,"19,952","(+/-5,304)"
Hispanic or Latino and Race,Puerto Rican,"53,007","(+/-7,244)"
Hispanic or Latino and Race,Cuban,"97,581","(+/-11,141)"
Hispanic or Latino and Race,Other Hispanic or Latino,"68,540","(+/-9,801)"
Hispanic or Latino and Race,Not Hispanic or Latino,"587,671","(+/-13,692)"
Place of Birth,Total population,"826,751","(+/-19,075)"
Place of Birth,Native,"650,800","(+/-15,117)"
Place of Birth,Born in United States,"610,712","(+/-15,219)"
Place of Birth,State of residence,"312,604","(+/-13,553)"
Place of Birth,Different state,"298,108","(+/-12,364)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","40,088","(+/-6,182)"
Place of Birth,Foreign-born,"175,951","(+/-11,408)"
Ancestry,Total population,"826,751","(+/-19,075)"
Ancestry,American,"32,833","(+/-5,267)"
Ancestry,Arab,"6,430","(+/-2,560)"
Ancestry,Czech,"2,277","(+/-1,100)"
Ancestry,Danish,"1,604",(+/-894)
Ancestry,Dutch,"6,001","(+/-1,952)"
Ancestry,English,"63,114","(+/-5,918)"
Ancestry,French (except Basque),"13,795","(+/-3,626)"
Ancestry,French Canadian,"1,690",(+/-784)
Ancestry,German,"66,248","(+/-6,368)"
Ancestry,Greek,"3,684","(+/-1,284)"
Ancestry,Hungarian,"2,461","(+/-1,075)"
Ancestry,Irish,"66,034","(+/-5,478)"
Ancestry,Italian,"47,048","(+/-5,323)"
Ancestry,Lithuanian,"1,868",(+/-821)
Ancestry,Norwegian,"4,722","(+/-1,642)"
Ancestry,Polish,"16,491","(+/-2,854)"
Ancestry,Portuguese,"2,221",(+/-880)
Ancestry,Russian,"5,381","(+/-1,899)"
Ancestry,Scotch-Irish,"5,144","(+/-1,395)"
Ancestry,Scottish,"17,655","(+/-3,246)"
Ancestry,Slovak,"1,032","(+/-1,005)"
Ancestry,Subsaharan African,"8,997","(+/-3,066)"
Ancestry,Swedish,"6,015","(+/-2,317)"
Ancestry,Swiss,"3,072","(+/-2,750)"
Ancestry,Ukrainian,"1,852",(+/-734)
Ancestry,Welsh,"4,127","(+/-1,326)"
Ancestry,West Indian (excluding Hispanic origin groups),"20,190","(+/-5,976)"
Veteran Status,Civilian population 18 years and over,"663,694","(+/-14,642)"
Veteran Status,Civilian veterans,"40,603","(+/-3,096)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"817,774","(+/-18,949)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"102,739","(+/-7,304)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"158,533","(+/-9,957)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,932","(+/-2,438)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"528,709","(+/-14,491)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,120","(+/-4,817)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"130,532","(+/-5,882)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"47,687","(+/-4,061)"
Residence 1 Year Ago,Population 1 year and over,"817,759","(+/-18,718)"
Residence 1 Year Ago,Same house,"671,609","(+/-16,589)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"146,150","(+/-11,555)"
Residence 1 Year Ago,Different house in the U.S.,"130,965","(+/-11,548)"
Residence 1 Year Ago,Same county,"80,197","(+/-9,397)"
Residence 1 Year Ago,Different county,"50,768","(+/-6,486)"
Residence 1 Year Ago,Same state,"27,142","(+/-4,625)"
Residence 1 Year Ago,Different state,"23,626","(+/-5,071)"
Residence 1 Year Ago,Abroad,"15,185","(+/-4,147)"
