Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"792,862","(+/-11,339)"
Sex and Age,Male,"384,334","(+/-6,333)"
Sex and Age,Female,"408,528","(+/-7,445)"
Sex and Age,Under 5 years,"45,876","(+/-2,961)"
Sex and Age,5 to 9 years,"45,835","(+/-3,569)"
Sex and Age,10 to 14 years,"49,113","(+/-3,612)"
Sex and Age,15 to 19 years,"49,739","(+/-2,975)"
Sex and Age,20 to 24 years,"41,132","(+/-3,418)"
Sex and Age,25 to 34 years,"104,055","(+/-4,061)"
Sex and Age,35 to 44 years,"106,592","(+/-4,785)"
Sex and Age,45 to 54 years,"105,526","(+/-3,781)"
Sex and Age,55 to 59 years,"53,167","(+/-3,656)"
Sex and Age,60 to 64 years,"54,153","(+/-3,482)"
Sex and Age,65 to 74 years,"80,678","(+/-2,328)"
Sex and Age,75 to 84 years,"43,788","(+/-2,026)"
Sex and Age,85 years and over,"13,208","(+/-1,649)"
Sex and Age,Median age (years),40.5,(+/-0.6)
Sex and Age,18 years and over,"620,021","(+/-8,649)"
Sex and Age,65 years and over,"137,674","(+/-3,101)"
Race,Total population,"792,862","(+/-11,339)"
Race,One race,"714,679","(+/-13,047)"
Race,White,"527,203","(+/-8,358)"
Race,Black or African American,"111,785","(+/-8,921)"
Race,American Indian and Alaska Native,"4,043","(+/-1,716)"
Race,Asian,"36,445","(+/-4,480)"
Race,Native Hawaiian and Other Pacific Islander,295,(+/-270)
Race,Some other race,"34,908","(+/-5,608)"
Race,Two or more races,"78,183","(+/-7,244)"
Hispanic or Latino and Race,Total population,"792,862","(+/-11,339)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"81,944","(+/-5,482)"
Hispanic or Latino and Race,Mexican,"27,803","(+/-4,326)"
Hispanic or Latino and Race,Puerto Rican,"7,997","(+/-2,767)"
Hispanic or Latino and Race,Cuban,"2,556","(+/-1,292)"
Hispanic or Latino and Race,Other Hispanic or Latino,"43,588","(+/-5,791)"
Hispanic or Latino and Race,Not Hispanic or Latino,"710,918","(+/-11,627)"
Place of Birth,Total population,"792,862","(+/-11,339)"
Place of Birth,Native,"709,146","(+/-12,417)"
Place of Birth,Born in United States,"700,698","(+/-12,353)"
Place of Birth,State of residence,"418,253","(+/-10,340)"
Place of Birth,Different state,"282,445","(+/-10,829)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,448","(+/-1,969)"
Place of Birth,Foreign-born,"83,716","(+/-6,870)"
Ancestry,Total population,"792,862","(+/-11,339)"
Ancestry,American,"59,428","(+/-5,313)"
Ancestry,Arab,"1,747",(+/-639)
Ancestry,Czech,"3,174","(+/-1,481)"
Ancestry,Danish,939,(+/-461)
Ancestry,Dutch,"5,815","(+/-1,311)"
Ancestry,English,"95,779","(+/-7,971)"
Ancestry,French (except Basque),"11,533","(+/-1,866)"
Ancestry,French Canadian,"1,703",(+/-621)
Ancestry,German,"84,520","(+/-6,692)"
Ancestry,Greek,"2,024",(+/-972)
Ancestry,Hungarian,"1,720",(+/-682)
Ancestry,Irish,"75,885","(+/-5,816)"
Ancestry,Italian,"28,002","(+/-3,776)"
Ancestry,Lithuanian,968,(+/-661)
Ancestry,Norwegian,"2,477",(+/-709)
Ancestry,Polish,"12,781","(+/-3,810)"
Ancestry,Portuguese,904,(+/-465)
Ancestry,Russian,"3,571","(+/-1,587)"
Ancestry,Scotch-Irish,"15,034","(+/-2,434)"
Ancestry,Scottish,"19,844","(+/-2,560)"
Ancestry,Slovak,538,(+/-398)
Ancestry,Subsaharan African,"13,570","(+/-4,648)"
Ancestry,Swedish,"5,170","(+/-1,491)"
Ancestry,Swiss,"1,193",(+/-430)
Ancestry,Ukrainian,"1,919","(+/-1,196)"
Ancestry,Welsh,"4,184","(+/-1,633)"
Ancestry,West Indian (excluding Hispanic origin groups),"7,670","(+/-3,384)"
Veteran Status,Civilian population 18 years and over,"619,351","(+/-8,656)"
Veteran Status,Civilian veterans,"40,203","(+/-3,023)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"785,198","(+/-11,328)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"107,987","(+/-5,805)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"172,706","(+/-5,515)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,194","(+/-1,630)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"478,062","(+/-8,178)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,092","(+/-4,263)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"134,430","(+/-3,094)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,701","(+/-2,889)"
Residence 1 Year Ago,Population 1 year and over,"784,665","(+/-11,623)"
Residence 1 Year Ago,Same house,"692,857","(+/-13,437)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"91,808","(+/-8,439)"
Residence 1 Year Ago,Different house in the U.S.,"83,811","(+/-7,501)"
Residence 1 Year Ago,Same county,"33,754","(+/-4,270)"
Residence 1 Year Ago,Different county,"50,057","(+/-6,271)"
Residence 1 Year Ago,Same state,"27,628","(+/-4,185)"
Residence 1 Year Ago,Different state,"22,429","(+/-4,384)"
Residence 1 Year Ago,Abroad,"7,997","(+/-3,240)"
