Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"775,676","(+/-12,822)"
Sex and Age,Male,"395,435","(+/-8,520)"
Sex and Age,Female,"380,241","(+/-8,837)"
Sex and Age,Under 5 years,"40,917","(+/-3,620)"
Sex and Age,5 to 9 years,"41,553","(+/-3,872)"
Sex and Age,10 to 14 years,"44,801","(+/-4,502)"
Sex and Age,15 to 19 years,"41,794","(+/-3,610)"
Sex and Age,20 to 24 years,"46,040","(+/-4,381)"
Sex and Age,25 to 34 years,"134,430","(+/-7,659)"
Sex and Age,35 to 44 years,"118,283","(+/-5,467)"
Sex and Age,45 to 54 years,"93,804","(+/-4,545)"
Sex and Age,55 to 59 years,"44,667","(+/-3,427)"
Sex and Age,60 to 64 years,"46,830","(+/-3,646)"
Sex and Age,65 to 74 years,"69,689","(+/-3,431)"
Sex and Age,75 to 84 years,"39,109","(+/-3,227)"
Sex and Age,85 years and over,"13,759","(+/-2,157)"
Sex and Age,Median age (years),38.2,(+/-0.6)
Sex and Age,18 years and over,"621,621","(+/-11,172)"
Sex and Age,65 years and over,"122,557","(+/-5,073)"
Race,Total population,"775,676","(+/-12,822)"
Race,One race,"677,368","(+/-14,219)"
Race,White,"303,381","(+/-10,912)"
Race,Black or African American,"98,713","(+/-8,599)"
Race,American Indian and Alaska Native,"5,364","(+/-1,981)"
Race,Asian,"198,155","(+/-9,936)"
Race,Native Hawaiian and Other Pacific Islander,"12,079","(+/-3,656)"
Race,Some other race,"59,676","(+/-8,476)"
Race,Two or more races,"98,308","(+/-8,216)"
Hispanic or Latino and Race,Total population,"775,676","(+/-12,822)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"110,866","(+/-9,426)"
Hispanic or Latino and Race,Mexican,"71,008","(+/-8,089)"
Hispanic or Latino and Race,Puerto Rican,"2,890","(+/-1,244)"
Hispanic or Latino and Race,Cuban,"1,417","(+/-1,080)"
Hispanic or Latino and Race,Other Hispanic or Latino,"35,551","(+/-8,295)"
Hispanic or Latino and Race,Not Hispanic or Latino,"664,810","(+/-15,125)"
Place of Birth,Total population,"775,676","(+/-12,822)"
Place of Birth,Native,"516,196","(+/-14,313)"
Place of Birth,Born in United States,"499,781","(+/-14,491)"
Place of Birth,State of residence,"290,319","(+/-10,788)"
Place of Birth,Different state,"209,462","(+/-8,895)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","16,415","(+/-2,899)"
Place of Birth,Foreign-born,"259,480","(+/-12,338)"
Ancestry,Total population,"775,676","(+/-12,822)"
Ancestry,American,"11,611","(+/-2,018)"
Ancestry,Arab,"11,374","(+/-5,716)"
Ancestry,Czech,"2,015","(+/-1,064)"
Ancestry,Danish,"4,508","(+/-1,120)"
Ancestry,Dutch,"4,478","(+/-1,360)"
Ancestry,English,"54,179","(+/-4,419)"
Ancestry,French (except Basque),"10,331","(+/-2,198)"
Ancestry,French Canadian,"1,627",(+/-686)
Ancestry,German,"63,005","(+/-5,636)"
Ancestry,Greek,"2,580","(+/-1,167)"
Ancestry,Hungarian,"1,950",(+/-727)
Ancestry,Irish,"49,761","(+/-6,054)"
Ancestry,Italian,"17,093","(+/-2,916)"
Ancestry,Lithuanian,"1,478","(+/-1,105)"
Ancestry,Norwegian,"17,474","(+/-2,757)"
Ancestry,Polish,"9,949","(+/-1,887)"
Ancestry,Portuguese,"1,970","(+/-1,360)"
Ancestry,Russian,"5,762","(+/-1,468)"
Ancestry,Scotch-Irish,"5,941","(+/-1,455)"
Ancestry,Scottish,"14,898","(+/-2,228)"
Ancestry,Slovak,440,(+/-313)
Ancestry,Subsaharan African,"43,661","(+/-8,369)"
Ancestry,Swedish,"12,909","(+/-2,959)"
Ancestry,Swiss,"3,053","(+/-1,127)"
Ancestry,Ukrainian,"14,272","(+/-4,420)"
Ancestry,Welsh,"3,119","(+/-1,013)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,035","(+/-1,336)"
Veteran Status,Civilian population 18 years and over,"621,124","(+/-11,195)"
Veteran Status,Civilian veterans,"30,384","(+/-2,958)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"769,335","(+/-12,888)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"92,802","(+/-7,184)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"154,025","(+/-7,238)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,090","(+/-1,562)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"495,424","(+/-10,530)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,178","(+/-4,401)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"119,886","(+/-5,065)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"39,534","(+/-3,976)"
Residence 1 Year Ago,Population 1 year and over,"768,529","(+/-12,479)"
Residence 1 Year Ago,Same house,"658,835","(+/-13,353)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"109,694","(+/-9,917)"
Residence 1 Year Ago,Different house in the U.S.,"95,140","(+/-8,641)"
Residence 1 Year Ago,Same county,"65,493","(+/-8,747)"
Residence 1 Year Ago,Different county,"29,647","(+/-3,515)"
Residence 1 Year Ago,Same state,"9,239","(+/-1,866)"
Residence 1 Year Ago,Different state,"20,408","(+/-3,449)"
Residence 1 Year Ago,Abroad,"14,554","(+/-4,465)"
