Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"804,704","(+/-1,851)"
Sex and Age,Male,"402,830","(+/-2,403)"
Sex and Age,Female,"401,874","(+/-2,422)"
Sex and Age,Under 5 years,"44,572","(+/-1,308)"
Sex and Age,5 to 9 years,"47,249","(+/-2,549)"
Sex and Age,10 to 14 years,"51,593","(+/-2,336)"
Sex and Age,15 to 19 years,"55,670","(+/-2,447)"
Sex and Age,20 to 24 years,"56,458","(+/-2,440)"
Sex and Age,25 to 34 years,"101,207","(+/-2,997)"
Sex and Age,35 to 44 years,"102,447","(+/-2,605)"
Sex and Age,45 to 54 years,"92,845","(+/-2,226)"
Sex and Age,55 to 59 years,"47,103","(+/-2,624)"
Sex and Age,60 to 64 years,"52,689","(+/-2,870)"
Sex and Age,65 to 74 years,"88,201","(+/-1,102)"
Sex and Age,75 to 84 years,"47,067","(+/-2,000)"
Sex and Age,85 years and over,"17,603","(+/-1,738)"
Sex and Age,Median age (years),39.6,(+/-0.4)
Sex and Age,18 years and over,"630,090","(+/-1,945)"
Sex and Age,65 years and over,"152,871","(+/-1,401)"
Race,Total population,"804,704","(+/-1,851)"
Race,One race,"748,819","(+/-5,392)"
Race,White,"676,571","(+/-4,226)"
Race,Black or African American,"36,009","(+/-2,708)"
Race,American Indian and Alaska Native,"2,430",(+/-953)
Race,Asian,"18,154","(+/-1,970)"
Race,Native Hawaiian and Other Pacific Islander,479,(+/-440)
Race,Some other race,"15,176","(+/-3,251)"
Race,Two or more races,"55,885","(+/-4,916)"
Hispanic or Latino and Race,Total population,"804,704","(+/-1,851)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"49,601",(+/-473)
Hispanic or Latino and Race,Mexican,"34,576","(+/-2,378)"
Hispanic or Latino and Race,Puerto Rican,"4,604","(+/-1,670)"
Hispanic or Latino and Race,Cuban,881,(+/-945)
Hispanic or Latino and Race,Other Hispanic or Latino,"9,540","(+/-1,824)"
Hispanic or Latino and Race,Not Hispanic or Latino,"755,103","(+/-1,842)"
Place of Birth,Total population,"804,704","(+/-1,851)"
Place of Birth,Native,"764,376","(+/-5,178)"
Place of Birth,Born in United States,"758,182","(+/-5,524)"
Place of Birth,State of residence,"551,992","(+/-7,879)"
Place of Birth,Different state,"206,190","(+/-6,963)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,194","(+/-1,466)"
Place of Birth,Foreign-born,"40,328","(+/-4,830)"
Ancestry,Total population,"804,704","(+/-1,851)"
Ancestry,American,"39,519","(+/-5,131)"
Ancestry,Arab,"3,974","(+/-2,713)"
Ancestry,Czech,"10,443","(+/-1,719)"
Ancestry,Danish,"8,743","(+/-2,030)"
Ancestry,Dutch,"28,449","(+/-3,413)"
Ancestry,English,"89,791","(+/-5,466)"
Ancestry,French (except Basque),"13,374","(+/-2,023)"
Ancestry,French Canadian,815,(+/-501)
Ancestry,German,"231,146","(+/-8,166)"
Ancestry,Greek,"3,131","(+/-1,285)"
Ancestry,Hungarian,"1,013",(+/-492)
Ancestry,Irish,"121,367","(+/-7,781)"
Ancestry,Italian,"18,384","(+/-2,908)"
Ancestry,Lithuanian,318,(+/-299)
Ancestry,Norwegian,"18,731","(+/-2,501)"
Ancestry,Polish,"10,776","(+/-1,670)"
Ancestry,Portuguese,417,(+/-264)
Ancestry,Russian,"2,153",(+/-735)
Ancestry,Scotch-Irish,"6,529","(+/-1,564)"
Ancestry,Scottish,"16,308","(+/-2,172)"
Ancestry,Slovak,231,(+/-187)
Ancestry,Subsaharan African,"7,511","(+/-3,068)"
Ancestry,Swedish,"16,644","(+/-2,251)"
Ancestry,Swiss,"3,788","(+/-1,061)"
Ancestry,Ukrainian,"1,282",(+/-743)
Ancestry,Welsh,"5,357","(+/-1,285)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,470","(+/-1,046)"
Veteran Status,Civilian population 18 years and over,"629,664","(+/-2,033)"
Veteran Status,Civilian veterans,"40,297","(+/-2,772)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"791,948","(+/-1,965)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"106,663","(+/-4,620)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"174,555","(+/-1,484)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,775","(+/-1,446)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"470,487","(+/-2,253)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"52,831","(+/-3,814)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"146,906","(+/-1,371)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,057","(+/-2,361)"
Residence 1 Year Ago,Population 1 year and over,"798,304","(+/-2,124)"
Residence 1 Year Ago,Same house,"691,828","(+/-8,840)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"106,476","(+/-8,371)"
Residence 1 Year Ago,Different house in the U.S.,"104,119","(+/-8,477)"
Residence 1 Year Ago,Same county,"57,830","(+/-6,341)"
Residence 1 Year Ago,Different county,"46,289","(+/-4,384)"
Residence 1 Year Ago,Same state,"30,003","(+/-3,378)"
Residence 1 Year Ago,Different state,"16,286","(+/-2,355)"
Residence 1 Year Ago,Abroad,"2,357",(+/-877)
