Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"732,771","(+/-20,223)"
Sex and Age,Male,"365,853","(+/-12,162)"
Sex and Age,Female,"366,918","(+/-11,252)"
Sex and Age,Under 5 years,"42,763","(+/-4,804)"
Sex and Age,5 to 9 years,"41,691","(+/-4,401)"
Sex and Age,10 to 14 years,"43,712","(+/-4,411)"
Sex and Age,15 to 19 years,"46,123","(+/-4,656)"
Sex and Age,20 to 24 years,"47,062","(+/-4,630)"
Sex and Age,25 to 34 years,"119,604","(+/-7,346)"
Sex and Age,35 to 44 years,"110,412","(+/-6,884)"
Sex and Age,45 to 54 years,"90,663","(+/-4,853)"
Sex and Age,55 to 59 years,"37,252","(+/-3,594)"
Sex and Age,60 to 64 years,"42,350","(+/-3,882)"
Sex and Age,65 to 74 years,"65,754","(+/-4,940)"
Sex and Age,75 to 84 years,"35,369","(+/-3,402)"
Sex and Age,85 years and over,"10,016","(+/-1,534)"
Sex and Age,Median age (years),37.4,(+/-0.8)
Sex and Age,18 years and over,"577,120","(+/-12,654)"
Sex and Age,65 years and over,"111,139","(+/-6,226)"
Race,Total population,"732,771","(+/-20,223)"
Race,One race,"603,478","(+/-19,500)"
Race,White,"328,014","(+/-12,173)"
Race,Black or African American,"49,308","(+/-7,490)"
Race,American Indian and Alaska Native,"17,468","(+/-5,931)"
Race,Asian,"49,121","(+/-6,998)"
Race,Native Hawaiian and Other Pacific Islander,247,(+/-320)
Race,Some other race,"159,320","(+/-14,871)"
Race,Two or more races,"129,293","(+/-13,030)"
Hispanic or Latino and Race,Total population,"732,771","(+/-20,223)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"323,753","(+/-17,648)"
Hispanic or Latino and Race,Mexican,"204,185","(+/-15,528)"
Hispanic or Latino and Race,Puerto Rican,"44,795","(+/-6,727)"
Hispanic or Latino and Race,Cuban,"4,338","(+/-1,801)"
Hispanic or Latino and Race,Other Hispanic or Latino,"70,435","(+/-9,635)"
Hispanic or Latino and Race,Not Hispanic or Latino,"409,018","(+/-14,908)"
Place of Birth,Total population,"732,771","(+/-20,223)"
Place of Birth,Native,"524,011","(+/-16,820)"
Place of Birth,Born in United States,"501,177","(+/-16,719)"
Place of Birth,State of residence,"396,631","(+/-15,414)"
Place of Birth,Different state,"104,546","(+/-7,233)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","22,834","(+/-3,605)"
Place of Birth,Foreign-born,"208,760","(+/-12,673)"
Ancestry,Total population,"732,771","(+/-20,223)"
Ancestry,American,"14,389","(+/-2,996)"
Ancestry,Arab,"5,925","(+/-2,350)"
Ancestry,Czech,"3,180",(+/-982)
Ancestry,Danish,"1,255",(+/-458)
Ancestry,Dutch,"6,029","(+/-1,906)"
Ancestry,English,"29,199","(+/-4,018)"
Ancestry,French (except Basque),"6,374","(+/-1,187)"
Ancestry,French Canadian,981,(+/-468)
Ancestry,German,"65,696","(+/-5,533)"
Ancestry,Greek,"6,513","(+/-2,478)"
Ancestry,Hungarian,"2,575",(+/-905)
Ancestry,Irish,"54,956","(+/-4,323)"
Ancestry,Italian,"40,647","(+/-4,171)"
Ancestry,Lithuanian,"2,386",(+/-719)
Ancestry,Norwegian,"6,660","(+/-1,698)"
Ancestry,Polish,"55,120","(+/-4,967)"
Ancestry,Portuguese,185,(+/-165)
Ancestry,Russian,"4,438","(+/-1,375)"
Ancestry,Scotch-Irish,"2,654","(+/-1,195)"
Ancestry,Scottish,"6,680","(+/-1,789)"
Ancestry,Slovak,835,(+/-370)
Ancestry,Subsaharan African,"5,354","(+/-1,510)"
Ancestry,Swedish,"8,621","(+/-1,828)"
Ancestry,Swiss,"1,258",(+/-684)
Ancestry,Ukrainian,"11,315","(+/-4,654)"
Ancestry,Welsh,"1,451",(+/-631)
Ancestry,West Indian (excluding Hispanic origin groups),"2,808","(+/-1,196)"
Veteran Status,Civilian population 18 years and over,"577,045","(+/-12,642)"
Veteran Status,Civilian veterans,"15,545","(+/-2,232)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"728,493","(+/-20,207)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"78,021","(+/-5,755)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"155,621","(+/-10,128)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,780","(+/-1,745)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"464,207","(+/-12,394)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"36,875","(+/-3,967)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"108,665","(+/-6,209)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"35,366","(+/-4,105)"
Residence 1 Year Ago,Population 1 year and over,"724,481","(+/-19,848)"
Residence 1 Year Ago,Same house,"653,381","(+/-18,913)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"71,100","(+/-7,991)"
Residence 1 Year Ago,Different house in the U.S.,"59,372","(+/-6,712)"
Residence 1 Year Ago,Same county,"41,807","(+/-5,890)"
Residence 1 Year Ago,Different county,"17,565","(+/-3,079)"
Residence 1 Year Ago,Same state,"8,800","(+/-2,204)"
Residence 1 Year Ago,Different state,"8,765","(+/-2,294)"
Residence 1 Year Ago,Abroad,"11,728","(+/-5,601)"
