Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"787,565","(+/-8,672)"
Sex and Age,Male,"383,828","(+/-5,599)"
Sex and Age,Female,"403,737","(+/-5,577)"
Sex and Age,Under 5 years,"41,830","(+/-2,732)"
Sex and Age,5 to 9 years,"43,507","(+/-3,414)"
Sex and Age,10 to 14 years,"49,019","(+/-3,637)"
Sex and Age,15 to 19 years,"52,473","(+/-3,080)"
Sex and Age,20 to 24 years,"49,821","(+/-2,410)"
Sex and Age,25 to 34 years,"99,798","(+/-4,032)"
Sex and Age,35 to 44 years,"96,182","(+/-4,045)"
Sex and Age,45 to 54 years,"103,780","(+/-3,639)"
Sex and Age,55 to 59 years,"52,080","(+/-3,723)"
Sex and Age,60 to 64 years,"53,177","(+/-3,682)"
Sex and Age,65 to 74 years,"85,439","(+/-1,939)"
Sex and Age,75 to 84 years,"47,500","(+/-2,207)"
Sex and Age,85 years and over,"12,959","(+/-1,669)"
Sex and Age,Median age (years),41.2,(+/-0.7)
Sex and Age,18 years and over,"621,108","(+/-5,770)"
Sex and Age,65 years and over,"145,898","(+/-2,433)"
Race,Total population,"787,565","(+/-8,672)"
Race,One race,"717,458","(+/-10,714)"
Race,White,"533,789","(+/-6,510)"
Race,Black or African American,"115,328","(+/-8,058)"
Race,American Indian and Alaska Native,"6,254","(+/-3,135)"
Race,Asian,"18,902","(+/-2,244)"
Race,Native Hawaiian and Other Pacific Islander,"1,015",(+/-874)
Race,Some other race,"42,170","(+/-7,749)"
Race,Two or more races,"70,107","(+/-8,799)"
Hispanic or Latino and Race,Total population,"787,565","(+/-8,672)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"98,742","(+/-5,571)"
Hispanic or Latino and Race,Mexican,"46,867","(+/-7,645)"
Hispanic or Latino and Race,Puerto Rican,"15,327","(+/-4,775)"
Hispanic or Latino and Race,Cuban,"2,811","(+/-1,691)"
Hispanic or Latino and Race,Other Hispanic or Latino,"33,737","(+/-5,994)"
Hispanic or Latino and Race,Not Hispanic or Latino,"688,823","(+/-8,975)"
Place of Birth,Total population,"787,565","(+/-8,672)"
Place of Birth,Native,"722,478","(+/-9,887)"
Place of Birth,Born in United States,"710,854","(+/-9,249)"
Place of Birth,State of residence,"434,996","(+/-10,817)"
Place of Birth,Different state,"275,858","(+/-11,169)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,624","(+/-2,875)"
Place of Birth,Foreign-born,"65,087","(+/-6,498)"
Ancestry,Total population,"787,565","(+/-8,672)"
Ancestry,American,"62,068","(+/-7,585)"
Ancestry,Arab,"3,577","(+/-1,444)"
Ancestry,Czech,770,(+/-485)
Ancestry,Danish,"2,019","(+/-1,585)"
Ancestry,Dutch,"4,932","(+/-1,397)"
Ancestry,English,"101,186","(+/-7,469)"
Ancestry,French (except Basque),"10,575","(+/-2,362)"
Ancestry,French Canadian,"2,388",(+/-901)
Ancestry,German,"86,692","(+/-6,549)"
Ancestry,Greek,"1,444",(+/-786)
Ancestry,Hungarian,"2,012",(+/-747)
Ancestry,Irish,"67,436","(+/-6,662)"
Ancestry,Italian,"26,599","(+/-3,475)"
Ancestry,Lithuanian,279,(+/-240)
Ancestry,Norwegian,"4,526","(+/-2,099)"
Ancestry,Polish,"14,814","(+/-2,842)"
Ancestry,Portuguese,"1,337",(+/-998)
Ancestry,Russian,"3,993","(+/-1,688)"
Ancestry,Scotch-Irish,"14,977","(+/-2,861)"
Ancestry,Scottish,"19,269","(+/-3,270)"
Ancestry,Slovak,"1,121",(+/-789)
Ancestry,Subsaharan African,"8,496","(+/-3,248)"
Ancestry,Swedish,"4,576","(+/-1,558)"
Ancestry,Swiss,"1,914",(+/-796)
Ancestry,Ukrainian,772,(+/-409)
Ancestry,Welsh,"4,071","(+/-1,249)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,117",(+/-746)
Veteran Status,Civilian population 18 years and over,"620,470","(+/-5,828)"
Veteran Status,Civilian veterans,"39,587","(+/-3,229)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"781,238","(+/-8,707)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"105,247","(+/-6,228)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"166,248","(+/-4,701)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,210","(+/-2,061)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"472,241","(+/-4,966)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"57,290","(+/-5,043)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"142,749","(+/-2,460)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"39,747","(+/-2,572)"
Residence 1 Year Ago,Population 1 year and over,"780,193","(+/-8,713)"
Residence 1 Year Ago,Same house,"696,384","(+/-11,935)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"83,809","(+/-9,272)"
Residence 1 Year Ago,Different house in the U.S.,"80,158","(+/-8,970)"
Residence 1 Year Ago,Same county,"36,297","(+/-6,569)"
Residence 1 Year Ago,Different county,"43,861","(+/-5,155)"
Residence 1 Year Ago,Same state,"28,392","(+/-3,723)"
Residence 1 Year Ago,Different state,"15,469","(+/-3,750)"
Residence 1 Year Ago,Abroad,"3,651","(+/-2,426)"
