Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"776,236","(+/-3,104)"
Sex and Age,Male,"381,974","(+/-2,506)"
Sex and Age,Female,"394,262","(+/-2,634)"
Sex and Age,Under 5 years,"42,017","(+/-1,111)"
Sex and Age,5 to 9 years,"47,700","(+/-2,807)"
Sex and Age,10 to 14 years,"46,169","(+/-2,536)"
Sex and Age,15 to 19 years,"47,902","(+/-1,531)"
Sex and Age,20 to 24 years,"48,804","(+/-1,931)"
Sex and Age,25 to 34 years,"98,586","(+/-2,019)"
Sex and Age,35 to 44 years,"96,712","(+/-2,061)"
Sex and Age,45 to 54 years,"90,946","(+/-2,001)"
Sex and Age,55 to 59 years,"45,614","(+/-2,934)"
Sex and Age,60 to 64 years,"54,726","(+/-2,616)"
Sex and Age,65 to 74 years,"92,327","(+/-1,186)"
Sex and Age,75 to 84 years,"49,602","(+/-1,731)"
Sex and Age,85 years and over,"15,131","(+/-1,573)"
Sex and Age,Median age (years),40.7,(+/-0.4)
Sex and Age,18 years and over,"609,756","(+/-2,264)"
Sex and Age,65 years and over,"157,060","(+/-1,653)"
Race,Total population,"776,236","(+/-3,104)"
Race,One race,"718,666","(+/-6,897)"
Race,White,"593,593","(+/-4,106)"
Race,Black or African American,"90,817","(+/-4,571)"
Race,American Indian and Alaska Native,868,(+/-400)
Race,Asian,"12,210","(+/-1,344)"
Race,Native Hawaiian and Other Pacific Islander,598,(+/-565)
Race,Some other race,"20,580","(+/-3,032)"
Race,Two or more races,"57,570","(+/-5,960)"
Hispanic or Latino and Race,Total population,"776,236","(+/-3,104)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"61,454","(+/-1,483)"
Hispanic or Latino and Race,Mexican,"46,484","(+/-3,512)"
Hispanic or Latino and Race,Puerto Rican,"5,651","(+/-2,059)"
Hispanic or Latino and Race,Cuban,"1,834","(+/-1,201)"
Hispanic or Latino and Race,Other Hispanic or Latino,"7,485","(+/-1,928)"
Hispanic or Latino and Race,Not Hispanic or Latino,"714,782","(+/-2,801)"
Place of Birth,Total population,"776,236","(+/-3,104)"
Place of Birth,Native,"748,410","(+/-4,198)"
Place of Birth,Born in United States,"742,849","(+/-4,292)"
Place of Birth,State of residence,"611,764","(+/-6,819)"
Place of Birth,Different state,"131,085","(+/-6,055)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","5,561","(+/-1,385)"
Place of Birth,Foreign-born,"27,826","(+/-3,019)"
Ancestry,Total population,"776,236","(+/-3,104)"
Ancestry,American,"45,464","(+/-5,435)"
Ancestry,Arab,"10,076","(+/-2,692)"
Ancestry,Czech,"2,090",(+/-783)
Ancestry,Danish,"1,320",(+/-634)
Ancestry,Dutch,"5,823","(+/-1,547)"
Ancestry,English,"66,989","(+/-4,779)"
Ancestry,French (except Basque),"21,072","(+/-3,028)"
Ancestry,French Canadian,"2,040",(+/-605)
Ancestry,German,"198,907","(+/-8,290)"
Ancestry,Greek,"2,596",(+/-992)
Ancestry,Hungarian,"9,668","(+/-1,923)"
Ancestry,Irish,"80,548","(+/-5,693)"
Ancestry,Italian,"27,850","(+/-3,209)"
Ancestry,Lithuanian,169,(+/-148)
Ancestry,Norwegian,"1,533",(+/-596)
Ancestry,Polish,"44,075","(+/-3,731)"
Ancestry,Portuguese,432,(+/-326)
Ancestry,Russian,"1,397",(+/-536)
Ancestry,Scotch-Irish,"3,897","(+/-1,378)"
Ancestry,Scottish,"11,795","(+/-1,869)"
Ancestry,Slovak,"2,403","(+/-1,478)"
Ancestry,Subsaharan African,"9,044","(+/-3,018)"
Ancestry,Swedish,"2,296",(+/-752)
Ancestry,Swiss,"4,309","(+/-1,689)"
Ancestry,Ukrainian,"1,329",(+/-617)
Ancestry,Welsh,"4,023","(+/-1,020)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,332","(+/-1,291)"
Veteran Status,Civilian population 18 years and over,"609,589","(+/-2,254)"
Veteran Status,Civilian veterans,"36,550","(+/-2,683)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"767,140","(+/-3,182)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"115,862","(+/-5,123)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"166,376","(+/-1,776)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"8,561","(+/-1,897)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"449,648","(+/-2,418)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"58,362","(+/-3,726)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"151,116","(+/-1,721)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,939","(+/-3,047)"
Residence 1 Year Ago,Population 1 year and over,"767,419","(+/-3,174)"
Residence 1 Year Ago,Same house,"681,467","(+/-8,313)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"85,952","(+/-7,599)"
Residence 1 Year Ago,Different house in the U.S.,"82,211","(+/-7,363)"
Residence 1 Year Ago,Same county,"42,712","(+/-5,376)"
Residence 1 Year Ago,Different county,"39,499","(+/-5,699)"
Residence 1 Year Ago,Same state,"24,289","(+/-4,859)"
Residence 1 Year Ago,Different state,"15,210","(+/-2,301)"
Residence 1 Year Ago,Abroad,"3,741","(+/-1,670)"
