Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"802,677","(+/-1,898)"
Sex and Age,Male,"413,798","(+/-2,189)"
Sex and Age,Female,"388,879","(+/-2,150)"
Sex and Age,Under 5 years,"38,895","(+/-1,092)"
Sex and Age,5 to 9 years,"46,486","(+/-3,178)"
Sex and Age,10 to 14 years,"47,604","(+/-3,422)"
Sex and Age,15 to 19 years,"47,296","(+/-1,967)"
Sex and Age,20 to 24 years,"46,903","(+/-2,291)"
Sex and Age,25 to 34 years,"113,284","(+/-2,732)"
Sex and Age,35 to 44 years,"109,200","(+/-1,953)"
Sex and Age,45 to 54 years,"90,528","(+/-2,114)"
Sex and Age,55 to 59 years,"47,711","(+/-3,266)"
Sex and Age,60 to 64 years,"54,978","(+/-2,970)"
Sex and Age,65 to 74 years,"95,542","(+/-1,103)"
Sex and Age,75 to 84 years,"50,893","(+/-2,045)"
Sex and Age,85 years and over,"13,357","(+/-1,682)"
Sex and Age,Median age (years),40.2,(+/-0.4)
Sex and Age,18 years and over,"640,665","(+/-1,715)"
Sex and Age,65 years and over,"159,792","(+/-1,329)"
Race,Total population,"802,677","(+/-1,898)"
Race,One race,"665,432","(+/-8,649)"
Race,White,"514,716","(+/-5,891)"
Race,Black or African American,"18,817","(+/-1,636)"
Race,American Indian and Alaska Native,"16,436","(+/-2,904)"
Race,Asian,"38,760","(+/-2,035)"
Race,Native Hawaiian and Other Pacific Islander,"5,022",(+/-948)
Race,Some other race,"71,681","(+/-7,966)"
Race,Two or more races,"137,245","(+/-8,655)"
Hispanic or Latino and Race,Total population,"802,677","(+/-1,898)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"201,824",(+/-766)
Hispanic or Latino and Race,Mexican,"151,551","(+/-6,782)"
Hispanic or Latino and Race,Puerto Rican,"3,244","(+/-1,303)"
Hispanic or Latino and Race,Cuban,"1,282","(+/-1,311)"
Hispanic or Latino and Race,Other Hispanic or Latino,"45,747","(+/-6,311)"
Hispanic or Latino and Race,Not Hispanic or Latino,"600,853","(+/-1,805)"
Place of Birth,Total population,"802,677","(+/-1,898)"
Place of Birth,Native,"695,610","(+/-6,887)"
Place of Birth,Born in United States,"685,780","(+/-7,330)"
Place of Birth,State of residence,"255,946","(+/-7,573)"
Place of Birth,Different state,"429,834","(+/-9,121)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,830","(+/-2,188)"
Place of Birth,Foreign-born,"107,067","(+/-6,460)"
Ancestry,Total population,"802,677","(+/-1,898)"
Ancestry,American,"46,905","(+/-5,781)"
Ancestry,Arab,"1,798",(+/-879)
Ancestry,Czech,"3,780","(+/-1,519)"
Ancestry,Danish,"5,698","(+/-2,071)"
Ancestry,Dutch,"6,148","(+/-1,815)"
Ancestry,English,"92,622","(+/-6,434)"
Ancestry,French (except Basque),"16,403","(+/-2,680)"
Ancestry,French Canadian,"2,730",(+/-903)
Ancestry,German,"97,719","(+/-6,716)"
Ancestry,Greek,"2,929",(+/-923)
Ancestry,Hungarian,"3,223","(+/-1,365)"
Ancestry,Irish,"88,844","(+/-6,248)"
Ancestry,Italian,"45,767","(+/-4,539)"
Ancestry,Lithuanian,"1,070",(+/-805)
Ancestry,Norwegian,"12,743","(+/-2,171)"
Ancestry,Polish,"13,591","(+/-2,254)"
Ancestry,Portuguese,"6,760","(+/-1,600)"
Ancestry,Russian,"4,989","(+/-1,280)"
Ancestry,Scotch-Irish,"4,651","(+/-1,291)"
Ancestry,Scottish,"22,357","(+/-3,074)"
Ancestry,Slovak,704,(+/-465)
Ancestry,Subsaharan African,"3,008","(+/-1,364)"
Ancestry,Swedish,"10,645","(+/-1,948)"
Ancestry,Swiss,"2,411","(+/-1,040)"
Ancestry,Ukrainian,"1,191",(+/-522)
Ancestry,Welsh,"4,888","(+/-1,126)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,736","(+/-1,514)"
Veteran Status,Civilian population 18 years and over,"638,311","(+/-1,888)"
Veteran Status,Civilian veterans,"49,482","(+/-2,917)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"790,846","(+/-2,140)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"113,770","(+/-5,878)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"161,718",(+/-868)
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,569","(+/-1,556)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"470,912","(+/-2,156)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"58,630","(+/-4,203)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"158,216","(+/-1,356)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,571","(+/-3,364)"
Residence 1 Year Ago,Population 1 year and over,"795,113","(+/-2,159)"
Residence 1 Year Ago,Same house,"681,826","(+/-8,754)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"113,287","(+/-8,503)"
Residence 1 Year Ago,Different house in the U.S.,"105,201","(+/-7,451)"
Residence 1 Year Ago,Same county,"62,392","(+/-5,856)"
Residence 1 Year Ago,Different county,"42,809","(+/-5,072)"
Residence 1 Year Ago,Same state,"15,338","(+/-2,994)"
Residence 1 Year Ago,Different state,"27,471","(+/-3,852)"
Residence 1 Year Ago,Abroad,"8,086","(+/-3,833)"
