Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"765,288","(+/-5,505)"
Sex and Age,Male,"374,780","(+/-3,320)"
Sex and Age,Female,"390,508","(+/-3,713)"
Sex and Age,Under 5 years,"38,682","(+/-1,259)"
Sex and Age,5 to 9 years,"41,579","(+/-3,046)"
Sex and Age,10 to 14 years,"46,061","(+/-2,975)"
Sex and Age,15 to 19 years,"54,873","(+/-1,668)"
Sex and Age,20 to 24 years,"55,454","(+/-1,914)"
Sex and Age,25 to 34 years,"93,720","(+/-2,574)"
Sex and Age,35 to 44 years,"96,256","(+/-2,286)"
Sex and Age,45 to 54 years,"81,267","(+/-2,579)"
Sex and Age,55 to 59 years,"49,159","(+/-2,695)"
Sex and Age,60 to 64 years,"52,677","(+/-2,839)"
Sex and Age,65 to 74 years,"90,610","(+/-1,649)"
Sex and Age,75 to 84 years,"47,539","(+/-1,877)"
Sex and Age,85 years and over,"17,411","(+/-1,524)"
Sex and Age,Median age (years),40.5,(+/-0.4)
Sex and Age,18 years and over,"611,555","(+/-3,624)"
Sex and Age,65 years and over,"155,560","(+/-2,308)"
Race,Total population,"765,288","(+/-5,505)"
Race,One race,"708,285","(+/-7,490)"
Race,White,"586,379","(+/-6,459)"
Race,Black or African American,"72,562","(+/-4,203)"
Race,American Indian and Alaska Native,"2,800",(+/-868)
Race,Asian,"30,703","(+/-2,248)"
Race,Native Hawaiian and Other Pacific Islander,265,(+/-284)
Race,Some other race,"15,576","(+/-2,712)"
Race,Two or more races,"57,003","(+/-6,181)"
Hispanic or Latino and Race,Total population,"765,288","(+/-5,505)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"48,628","(+/-1,816)"
Hispanic or Latino and Race,Mexican,"3,789","(+/-1,225)"
Hispanic or Latino and Race,Puerto Rican,"18,711","(+/-3,184)"
Hispanic or Latino and Race,Cuban,"3,143","(+/-1,759)"
Hispanic or Latino and Race,Other Hispanic or Latino,"22,985","(+/-3,241)"
Hispanic or Latino and Race,Not Hispanic or Latino,"716,660","(+/-5,739)"
Place of Birth,Total population,"765,288","(+/-5,505)"
Place of Birth,Native,"698,103","(+/-6,750)"
Place of Birth,Born in United States,"685,617","(+/-6,922)"
Place of Birth,State of residence,"578,595","(+/-8,767)"
Place of Birth,Different state,"107,022","(+/-6,001)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","12,486","(+/-2,660)"
Place of Birth,Foreign-born,"67,185","(+/-6,152)"
Ancestry,Total population,"765,288","(+/-5,505)"
Ancestry,American,"35,087","(+/-4,438)"
Ancestry,Arab,"7,726","(+/-2,717)"
Ancestry,Czech,906,(+/-571)
Ancestry,Danish,"1,560",(+/-753)
Ancestry,Dutch,"8,795","(+/-1,215)"
Ancestry,English,"87,079","(+/-5,163)"
Ancestry,French (except Basque),"22,062","(+/-3,155)"
Ancestry,French Canadian,"7,448","(+/-1,290)"
Ancestry,German,"98,686","(+/-6,336)"
Ancestry,Greek,"2,674",(+/-892)
Ancestry,Hungarian,"1,925",(+/-623)
Ancestry,Irish,"136,218","(+/-7,356)"
Ancestry,Italian,"108,093","(+/-7,525)"
Ancestry,Lithuanian,"1,275",(+/-640)
Ancestry,Norwegian,"1,886",(+/-736)
Ancestry,Polish,"46,927","(+/-4,399)"
Ancestry,Portuguese,529,(+/-363)
Ancestry,Russian,"5,155","(+/-1,226)"
Ancestry,Scotch-Irish,"3,829","(+/-1,263)"
Ancestry,Scottish,"17,585","(+/-2,443)"
Ancestry,Slovak,"1,189",(+/-566)
Ancestry,Subsaharan African,"14,222","(+/-4,440)"
Ancestry,Swedish,"3,705","(+/-1,006)"
Ancestry,Swiss,"3,129","(+/-1,221)"
Ancestry,Ukrainian,"12,119","(+/-5,011)"
Ancestry,Welsh,"5,591",(+/-990)
Ancestry,West Indian (excluding Hispanic origin groups),"4,204","(+/-1,260)"
Veteran Status,Civilian population 18 years and over,"610,408","(+/-3,698)"
Veteran Status,Civilian veterans,"29,831","(+/-2,183)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"752,665","(+/-5,553)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"108,116","(+/-5,867)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"153,418","(+/-3,419)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,227","(+/-1,816)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"450,451","(+/-3,881)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"56,847","(+/-4,591)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"148,796","(+/-2,332)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,042","(+/-2,556)"
Residence 1 Year Ago,Population 1 year and over,"757,104","(+/-5,509)"
Residence 1 Year Ago,Same house,"662,492","(+/-8,521)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"94,612","(+/-8,256)"
Residence 1 Year Ago,Different house in the U.S.,"86,954","(+/-7,325)"
Residence 1 Year Ago,Same county,"43,360","(+/-4,652)"
Residence 1 Year Ago,Different county,"43,594","(+/-5,951)"
Residence 1 Year Ago,Same state,"28,092","(+/-5,302)"
Residence 1 Year Ago,Different state,"15,502","(+/-2,764)"
Residence 1 Year Ago,Abroad,"7,658","(+/-3,651)"
