Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"788,048","(+/-7,139)"
Sex and Age,Male,"386,755","(+/-4,607)"
Sex and Age,Female,"401,293","(+/-4,149)"
Sex and Age,Under 5 years,"44,393","(+/-1,530)"
Sex and Age,5 to 9 years,"43,750","(+/-2,753)"
Sex and Age,10 to 14 years,"53,131","(+/-2,844)"
Sex and Age,15 to 19 years,"46,741","(+/-2,414)"
Sex and Age,20 to 24 years,"44,647","(+/-2,210)"
Sex and Age,25 to 34 years,"104,801","(+/-2,651)"
Sex and Age,35 to 44 years,"116,930","(+/-3,266)"
Sex and Age,45 to 54 years,"92,426","(+/-2,210)"
Sex and Age,55 to 59 years,"47,600","(+/-2,943)"
Sex and Age,60 to 64 years,"55,201","(+/-3,363)"
Sex and Age,65 to 74 years,"82,302","(+/-2,242)"
Sex and Age,75 to 84 years,"42,648","(+/-1,782)"
Sex and Age,85 years and over,"13,478","(+/-1,990)"
Sex and Age,Median age (years),39.9,(+/-0.5)
Sex and Age,18 years and over,"616,299","(+/-5,805)"
Sex and Age,65 years and over,"138,428","(+/-2,315)"
Race,Total population,"788,048","(+/-7,139)"
Race,One race,"711,467","(+/-9,881)"
Race,White,"473,557","(+/-6,319)"
Race,Black or African American,"175,006","(+/-6,338)"
Race,American Indian and Alaska Native,"3,093","(+/-1,605)"
Race,Asian,"40,859","(+/-4,014)"
Race,Native Hawaiian and Other Pacific Islander,680,(+/-602)
Race,Some other race,"18,272","(+/-2,655)"
Race,Two or more races,"76,581","(+/-6,252)"
Hispanic or Latino and Race,Total population,"788,048","(+/-7,139)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"66,430","(+/-2,277)"
Hispanic or Latino and Race,Mexican,"21,176","(+/-3,382)"
Hispanic or Latino and Race,Puerto Rican,"16,311","(+/-3,497)"
Hispanic or Latino and Race,Cuban,"3,011","(+/-1,436)"
Hispanic or Latino and Race,Other Hispanic or Latino,"25,932","(+/-4,073)"
Hispanic or Latino and Race,Not Hispanic or Latino,"721,618","(+/-6,802)"
Place of Birth,Total population,"788,048","(+/-7,139)"
Place of Birth,Native,"717,913","(+/-8,353)"
Place of Birth,Born in United States,"699,966","(+/-8,615)"
Place of Birth,State of residence,"368,096","(+/-9,148)"
Place of Birth,Different state,"331,870","(+/-9,010)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","17,947","(+/-2,708)"
Place of Birth,Foreign-born,"70,135","(+/-4,915)"
Ancestry,Total population,"788,048","(+/-7,139)"
Ancestry,American,"60,482","(+/-7,133)"
Ancestry,Arab,"2,948","(+/-1,544)"
Ancestry,Czech,"1,608",(+/-675)
Ancestry,Danish,"2,066","(+/-1,097)"
Ancestry,Dutch,"5,174","(+/-1,384)"
Ancestry,English,"94,496","(+/-7,225)"
Ancestry,French (except Basque),"12,444","(+/-1,791)"
Ancestry,French Canadian,"3,398","(+/-1,161)"
Ancestry,German,"71,875","(+/-4,991)"
Ancestry,Greek,"2,761","(+/-1,085)"
Ancestry,Hungarian,"1,540",(+/-529)
Ancestry,Irish,"75,633","(+/-5,265)"
Ancestry,Italian,"37,042","(+/-4,170)"
Ancestry,Lithuanian,"1,085",(+/-513)
Ancestry,Norwegian,"6,002","(+/-2,022)"
Ancestry,Polish,"16,224","(+/-2,666)"
Ancestry,Portuguese,"2,431",(+/-876)
Ancestry,Russian,"3,245",(+/-934)
Ancestry,Scotch-Irish,"7,885","(+/-2,041)"
Ancestry,Scottish,"18,710","(+/-2,798)"
Ancestry,Slovak,"1,188",(+/-644)
Ancestry,Subsaharan African,"10,804","(+/-3,042)"
Ancestry,Swedish,"5,229","(+/-1,237)"
Ancestry,Swiss,927,(+/-419)
Ancestry,Ukrainian,"2,047",(+/-781)
Ancestry,Welsh,"5,110","(+/-2,021)"
Ancestry,West Indian (excluding Hispanic origin groups),"8,022","(+/-2,310)"
Veteran Status,Civilian population 18 years and over,"584,438","(+/-5,803)"
Veteran Status,Civilian veterans,"88,454","(+/-4,564)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"748,164","(+/-6,906)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"107,223","(+/-5,710)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"171,707","(+/-2,696)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,274","(+/-1,997)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"440,609","(+/-5,816)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"52,732","(+/-4,513)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"135,848","(+/-2,293)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"44,217","(+/-2,899)"
Residence 1 Year Ago,Population 1 year and over,"779,229","(+/-7,387)"
Residence 1 Year Ago,Same house,"676,380","(+/-10,220)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"102,849","(+/-9,490)"
Residence 1 Year Ago,Different house in the U.S.,"96,609","(+/-8,836)"
Residence 1 Year Ago,Same county,"39,348","(+/-5,692)"
Residence 1 Year Ago,Different county,"57,261","(+/-6,850)"
Residence 1 Year Ago,Same state,"25,386","(+/-3,727)"
Residence 1 Year Ago,Different state,"31,875","(+/-5,345)"
Residence 1 Year Ago,Abroad,"6,240","(+/-2,734)"
