Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"802,532","(+/-20,862)"
Sex and Age,Male,"396,380","(+/-12,183)"
Sex and Age,Female,"406,152","(+/-10,882)"
Sex and Age,Under 5 years,"46,554","(+/-5,075)"
Sex and Age,5 to 9 years,"43,543","(+/-4,578)"
Sex and Age,10 to 14 years,"41,138","(+/-4,671)"
Sex and Age,15 to 19 years,"56,023","(+/-4,072)"
Sex and Age,20 to 24 years,"62,911","(+/-4,400)"
Sex and Age,25 to 34 years,"136,818","(+/-6,295)"
Sex and Age,35 to 44 years,"121,789","(+/-6,579)"
Sex and Age,45 to 54 years,"93,137","(+/-5,886)"
Sex and Age,55 to 59 years,"44,258","(+/-4,456)"
Sex and Age,60 to 64 years,"44,521","(+/-4,796)"
Sex and Age,65 to 74 years,"65,855","(+/-4,155)"
Sex and Age,75 to 84 years,"34,453","(+/-2,858)"
Sex and Age,85 years and over,"11,532","(+/-1,975)"
Sex and Age,Median age (years),35.9,(+/-0.6)
Sex and Age,18 years and over,"646,579","(+/-14,360)"
Sex and Age,65 years and over,"111,840","(+/-5,159)"
Race,Total population,"802,532","(+/-20,862)"
Race,One race,"651,040","(+/-20,075)"
Race,White,"312,337","(+/-14,575)"
Race,Black or African American,"201,642","(+/-13,064)"
Race,American Indian and Alaska Native,"2,265","(+/-1,421)"
Race,Asian,"42,189","(+/-4,672)"
Race,Native Hawaiian and Other Pacific Islander,896,(+/-742)
Race,Some other race,"91,711","(+/-13,009)"
Race,Two or more races,"151,492","(+/-14,757)"
Hispanic or Latino and Race,Total population,"802,532","(+/-20,862)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"260,046","(+/-17,244)"
Hispanic or Latino and Race,Mexican,"26,778","(+/-7,036)"
Hispanic or Latino and Race,Puerto Rican,"93,411","(+/-11,840)"
Hispanic or Latino and Race,Cuban,"26,217","(+/-5,918)"
Hispanic or Latino and Race,Other Hispanic or Latino,"113,640","(+/-13,351)"
Hispanic or Latino and Race,Not Hispanic or Latino,"542,486","(+/-15,569)"
Place of Birth,Total population,"802,532","(+/-20,862)"
Place of Birth,Native,"596,384","(+/-19,566)"
Place of Birth,Born in United States,"529,817","(+/-19,636)"
Place of Birth,State of residence,"289,709","(+/-15,129)"
Place of Birth,Different state,"240,108","(+/-11,213)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","66,567","(+/-7,860)"
Place of Birth,Foreign-born,"206,148","(+/-14,439)"
Ancestry,Total population,"802,532","(+/-20,862)"
Ancestry,American,"65,875","(+/-10,848)"
Ancestry,Arab,"10,685","(+/-4,153)"
Ancestry,Czech,917,(+/-425)
Ancestry,Danish,"2,386","(+/-1,327)"
Ancestry,Dutch,"2,776","(+/-1,175)"
Ancestry,English,"48,699","(+/-4,826)"
Ancestry,French (except Basque),"9,326","(+/-1,790)"
Ancestry,French Canadian,"1,525",(+/-697)
Ancestry,German,"50,291","(+/-5,911)"
Ancestry,Greek,"2,264",(+/-980)
Ancestry,Hungarian,"2,007",(+/-844)
Ancestry,Irish,"44,888","(+/-4,100)"
Ancestry,Italian,"35,894","(+/-5,048)"
Ancestry,Lithuanian,800,(+/-646)
Ancestry,Norwegian,"3,219","(+/-1,292)"
Ancestry,Polish,"9,886","(+/-1,658)"
Ancestry,Portuguese,"4,422","(+/-2,309)"
Ancestry,Russian,"2,581","(+/-1,103)"
Ancestry,Scotch-Irish,"3,322","(+/-1,251)"
Ancestry,Scottish,"10,567","(+/-1,921)"
Ancestry,Slovak,279,(+/-217)
Ancestry,Subsaharan African,"9,329","(+/-3,967)"
Ancestry,Swedish,"4,866","(+/-1,991)"
Ancestry,Swiss,914,(+/-622)
Ancestry,Ukrainian,"2,384","(+/-1,127)"
Ancestry,Welsh,"1,998",(+/-775)
Ancestry,West Indian (excluding Hispanic origin groups),"72,588","(+/-10,976)"
Veteran Status,Civilian population 18 years and over,"646,098","(+/-14,314)"
Veteran Status,Civilian veterans,"30,997","(+/-3,494)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"792,255","(+/-20,823)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"87,686","(+/-7,282)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"155,691","(+/-10,693)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,666","(+/-1,639)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"528,642","(+/-14,170)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"47,630","(+/-5,437)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"107,922","(+/-5,165)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"34,390","(+/-3,830)"
Residence 1 Year Ago,Population 1 year and over,"792,581","(+/-20,714)"
Residence 1 Year Ago,Same house,"646,717","(+/-21,291)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"145,864","(+/-14,176)"
Residence 1 Year Ago,Different house in the U.S.,"131,453","(+/-13,500)"
Residence 1 Year Ago,Same county,"84,261","(+/-11,005)"
Residence 1 Year Ago,Different county,"47,192","(+/-7,036)"
Residence 1 Year Ago,Same state,"33,015","(+/-4,627)"
Residence 1 Year Ago,Different state,"14,177","(+/-4,775)"
Residence 1 Year Ago,Abroad,"14,411","(+/-4,435)"
