Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"773,877","(+/-2,762)"
Sex and Age,Male,"380,148","(+/-2,538)"
Sex and Age,Female,"393,729","(+/-2,766)"
Sex and Age,Under 5 years,"44,253","(+/-1,682)"
Sex and Age,5 to 9 years,"44,441","(+/-3,225)"
Sex and Age,10 to 14 years,"48,357","(+/-2,915)"
Sex and Age,15 to 19 years,"50,214","(+/-3,129)"
Sex and Age,20 to 24 years,"50,229","(+/-2,791)"
Sex and Age,25 to 34 years,"104,756","(+/-3,245)"
Sex and Age,35 to 44 years,"101,916","(+/-3,166)"
Sex and Age,45 to 54 years,"93,452","(+/-2,438)"
Sex and Age,55 to 59 years,"49,402","(+/-2,948)"
Sex and Age,60 to 64 years,"54,355","(+/-3,055)"
Sex and Age,65 to 74 years,"78,511","(+/-1,745)"
Sex and Age,75 to 84 years,"40,351","(+/-2,132)"
Sex and Age,85 years and over,"13,640","(+/-1,840)"
Sex and Age,Median age (years),39.4,(+/-0.5)
Sex and Age,18 years and over,"605,798","(+/-2,172)"
Sex and Age,65 years and over,"132,502","(+/-1,812)"
Race,Total population,"773,877","(+/-2,762)"
Race,One race,"709,169","(+/-6,589)"
Race,White,"529,417","(+/-5,747)"
Race,Black or African American,"138,533","(+/-4,322)"
Race,American Indian and Alaska Native,"5,199","(+/-1,707)"
Race,Asian,"13,531","(+/-1,558)"
Race,Native Hawaiian and Other Pacific Islander,"1,925","(+/-2,007)"
Race,Some other race,"20,564","(+/-4,874)"
Race,Two or more races,"64,708","(+/-5,831)"
Hispanic or Latino and Race,Total population,"773,877","(+/-2,762)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"57,739",(+/-78)
Hispanic or Latino and Race,Mexican,"32,637","(+/-4,459)"
Hispanic or Latino and Race,Puerto Rican,"8,355","(+/-2,847)"
Hispanic or Latino and Race,Cuban,"2,840","(+/-1,519)"
Hispanic or Latino and Race,Other Hispanic or Latino,"13,907","(+/-3,934)"
Hispanic or Latino and Race,Not Hispanic or Latino,"716,138","(+/-2,755)"
Place of Birth,Total population,"773,877","(+/-2,762)"
Place of Birth,Native,"734,074","(+/-5,310)"
Place of Birth,Born in United States,"722,285","(+/-5,337)"
Place of Birth,State of residence,"433,368","(+/-10,779)"
Place of Birth,Different state,"288,917","(+/-10,446)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","11,789","(+/-2,474)"
Place of Birth,Foreign-born,"39,803","(+/-4,007)"
Ancestry,Total population,"773,877","(+/-2,762)"
Ancestry,American,"98,680","(+/-9,474)"
Ancestry,Arab,990,(+/-773)
Ancestry,Czech,825,(+/-526)
Ancestry,Danish,"1,142",(+/-621)
Ancestry,Dutch,"5,061","(+/-1,851)"
Ancestry,English,"104,911","(+/-7,164)"
Ancestry,French (except Basque),"8,208","(+/-1,766)"
Ancestry,French Canadian,488,(+/-316)
Ancestry,German,"62,126","(+/-5,496)"
Ancestry,Greek,"1,559",(+/-729)
Ancestry,Hungarian,307,(+/-257)
Ancestry,Irish,"71,964","(+/-6,027)"
Ancestry,Italian,"15,159","(+/-3,208)"
Ancestry,Lithuanian,530,(+/-571)
Ancestry,Norwegian,"3,860","(+/-1,435)"
Ancestry,Polish,"6,659","(+/-1,684)"
Ancestry,Portuguese,532,(+/-666)
Ancestry,Russian,"1,461",(+/-800)
Ancestry,Scotch-Irish,"9,477","(+/-1,980)"
Ancestry,Scottish,"23,437","(+/-3,169)"
Ancestry,Slovak,604,(+/-590)
Ancestry,Subsaharan African,"12,668","(+/-5,521)"
Ancestry,Swedish,"3,221",(+/-962)
Ancestry,Swiss,"1,115",(+/-680)
Ancestry,Ukrainian,"1,239",(+/-669)
Ancestry,Welsh,"4,910","(+/-1,742)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,073","(+/-1,206)"
Veteran Status,Civilian population 18 years and over,"604,774","(+/-2,119)"
Veteran Status,Civilian veterans,"58,032","(+/-4,393)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"764,332","(+/-2,816)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"123,043","(+/-7,364)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"167,962","(+/-1,332)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"11,450","(+/-2,323)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"467,104","(+/-2,382)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"66,254","(+/-5,576)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"129,266","(+/-1,834)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,339","(+/-2,856)"
Residence 1 Year Ago,Population 1 year and over,"766,423","(+/-3,465)"
Residence 1 Year Ago,Same house,"670,549","(+/-9,589)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"95,874","(+/-8,774)"
Residence 1 Year Ago,Different house in the U.S.,"92,226","(+/-8,742)"
Residence 1 Year Ago,Same county,"47,610","(+/-6,770)"
Residence 1 Year Ago,Different county,"44,616","(+/-6,909)"
Residence 1 Year Ago,Same state,"21,355","(+/-3,675)"
Residence 1 Year Ago,Different state,"23,261","(+/-5,719)"
Residence 1 Year Ago,Abroad,"3,648","(+/-2,048)"
