Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"875,428","(+/-15,516)"
Sex and Age,Male,"442,157","(+/-8,381)"
Sex and Age,Female,"433,271","(+/-9,184)"
Sex and Age,Under 5 years,"45,691","(+/-2,780)"
Sex and Age,5 to 9 years,"47,504","(+/-4,003)"
Sex and Age,10 to 14 years,"54,136","(+/-3,688)"
Sex and Age,15 to 19 years,"58,955","(+/-3,344)"
Sex and Age,20 to 24 years,"52,646","(+/-4,059)"
Sex and Age,25 to 34 years,"109,092","(+/-5,142)"
Sex and Age,35 to 44 years,"115,198","(+/-5,420)"
Sex and Age,45 to 54 years,"102,847","(+/-3,696)"
Sex and Age,55 to 59 years,"46,753","(+/-3,942)"
Sex and Age,60 to 64 years,"54,536","(+/-3,872)"
Sex and Age,65 to 74 years,"100,159","(+/-2,674)"
Sex and Age,75 to 84 years,"69,127","(+/-3,222)"
Sex and Age,85 years and over,"18,784","(+/-2,348)"
Sex and Age,Median age (years),41.2,(+/-0.7)
Sex and Age,18 years and over,"693,786","(+/-12,181)"
Sex and Age,65 years and over,"188,070","(+/-4,058)"
Race,Total population,"875,428","(+/-15,516)"
Race,One race,"742,560","(+/-17,196)"
Race,White,"490,514","(+/-12,186)"
Race,Black or African American,"114,819","(+/-8,079)"
Race,American Indian and Alaska Native,"11,714","(+/-4,147)"
Race,Asian,"12,942","(+/-1,935)"
Race,Native Hawaiian and Other Pacific Islander,705,(+/-626)
Race,Some other race,"111,866","(+/-14,576)"
Race,Two or more races,"132,868","(+/-10,000)"
Hispanic or Latino and Race,Total population,"875,428","(+/-15,516)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"279,961","(+/-11,852)"
Hispanic or Latino and Race,Mexican,"93,118","(+/-11,330)"
Hispanic or Latino and Race,Puerto Rican,"93,406","(+/-11,355)"
Hispanic or Latino and Race,Cuban,"32,812","(+/-6,698)"
Hispanic or Latino and Race,Other Hispanic or Latino,"60,625","(+/-11,201)"
Hispanic or Latino and Race,Not Hispanic or Latino,"595,467","(+/-11,198)"
Place of Birth,Total population,"875,428","(+/-15,516)"
Place of Birth,Native,"734,760","(+/-16,266)"
Place of Birth,Born in United States,"677,203","(+/-15,333)"
Place of Birth,State of residence,"371,334","(+/-15,599)"
Place of Birth,Different state,"305,869","(+/-12,014)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","57,557","(+/-7,945)"
Place of Birth,Foreign-born,"140,668","(+/-13,374)"
Ancestry,Total population,"875,428","(+/-15,516)"
Ancestry,American,"72,727","(+/-8,712)"
Ancestry,Arab,"5,234","(+/-5,293)"
Ancestry,Czech,985,(+/-675)
Ancestry,Danish,"1,568",(+/-811)
Ancestry,Dutch,"6,116","(+/-1,260)"
Ancestry,English,"69,029","(+/-6,766)"
Ancestry,French (except Basque),"13,897","(+/-2,843)"
Ancestry,French Canadian,"4,262","(+/-1,378)"
Ancestry,German,"67,220","(+/-5,202)"
Ancestry,Greek,"2,159",(+/-929)
Ancestry,Hungarian,"3,051","(+/-2,199)"
Ancestry,Irish,"65,674","(+/-6,723)"
Ancestry,Italian,"29,153","(+/-3,526)"
Ancestry,Lithuanian,955,(+/-606)
Ancestry,Norwegian,"3,611","(+/-1,434)"
Ancestry,Polish,"15,235","(+/-2,819)"
Ancestry,Portuguese,"1,869",(+/-836)
Ancestry,Russian,740,(+/-422)
Ancestry,Scotch-Irish,"5,542","(+/-1,525)"
Ancestry,Scottish,"14,851","(+/-3,031)"
Ancestry,Slovak,728,(+/-603)
Ancestry,Subsaharan African,"17,851","(+/-4,514)"
Ancestry,Swedish,"3,704","(+/-1,315)"
Ancestry,Swiss,439,(+/-297)
Ancestry,Ukrainian,413,(+/-294)
Ancestry,Welsh,"2,145",(+/-731)
Ancestry,West Indian (excluding Hispanic origin groups),"34,736","(+/-9,530)"
Veteran Status,Civilian population 18 years and over,"693,130","(+/-12,199)"
Veteran Status,Civilian veterans,"50,903","(+/-3,857)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"860,582","(+/-15,515)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"131,480","(+/-6,555)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"181,433","(+/-7,064)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,190","(+/-2,150)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"495,221","(+/-11,746)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"60,643","(+/-4,849)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"183,928","(+/-4,030)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"60,647","(+/-3,954)"
Residence 1 Year Ago,Population 1 year and over,"867,989","(+/-15,106)"
Residence 1 Year Ago,Same house,"771,188","(+/-17,279)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"96,801","(+/-9,778)"
Residence 1 Year Ago,Different house in the U.S.,"88,226","(+/-9,097)"
Residence 1 Year Ago,Same county,"40,784","(+/-6,369)"
Residence 1 Year Ago,Different county,"47,442","(+/-6,513)"
Residence 1 Year Ago,Same state,"30,342","(+/-5,126)"
Residence 1 Year Ago,Different state,"17,100","(+/-4,068)"
Residence 1 Year Ago,Abroad,"8,575","(+/-2,711)"
