Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"768,164","(+/-6,689)"
Sex and Age,Male,"377,942","(+/-3,953)"
Sex and Age,Female,"390,222","(+/-3,909)"
Sex and Age,Under 5 years,"33,758","(+/-1,073)"
Sex and Age,5 to 9 years,"41,284","(+/-2,953)"
Sex and Age,10 to 14 years,"44,501","(+/-3,283)"
Sex and Age,15 to 19 years,"46,441","(+/-1,755)"
Sex and Age,20 to 24 years,"43,597","(+/-1,825)"
Sex and Age,25 to 34 years,"83,307","(+/-2,779)"
Sex and Age,35 to 44 years,"98,850","(+/-2,803)"
Sex and Age,45 to 54 years,"94,137","(+/-2,536)"
Sex and Age,55 to 59 years,"54,777","(+/-3,567)"
Sex and Age,60 to 64 years,"60,816","(+/-3,466)"
Sex and Age,65 to 74 years,"96,571","(+/-2,419)"
Sex and Age,75 to 84 years,"50,933","(+/-2,429)"
Sex and Age,85 years and over,"19,192","(+/-1,973)"
Sex and Age,Median age (years),44.2,(+/-0.4)
Sex and Age,18 years and over,"617,667","(+/-5,417)"
Sex and Age,65 years and over,"166,696","(+/-2,611)"
Race,Total population,"768,164","(+/-6,689)"
Race,One race,"720,003","(+/-8,226)"
Race,White,"616,836","(+/-7,706)"
Race,Black or African American,"31,514","(+/-2,730)"
Race,American Indian and Alaska Native,"2,100","(+/-1,368)"
Race,Asian,"48,917","(+/-3,563)"
Race,Native Hawaiian and Other Pacific Islander,0,(+/-192)
Race,Some other race,"20,636","(+/-4,192)"
Race,Two or more races,"48,161","(+/-6,313)"
Hispanic or Latino and Race,Total population,"768,164","(+/-6,689)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"54,206","(+/-3,679)"
Hispanic or Latino and Race,Mexican,"9,809","(+/-4,128)"
Hispanic or Latino and Race,Puerto Rican,"17,207","(+/-3,450)"
Hispanic or Latino and Race,Cuban,"1,902",(+/-866)
Hispanic or Latino and Race,Other Hispanic or Latino,"25,288","(+/-4,845)"
Hispanic or Latino and Race,Not Hispanic or Latino,"713,958","(+/-6,040)"
Place of Birth,Total population,"768,164","(+/-6,689)"
Place of Birth,Native,"684,628","(+/-8,011)"
Place of Birth,Born in United States,"675,185","(+/-7,903)"
Place of Birth,State of residence,"499,936","(+/-9,346)"
Place of Birth,Different state,"175,249","(+/-8,174)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,443","(+/-2,044)"
Place of Birth,Foreign-born,"83,536","(+/-5,991)"
Ancestry,Total population,"768,164","(+/-6,689)"
Ancestry,American,"28,749","(+/-4,136)"
Ancestry,Arab,"3,625","(+/-2,006)"
Ancestry,Czech,"2,435","(+/-1,056)"
Ancestry,Danish,"2,766","(+/-1,449)"
Ancestry,Dutch,"8,015","(+/-2,854)"
Ancestry,English,"70,281","(+/-5,660)"
Ancestry,French (except Basque),"10,853","(+/-2,184)"
Ancestry,French Canadian,"1,831",(+/-831)
Ancestry,German,"159,500","(+/-9,306)"
Ancestry,Greek,"2,689","(+/-1,092)"
Ancestry,Hungarian,"7,770","(+/-1,999)"
Ancestry,Irish,"167,355","(+/-9,522)"
Ancestry,Italian,"105,007","(+/-7,773)"
Ancestry,Lithuanian,"4,000","(+/-1,199)"
Ancestry,Norwegian,"4,059","(+/-2,954)"
Ancestry,Polish,"56,433","(+/-6,149)"
Ancestry,Portuguese,"2,434","(+/-1,008)"
Ancestry,Russian,"15,463","(+/-3,660)"
Ancestry,Scotch-Irish,"6,405","(+/-1,297)"
Ancestry,Scottish,"11,513","(+/-2,055)"
Ancestry,Slovak,"3,030","(+/-1,212)"
Ancestry,Subsaharan African,"4,423","(+/-1,966)"
Ancestry,Swedish,"4,218","(+/-1,224)"
Ancestry,Swiss,"2,335",(+/-737)
Ancestry,Ukrainian,"14,647","(+/-4,098)"
Ancestry,Welsh,"7,964","(+/-1,920)"
Ancestry,West Indian (excluding Hispanic origin groups),"3,817","(+/-2,206)"
Veteran Status,Civilian population 18 years and over,"617,266","(+/-5,440)"
Veteran Status,Civilian veterans,"29,363","(+/-2,739)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"760,505","(+/-6,706)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"92,802","(+/-5,788)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"150,470","(+/-3,140)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,025","(+/-1,372)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"448,292","(+/-5,420)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,030","(+/-3,677)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"161,743","(+/-2,618)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,747","(+/-3,287)"
Residence 1 Year Ago,Population 1 year and over,"761,958","(+/-6,930)"
Residence 1 Year Ago,Same house,"705,350","(+/-8,753)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"56,608","(+/-7,804)"
Residence 1 Year Ago,Different house in the U.S.,"55,117","(+/-7,805)"
Residence 1 Year Ago,Same county,"27,460","(+/-3,639)"
Residence 1 Year Ago,Different county,"27,657","(+/-6,760)"
Residence 1 Year Ago,Same state,"15,644","(+/-3,866)"
Residence 1 Year Ago,Different state,"12,013","(+/-4,765)"
Residence 1 Year Ago,Abroad,"1,491",(+/-540)
