Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"777,299","(+/-4,378)"
Sex and Age,Male,"381,645","(+/-3,553)"
Sex and Age,Female,"395,654","(+/-3,281)"
Sex and Age,Under 5 years,"42,671","(+/-1,932)"
Sex and Age,5 to 9 years,"45,119","(+/-2,957)"
Sex and Age,10 to 14 years,"48,177","(+/-2,866)"
Sex and Age,15 to 19 years,"59,489","(+/-2,091)"
Sex and Age,20 to 24 years,"67,080","(+/-2,447)"
Sex and Age,25 to 34 years,"104,346","(+/-2,823)"
Sex and Age,35 to 44 years,"99,115","(+/-2,387)"
Sex and Age,45 to 54 years,"94,159","(+/-2,233)"
Sex and Age,55 to 59 years,"42,774","(+/-2,653)"
Sex and Age,60 to 64 years,"47,106","(+/-3,250)"
Sex and Age,65 to 74 years,"75,702","(+/-1,971)"
Sex and Age,75 to 84 years,"37,798","(+/-2,073)"
Sex and Age,85 years and over,"13,763","(+/-1,682)"
Sex and Age,Median age (years),37.2,(+/-0.4)
Sex and Age,18 years and over,"610,888","(+/-3,899)"
Sex and Age,65 years and over,"127,263","(+/-2,491)"
Race,Total population,"777,299","(+/-4,378)"
Race,One race,"712,874","(+/-7,107)"
Race,White,"614,404","(+/-4,630)"
Race,Black or African American,"59,425","(+/-3,085)"
Race,American Indian and Alaska Native,"1,822",(+/-859)
Race,Asian,"20,103","(+/-1,739)"
Race,Native Hawaiian and Other Pacific Islander,0,(+/-208)
Race,Some other race,"17,120","(+/-3,654)"
Race,Two or more races,"64,425","(+/-5,552)"
Hispanic or Latino and Race,Total population,"777,299","(+/-4,378)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"53,815","(+/-1,301)"
Hispanic or Latino and Race,Mexican,"32,918","(+/-4,183)"
Hispanic or Latino and Race,Puerto Rican,"5,153","(+/-1,474)"
Hispanic or Latino and Race,Cuban,"2,121","(+/-1,553)"
Hispanic or Latino and Race,Other Hispanic or Latino,"13,623","(+/-3,649)"
Hispanic or Latino and Race,Not Hispanic or Latino,"723,484","(+/-4,641)"
Place of Birth,Total population,"777,299","(+/-4,378)"
Place of Birth,Native,"720,489","(+/-6,984)"
Place of Birth,Born in United States,"712,619","(+/-7,025)"
Place of Birth,State of residence,"508,635","(+/-10,483)"
Place of Birth,Different state,"203,984","(+/-7,928)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,870","(+/-1,461)"
Place of Birth,Foreign-born,"56,810","(+/-5,323)"
Ancestry,Total population,"777,299","(+/-4,378)"
Ancestry,American,"83,940","(+/-8,164)"
Ancestry,Arab,"4,131","(+/-1,895)"
Ancestry,Czech,"1,579","(+/-1,055)"
Ancestry,Danish,868,(+/-455)
Ancestry,Dutch,"6,040","(+/-1,285)"
Ancestry,English,"111,841","(+/-7,467)"
Ancestry,French (except Basque),"15,582","(+/-5,062)"
Ancestry,French Canadian,"1,292",(+/-662)
Ancestry,German,"80,272","(+/-6,995)"
Ancestry,Greek,"1,629",(+/-765)
Ancestry,Hungarian,"1,560","(+/-1,048)"
Ancestry,Irish,"87,173","(+/-5,534)"
Ancestry,Italian,"13,401","(+/-2,207)"
Ancestry,Lithuanian,526,(+/-519)
Ancestry,Norwegian,"5,053","(+/-2,371)"
Ancestry,Polish,"9,152","(+/-2,185)"
Ancestry,Portuguese,"1,238",(+/-977)
Ancestry,Russian,"1,282",(+/-692)
Ancestry,Scotch-Irish,"12,106","(+/-2,474)"
Ancestry,Scottish,"18,194","(+/-2,498)"
Ancestry,Slovak,196,(+/-197)
Ancestry,Subsaharan African,"8,839","(+/-3,154)"
Ancestry,Swedish,"3,216","(+/-1,217)"
Ancestry,Swiss,"1,156",(+/-521)
Ancestry,Ukrainian,"4,384","(+/-2,856)"
Ancestry,Welsh,"4,520","(+/-1,277)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,949","(+/-1,628)"
Veteran Status,Civilian population 18 years and over,"610,316","(+/-3,985)"
Veteran Status,Civilian veterans,"31,793","(+/-2,494)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"769,291","(+/-4,454)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"122,046","(+/-5,951)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"166,311","(+/-2,749)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,937","(+/-1,930)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"479,267","(+/-4,099)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"67,446","(+/-5,001)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"123,713","(+/-2,489)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,663","(+/-2,386)"
Residence 1 Year Ago,Population 1 year and over,"767,774","(+/-4,350)"
Residence 1 Year Ago,Same house,"649,169","(+/-9,587)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"118,605","(+/-8,893)"
Residence 1 Year Ago,Different house in the U.S.,"113,559","(+/-8,849)"
Residence 1 Year Ago,Same county,"54,268","(+/-6,498)"
Residence 1 Year Ago,Different county,"59,291","(+/-6,331)"
Residence 1 Year Ago,Same state,"38,666","(+/-5,218)"
Residence 1 Year Ago,Different state,"20,625","(+/-3,842)"
Residence 1 Year Ago,Abroad,"5,046","(+/-1,518)"
