Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"799,877","(+/-11,138)"
Sex and Age,Male,"397,857","(+/-6,169)"
Sex and Age,Female,"402,020","(+/-6,777)"
Sex and Age,Under 5 years,"41,099","(+/-1,722)"
Sex and Age,5 to 9 years,"44,186","(+/-3,433)"
Sex and Age,10 to 14 years,"51,931","(+/-3,535)"
Sex and Age,15 to 19 years,"52,617","(+/-2,755)"
Sex and Age,20 to 24 years,"61,221","(+/-2,661)"
Sex and Age,25 to 34 years,"101,350","(+/-4,067)"
Sex and Age,35 to 44 years,"100,545","(+/-4,135)"
Sex and Age,45 to 54 years,"89,180","(+/-3,920)"
Sex and Age,55 to 59 years,"47,064","(+/-3,228)"
Sex and Age,60 to 64 years,"59,656","(+/-3,660)"
Sex and Age,65 to 74 years,"91,708","(+/-3,063)"
Sex and Age,75 to 84 years,"46,289","(+/-2,505)"
Sex and Age,85 years and over,"13,031","(+/-1,537)"
Sex and Age,Median age (years),39.7,(+/-0.5)
Sex and Age,18 years and over,"633,977","(+/-8,124)"
Sex and Age,65 years and over,"151,028","(+/-3,366)"
Race,Total population,"799,877","(+/-11,138)"
Race,One race,"750,659","(+/-11,856)"
Race,White,"682,469","(+/-10,732)"
Race,Black or African American,"39,454","(+/-4,466)"
Race,American Indian and Alaska Native,"1,202",(+/-501)
Race,Asian,"19,008","(+/-2,460)"
Race,Native Hawaiian and Other Pacific Islander,295,(+/-296)
Race,Some other race,"8,231","(+/-2,234)"
Race,Two or more races,"49,218","(+/-4,192)"
Hispanic or Latino and Race,Total population,"799,877","(+/-11,138)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"28,773","(+/-2,796)"
Hispanic or Latino and Race,Mexican,"15,500","(+/-2,765)"
Hispanic or Latino and Race,Puerto Rican,"2,494","(+/-1,004)"
Hispanic or Latino and Race,Cuban,485,(+/-386)
Hispanic or Latino and Race,Other Hispanic or Latino,"10,294","(+/-2,304)"
Hispanic or Latino and Race,Not Hispanic or Latino,"771,104","(+/-11,489)"
Place of Birth,Total population,"799,877","(+/-11,138)"
Place of Birth,Native,"767,211","(+/-11,284)"
Place of Birth,Born in United States,"760,451","(+/-11,445)"
Place of Birth,State of residence,"560,863","(+/-12,140)"
Place of Birth,Different state,"199,588","(+/-8,552)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,760","(+/-1,610)"
Place of Birth,Foreign-born,"32,666","(+/-3,620)"
Ancestry,Total population,"799,877","(+/-11,138)"
Ancestry,American,"54,712","(+/-5,256)"
Ancestry,Arab,"2,466","(+/-1,170)"
Ancestry,Czech,"3,001","(+/-1,213)"
Ancestry,Danish,"1,824",(+/-767)
Ancestry,Dutch,"8,522","(+/-1,862)"
Ancestry,English,"99,247","(+/-6,264)"
Ancestry,French (except Basque),"22,700","(+/-2,961)"
Ancestry,French Canadian,"1,690",(+/-746)
Ancestry,German,"210,435","(+/-9,710)"
Ancestry,Greek,"1,475",(+/-734)
Ancestry,Hungarian,"2,459","(+/-1,387)"
Ancestry,Irish,"105,659","(+/-6,325)"
Ancestry,Italian,"33,951","(+/-3,888)"
Ancestry,Lithuanian,"1,492",(+/-969)
Ancestry,Norwegian,"6,589","(+/-1,397)"
Ancestry,Polish,"15,342","(+/-2,720)"
Ancestry,Portuguese,"1,298",(+/-727)
Ancestry,Russian,"1,889",(+/-850)
Ancestry,Scotch-Irish,"6,972","(+/-1,664)"
Ancestry,Scottish,"19,661","(+/-2,711)"
Ancestry,Slovak,382,(+/-292)
Ancestry,Subsaharan African,"5,203","(+/-1,809)"
Ancestry,Swedish,"6,979","(+/-2,321)"
Ancestry,Swiss,"3,100","(+/-1,289)"
Ancestry,Ukrainian,637,(+/-427)
Ancestry,Welsh,"6,033","(+/-1,895)"
Ancestry,West Indian (excluding Hispanic origin groups),575,(+/-446)
Veteran Status,Civilian population 18 years and over,"632,979","(+/-8,119)"
Veteran Status,Civilian veterans,"42,413","(+/-2,866)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"786,224","(+/-11,157)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"109,377","(+/-5,288)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"165,431","(+/-5,780)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,789","(+/-2,091)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"473,599","(+/-7,416)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,707","(+/-3,595)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"147,194","(+/-3,361)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"44,881","(+/-2,980)"
Residence 1 Year Ago,Population 1 year and over,"792,066","(+/-11,301)"
Residence 1 Year Ago,Same house,"702,359","(+/-12,846)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"89,707","(+/-6,731)"
Residence 1 Year Ago,Different house in the U.S.,"85,824","(+/-6,603)"
Residence 1 Year Ago,Same county,"40,010","(+/-4,811)"
Residence 1 Year Ago,Different county,"45,814","(+/-4,569)"
Residence 1 Year Ago,Same state,"32,360","(+/-3,153)"
Residence 1 Year Ago,Different state,"13,454","(+/-3,199)"
Residence 1 Year Ago,Abroad,"3,883","(+/-1,366)"
