Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"779,993","(+/-8,095)"
Sex and Age,Male,"376,164","(+/-4,815)"
Sex and Age,Female,"403,829","(+/-4,798)"
Sex and Age,Under 5 years,"37,099","(+/-1,981)"
Sex and Age,5 to 9 years,"37,011","(+/-3,622)"
Sex and Age,10 to 14 years,"47,444","(+/-3,910)"
Sex and Age,15 to 19 years,"51,615","(+/-3,089)"
Sex and Age,20 to 24 years,"51,875","(+/-2,603)"
Sex and Age,25 to 34 years,"94,633","(+/-3,130)"
Sex and Age,35 to 44 years,"106,327","(+/-3,590)"
Sex and Age,45 to 54 years,"85,959","(+/-2,845)"
Sex and Age,55 to 59 years,"47,626","(+/-3,217)"
Sex and Age,60 to 64 years,"57,953","(+/-2,966)"
Sex and Age,65 to 74 years,"94,794","(+/-2,568)"
Sex and Age,75 to 84 years,"50,122","(+/-2,636)"
Sex and Age,85 years and over,"17,535","(+/-2,049)"
Sex and Age,Median age (years),41.5,(+/-0.5)
Sex and Age,18 years and over,"629,499","(+/-5,916)"
Sex and Age,65 years and over,"162,451","(+/-2,710)"
Race,Total population,"779,993","(+/-8,095)"
Race,One race,"684,269","(+/-11,440)"
Race,White,"547,387","(+/-9,891)"
Race,Black or African American,"47,733","(+/-5,559)"
Race,American Indian and Alaska Native,"1,965","(+/-1,096)"
Race,Asian,"21,193","(+/-3,584)"
Race,Native Hawaiian and Other Pacific Islander,144,(+/-231)
Race,Some other race,"65,847","(+/-8,129)"
Race,Two or more races,"95,724","(+/-9,798)"
Hispanic or Latino and Race,Total population,"779,993","(+/-8,095)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"157,307","(+/-3,286)"
Hispanic or Latino and Race,Mexican,"4,077","(+/-2,289)"
Hispanic or Latino and Race,Puerto Rican,"121,230","(+/-6,918)"
Hispanic or Latino and Race,Cuban,"1,067",(+/-815)
Hispanic or Latino and Race,Other Hispanic or Latino,"30,933","(+/-6,238)"
Hispanic or Latino and Race,Not Hispanic or Latino,"622,686","(+/-8,033)"
Place of Birth,Total population,"779,993","(+/-8,095)"
Place of Birth,Native,"715,290","(+/-10,471)"
Place of Birth,Born in United States,"665,786","(+/-11,103)"
Place of Birth,State of residence,"513,572","(+/-11,684)"
Place of Birth,Different state,"152,214","(+/-7,217)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","49,504","(+/-5,277)"
Place of Birth,Foreign-born,"64,703","(+/-6,442)"
Ancestry,Total population,"779,993","(+/-8,095)"
Ancestry,American,"46,426","(+/-6,260)"
Ancestry,Arab,"4,181","(+/-1,712)"
Ancestry,Czech,"1,835",(+/-905)
Ancestry,Danish,960,(+/-444)
Ancestry,Dutch,"4,110","(+/-1,337)"
Ancestry,English,"72,292","(+/-6,388)"
Ancestry,French (except Basque),"65,657","(+/-7,328)"
Ancestry,French Canadian,"32,994","(+/-4,147)"
Ancestry,German,"39,258","(+/-4,223)"
Ancestry,Greek,"3,645","(+/-1,226)"
Ancestry,Hungarian,"2,717","(+/-1,904)"
Ancestry,Irish,"116,433","(+/-9,176)"
Ancestry,Italian,"74,509","(+/-6,124)"
Ancestry,Lithuanian,"3,114","(+/-1,129)"
Ancestry,Norwegian,"2,005",(+/-628)
Ancestry,Polish,"62,070","(+/-5,613)"
Ancestry,Portuguese,"10,994","(+/-2,926)"
Ancestry,Russian,"6,912","(+/-2,224)"
Ancestry,Scotch-Irish,"3,621","(+/-1,278)"
Ancestry,Scottish,"13,952","(+/-2,006)"
Ancestry,Slovak,"1,131",(+/-637)
Ancestry,Subsaharan African,"8,600","(+/-3,523)"
Ancestry,Swedish,"7,037","(+/-1,655)"
Ancestry,Swiss,630,(+/-346)
Ancestry,Ukrainian,"3,323","(+/-1,110)"
Ancestry,Welsh,"1,744",(+/-601)
Ancestry,West Indian (excluding Hispanic origin groups),"9,416","(+/-2,811)"
Veteran Status,Civilian population 18 years and over,"629,093","(+/-5,885)"
Veteran Status,Civilian veterans,"35,794","(+/-3,218)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"773,680","(+/-8,049)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"127,395","(+/-7,016)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"150,045","(+/-4,162)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,123","(+/-2,051)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"465,627","(+/-5,496)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"70,584","(+/-5,857)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"158,008","(+/-2,673)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,688","(+/-3,097)"
Residence 1 Year Ago,Population 1 year and over,"773,367","(+/-8,432)"
Residence 1 Year Ago,Same house,"710,377","(+/-10,546)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"62,990","(+/-7,197)"
Residence 1 Year Ago,Different house in the U.S.,"59,458","(+/-6,740)"
Residence 1 Year Ago,Same county,"37,598","(+/-5,913)"
Residence 1 Year Ago,Different county,"21,860","(+/-3,355)"
Residence 1 Year Ago,Same state,"9,463","(+/-1,813)"
Residence 1 Year Ago,Different state,"12,397","(+/-2,736)"
Residence 1 Year Ago,Abroad,"3,532","(+/-1,890)"
