Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"750,492","(+/-14,719)"
Sex and Age,Male,"366,453","(+/-10,615)"
Sex and Age,Female,"384,039","(+/-8,833)"
Sex and Age,Under 5 years,"32,083","(+/-3,892)"
Sex and Age,5 to 9 years,"38,806","(+/-3,958)"
Sex and Age,10 to 14 years,"44,522","(+/-4,496)"
Sex and Age,15 to 19 years,"40,482","(+/-3,917)"
Sex and Age,20 to 24 years,"38,704","(+/-3,827)"
Sex and Age,25 to 34 years,"102,597","(+/-5,613)"
Sex and Age,35 to 44 years,"98,957","(+/-4,923)"
Sex and Age,45 to 54 years,"103,755","(+/-5,267)"
Sex and Age,55 to 59 years,"47,523","(+/-3,702)"
Sex and Age,60 to 64 years,"55,255","(+/-4,514)"
Sex and Age,65 to 74 years,"81,841","(+/-4,041)"
Sex and Age,75 to 84 years,"49,157","(+/-4,018)"
Sex and Age,85 years and over,"16,810","(+/-1,999)"
Sex and Age,Median age (years),42.7,(+/-0.7)
Sex and Age,18 years and over,"610,517","(+/-10,572)"
Sex and Age,65 years and over,"147,808","(+/-6,045)"
Race,Total population,"750,492","(+/-14,719)"
Race,One race,"646,948","(+/-13,391)"
Race,White,"218,706","(+/-11,693)"
Race,Black or African American,"31,058","(+/-6,465)"
Race,American Indian and Alaska Native,"6,330","(+/-1,983)"
Race,Asian,"285,355","(+/-10,785)"
Race,Native Hawaiian and Other Pacific Islander,"2,105","(+/-1,345)"
Race,Some other race,"103,394","(+/-11,851)"
Race,Two or more races,"103,544","(+/-9,688)"
Hispanic or Latino and Race,Total population,"750,492","(+/-14,719)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"207,318","(+/-14,116)"
Hispanic or Latino and Race,Mexican,"150,506","(+/-12,020)"
Hispanic or Latino and Race,Puerto Rican,"3,769","(+/-1,889)"
Hispanic or Latino and Race,Cuban,"2,274","(+/-1,701)"
Hispanic or Latino and Race,Other Hispanic or Latino,"50,769","(+/-6,965)"
Hispanic or Latino and Race,Not Hispanic or Latino,"543,174","(+/-15,386)"
Place of Birth,Total population,"750,492","(+/-14,719)"
Place of Birth,Native,"477,789","(+/-14,994)"
Place of Birth,Born in United States,"469,742","(+/-15,291)"
Place of Birth,State of residence,"377,967","(+/-15,399)"
Place of Birth,Different state,"91,775","(+/-6,051)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,047","(+/-1,707)"
Place of Birth,Foreign-born,"272,703","(+/-8,746)"
Ancestry,Total population,"750,492","(+/-14,719)"
Ancestry,American,"16,350","(+/-2,900)"
Ancestry,Arab,"9,278","(+/-2,554)"
Ancestry,Czech,"1,636",(+/-893)
Ancestry,Danish,"1,790",(+/-637)
Ancestry,Dutch,"3,564","(+/-1,665)"
Ancestry,English,"36,859","(+/-4,714)"
Ancestry,French (except Basque),"8,770","(+/-2,280)"
Ancestry,French Canadian,"1,059",(+/-455)
Ancestry,German,"33,936","(+/-3,301)"
Ancestry,Greek,"2,191",(+/-770)
Ancestry,Hungarian,"1,441",(+/-530)
Ancestry,Irish,"35,463","(+/-4,004)"
Ancestry,Italian,"19,041","(+/-2,909)"
Ancestry,Lithuanian,481,(+/-330)
Ancestry,Norwegian,"5,928","(+/-1,652)"
Ancestry,Polish,"9,363","(+/-3,075)"
Ancestry,Portuguese,"1,840","(+/-1,455)"
Ancestry,Russian,"5,383","(+/-2,164)"
Ancestry,Scotch-Irish,"3,698","(+/-1,932)"
Ancestry,Scottish,"9,043","(+/-2,385)"
Ancestry,Slovak,365,(+/-260)
Ancestry,Subsaharan African,"5,963","(+/-3,145)"
Ancestry,Swedish,"4,551","(+/-1,448)"
Ancestry,Swiss,"1,244",(+/-573)
Ancestry,Ukrainian,"1,188",(+/-716)
Ancestry,Welsh,"1,848",(+/-716)
Ancestry,West Indian (excluding Hispanic origin groups),"3,657","(+/-2,483)"
Veteran Status,Civilian population 18 years and over,"610,458","(+/-10,573)"
Veteran Status,Civilian veterans,"16,822","(+/-2,211)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"746,351","(+/-14,709)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"75,802","(+/-4,236)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"139,724","(+/-8,165)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"4,292","(+/-1,081)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"461,758","(+/-11,837)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"29,501","(+/-3,284)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"144,869","(+/-6,029)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"42,009","(+/-3,462)"
Residence 1 Year Ago,Population 1 year and over,"743,691","(+/-14,383)"
Residence 1 Year Ago,Same house,"682,915","(+/-15,192)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"60,776","(+/-7,070)"
Residence 1 Year Ago,Different house in the U.S.,"52,927","(+/-6,668)"
Residence 1 Year Ago,Same county,"36,657","(+/-5,609)"
Residence 1 Year Ago,Different county,"16,270","(+/-4,075)"
Residence 1 Year Ago,Same state,"9,884","(+/-2,803)"
Residence 1 Year Ago,Different state,"6,386","(+/-2,804)"
Residence 1 Year Ago,Abroad,"7,849","(+/-2,751)"
