Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"787,191","(+/-16,434)"
Sex and Age,Male,"386,146","(+/-9,440)"
Sex and Age,Female,"401,045","(+/-10,019)"
Sex and Age,Under 5 years,"48,279","(+/-3,821)"
Sex and Age,5 to 9 years,"50,275","(+/-4,606)"
Sex and Age,10 to 14 years,"47,258","(+/-4,384)"
Sex and Age,15 to 19 years,"53,724","(+/-3,134)"
Sex and Age,20 to 24 years,"62,227","(+/-3,366)"
Sex and Age,25 to 34 years,"134,682","(+/-5,936)"
Sex and Age,35 to 44 years,"118,416","(+/-5,671)"
Sex and Age,45 to 54 years,"83,014","(+/-4,007)"
Sex and Age,55 to 59 years,"36,060","(+/-3,031)"
Sex and Age,60 to 64 years,"43,091","(+/-3,205)"
Sex and Age,65 to 74 years,"64,300","(+/-3,245)"
Sex and Age,75 to 84 years,"34,192","(+/-2,465)"
Sex and Age,85 years and over,"11,673","(+/-1,510)"
Sex and Age,Median age (years),34.8,(+/-0.6)
Sex and Age,18 years and over,"615,189","(+/-11,645)"
Sex and Age,65 years and over,"110,165","(+/-4,432)"
Race,Total population,"787,191","(+/-16,434)"
Race,One race,"718,727","(+/-16,690)"
Race,White,"423,620","(+/-9,768)"
Race,Black or African American,"216,605","(+/-11,497)"
Race,American Indian and Alaska Native,"3,838","(+/-2,104)"
Race,Asian,"50,559","(+/-6,425)"
Race,Native Hawaiian and Other Pacific Islander,178,(+/-132)
Race,Some other race,"23,927","(+/-5,258)"
Race,Two or more races,"68,464","(+/-8,630)"
Hispanic or Latino and Race,Total population,"787,191","(+/-16,434)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"49,783","(+/-5,807)"
Hispanic or Latino and Race,Mexican,"25,703","(+/-5,143)"
Hispanic or Latino and Race,Puerto Rican,"7,542","(+/-2,497)"
Hispanic or Latino and Race,Cuban,479,(+/-368)
Hispanic or Latino and Race,Other Hispanic or Latino,"16,059","(+/-3,979)"
Hispanic or Latino and Race,Not Hispanic or Latino,"737,408","(+/-16,014)"
Place of Birth,Total population,"787,191","(+/-16,434)"
Place of Birth,Native,"680,689","(+/-15,383)"
Place of Birth,Born in United States,"671,933","(+/-15,230)"
Place of Birth,State of residence,"498,867","(+/-14,011)"
Place of Birth,Different state,"173,066","(+/-9,675)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","8,756","(+/-1,701)"
Place of Birth,Foreign-born,"106,502","(+/-9,677)"
Ancestry,Total population,"787,191","(+/-16,434)"
Ancestry,American,"27,620","(+/-4,648)"
Ancestry,Arab,"12,943","(+/-3,737)"
Ancestry,Czech,"2,643","(+/-1,201)"
Ancestry,Danish,"1,048",(+/-496)
Ancestry,Dutch,"6,138","(+/-2,802)"
Ancestry,English,"74,688","(+/-5,827)"
Ancestry,French (except Basque),"10,684","(+/-1,839)"
Ancestry,French Canadian,"1,433",(+/-697)
Ancestry,German,"129,181","(+/-7,142)"
Ancestry,Greek,"4,117","(+/-1,711)"
Ancestry,Hungarian,"5,510","(+/-1,255)"
Ancestry,Irish,"79,072","(+/-7,021)"
Ancestry,Italian,"41,487","(+/-4,518)"
Ancestry,Lithuanian,"1,033",(+/-525)
Ancestry,Norwegian,"3,321","(+/-1,288)"
Ancestry,Polish,"16,488","(+/-2,459)"
Ancestry,Portuguese,"1,171",(+/-947)
Ancestry,Russian,"5,238","(+/-1,289)"
Ancestry,Scotch-Irish,"7,448","(+/-1,537)"
Ancestry,Scottish,"17,617","(+/-2,966)"
Ancestry,Slovak,"2,375",(+/-761)
Ancestry,Subsaharan African,"44,812","(+/-8,184)"
Ancestry,Swedish,"4,977","(+/-1,970)"
Ancestry,Swiss,"1,946",(+/-868)
Ancestry,Ukrainian,"2,775","(+/-1,329)"
Ancestry,Welsh,"7,359","(+/-1,856)"
Ancestry,West Indian (excluding Hispanic origin groups),"11,481","(+/-5,215)"
Veteran Status,Civilian population 18 years and over,"614,999","(+/-11,643)"
Veteran Status,Civilian veterans,"25,664","(+/-2,704)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"783,569","(+/-16,440)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"94,564","(+/-5,989)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"171,996","(+/-8,386)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"9,419","(+/-1,940)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"503,876","(+/-10,976)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"53,201","(+/-4,481)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"107,697","(+/-4,417)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"31,944","(+/-2,722)"
Residence 1 Year Ago,Population 1 year and over,"778,767","(+/-16,039)"
Residence 1 Year Ago,Same house,"636,416","(+/-17,990)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"142,351","(+/-10,912)"
Residence 1 Year Ago,Different house in the U.S.,"134,480","(+/-10,188)"
Residence 1 Year Ago,Same county,"90,368","(+/-8,867)"
Residence 1 Year Ago,Different county,"44,112","(+/-5,092)"
Residence 1 Year Ago,Same state,"24,759","(+/-3,778)"
Residence 1 Year Ago,Different state,"19,353","(+/-3,035)"
Residence 1 Year Ago,Abroad,"7,871","(+/-2,701)"
