Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"782,471","(+/-9,599)"
Sex and Age,Male,"395,249","(+/-6,351)"
Sex and Age,Female,"387,222","(+/-6,208)"
Sex and Age,Under 5 years,"38,796","(+/-2,772)"
Sex and Age,5 to 9 years,"49,168","(+/-3,622)"
Sex and Age,10 to 14 years,"46,096","(+/-3,711)"
Sex and Age,15 to 19 years,"45,564","(+/-3,014)"
Sex and Age,20 to 24 years,"45,242","(+/-2,589)"
Sex and Age,25 to 34 years,"89,402","(+/-3,508)"
Sex and Age,35 to 44 years,"89,892","(+/-3,567)"
Sex and Age,45 to 54 years,"100,785","(+/-3,671)"
Sex and Age,55 to 59 years,"55,026","(+/-3,466)"
Sex and Age,60 to 64 years,"61,033","(+/-3,467)"
Sex and Age,65 to 74 years,"95,202","(+/-3,388)"
Sex and Age,75 to 84 years,"49,676","(+/-2,695)"
Sex and Age,85 years and over,"16,589","(+/-1,859)"
Sex and Age,Median age (years),43.5,(+/-0.8)
Sex and Age,18 years and over,"618,181","(+/-7,666)"
Sex and Age,65 years and over,"161,467","(+/-4,323)"
Race,Total population,"782,471","(+/-9,599)"
Race,One race,"733,259","(+/-10,012)"
Race,White,"690,994","(+/-9,297)"
Race,Black or African American,"14,327","(+/-3,855)"
Race,American Indian and Alaska Native,"1,534",(+/-718)
Race,Asian,"13,948","(+/-4,104)"
Race,Native Hawaiian and Other Pacific Islander,423,(+/-632)
Race,Some other race,"12,033","(+/-2,994)"
Race,Two or more races,"49,212","(+/-4,959)"
Hispanic or Latino and Race,Total population,"782,471","(+/-9,599)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"37,057","(+/-4,550)"
Hispanic or Latino and Race,Mexican,"25,116","(+/-3,421)"
Hispanic or Latino and Race,Puerto Rican,"3,775","(+/-1,601)"
Hispanic or Latino and Race,Cuban,29,(+/-54)
Hispanic or Latino and Race,Other Hispanic or Latino,"8,137","(+/-2,922)"
Hispanic or Latino and Race,Not Hispanic or Latino,"745,414","(+/-10,145)"
Place of Birth,Total population,"782,471","(+/-9,599)"
Place of Birth,Native,"745,044","(+/-9,919)"
Place of Birth,Born in United States,"738,373","(+/-9,933)"
Place of Birth,State of residence,"648,390","(+/-10,832)"
Place of Birth,Different state,"89,983","(+/-6,089)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","6,671","(+/-1,531)"
Place of Birth,Foreign-born,"37,427","(+/-4,448)"
Ancestry,Total population,"782,471","(+/-9,599)"
Ancestry,American,"36,062","(+/-4,524)"
Ancestry,Arab,"11,143","(+/-2,911)"
Ancestry,Czech,"1,973",(+/-894)
Ancestry,Danish,"1,250",(+/-481)
Ancestry,Dutch,"8,312","(+/-1,608)"
Ancestry,English,"91,026","(+/-5,413)"
Ancestry,French (except Basque),"29,707","(+/-3,212)"
Ancestry,French Canadian,"13,131","(+/-2,087)"
Ancestry,German,"175,605","(+/-8,820)"
Ancestry,Greek,"5,931","(+/-2,116)"
Ancestry,Hungarian,"7,042","(+/-2,088)"
Ancestry,Irish,"98,535","(+/-6,356)"
Ancestry,Italian,"59,769","(+/-5,325)"
Ancestry,Lithuanian,"2,650","(+/-1,996)"
Ancestry,Norwegian,"3,972","(+/-1,259)"
Ancestry,Polish,"91,319","(+/-5,985)"
Ancestry,Portuguese,522,(+/-431)
Ancestry,Russian,"2,979",(+/-995)
Ancestry,Scotch-Irish,"6,340","(+/-1,720)"
Ancestry,Scottish,"26,080","(+/-3,895)"
Ancestry,Slovak,"2,105",(+/-976)
Ancestry,Subsaharan African,"5,000","(+/-3,042)"
Ancestry,Swedish,"5,199","(+/-1,257)"
Ancestry,Swiss,"1,287",(+/-633)
Ancestry,Ukrainian,"2,692",(+/-941)
Ancestry,Welsh,"3,183",(+/-988)
Ancestry,West Indian (excluding Hispanic origin groups),539,(+/-552)
Veteran Status,Civilian population 18 years and over,"617,792","(+/-7,621)"
Veteran Status,Civilian veterans,"39,230","(+/-3,333)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"776,097","(+/-9,581)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"108,159","(+/-5,218)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"164,036","(+/-6,048)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"6,690","(+/-1,651)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"453,363","(+/-8,289)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"51,623","(+/-3,784)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"158,698","(+/-4,317)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,846","(+/-2,896)"
Residence 1 Year Ago,Population 1 year and over,"775,144","(+/-9,319)"
Residence 1 Year Ago,Same house,"715,533","(+/-10,559)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"59,611","(+/-5,850)"
Residence 1 Year Ago,Different house in the U.S.,"58,443","(+/-5,800)"
Residence 1 Year Ago,Same county,"30,629","(+/-4,451)"
Residence 1 Year Ago,Different county,"27,814","(+/-4,650)"
Residence 1 Year Ago,Same state,"20,503","(+/-3,667)"
Residence 1 Year Ago,Different state,"7,311","(+/-2,830)"
Residence 1 Year Ago,Abroad,"1,168",(+/-827)
