Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"710,658","(+/-7,264)"
Sex and Age,Male,"348,288","(+/-5,848)"
Sex and Age,Female,"362,370","(+/-5,788)"
Sex and Age,Under 5 years,"43,409","(+/-3,159)"
Sex and Age,5 to 9 years,"43,146","(+/-3,097)"
Sex and Age,10 to 14 years,"46,332","(+/-4,131)"
Sex and Age,15 to 19 years,"41,643","(+/-2,744)"
Sex and Age,20 to 24 years,"32,319","(+/-3,016)"
Sex and Age,25 to 34 years,"88,906","(+/-4,652)"
Sex and Age,35 to 44 years,"100,963","(+/-4,275)"
Sex and Age,45 to 54 years,"88,970","(+/-4,368)"
Sex and Age,55 to 59 years,"42,530","(+/-2,922)"
Sex and Age,60 to 64 years,"48,680","(+/-3,010)"
Sex and Age,65 to 74 years,"77,651","(+/-3,266)"
Sex and Age,75 to 84 years,"40,103","(+/-2,628)"
Sex and Age,85 years and over,"16,006","(+/-1,878)"
Sex and Age,Median age (years),40.6,(+/-0.9)
Sex and Age,18 years and over,"547,222","(+/-7,316)"
Sex and Age,65 years and over,"133,760","(+/-4,782)"
Race,Total population,"710,658","(+/-7,264)"
Race,One race,"657,869","(+/-7,223)"
Race,White,"496,834","(+/-9,454)"
Race,Black or African American,"76,704","(+/-8,760)"
Race,American Indian and Alaska Native,"3,063","(+/-1,051)"
Race,Asian,"63,331","(+/-4,675)"
Race,Native Hawaiian and Other Pacific Islander,163,(+/-239)
Race,Some other race,"17,774","(+/-3,715)"
Race,Two or more races,"52,789","(+/-6,126)"
Hispanic or Latino and Race,Total population,"710,658","(+/-7,264)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"34,877","(+/-4,863)"
Hispanic or Latino and Race,Mexican,"21,749","(+/-4,364)"
Hispanic or Latino and Race,Puerto Rican,"2,982","(+/-1,657)"
Hispanic or Latino and Race,Cuban,516,(+/-326)
Hispanic or Latino and Race,Other Hispanic or Latino,"9,630","(+/-2,501)"
Hispanic or Latino and Race,Not Hispanic or Latino,"675,781","(+/-8,431)"
Place of Birth,Total population,"710,658","(+/-7,264)"
Place of Birth,Native,"614,404","(+/-8,385)"
Place of Birth,Born in United States,"607,085","(+/-8,847)"
Place of Birth,State of residence,"436,752","(+/-8,816)"
Place of Birth,Different state,"170,333","(+/-6,686)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,319","(+/-2,044)"
Place of Birth,Foreign-born,"96,254","(+/-6,651)"
Ancestry,Total population,"710,658","(+/-7,264)"
Ancestry,American,"19,230","(+/-3,029)"
Ancestry,Arab,"5,258","(+/-2,955)"
Ancestry,Czech,"6,628","(+/-1,639)"
Ancestry,Danish,"7,376","(+/-1,333)"
Ancestry,Dutch,"6,811","(+/-1,313)"
Ancestry,English,"54,776","(+/-3,836)"
Ancestry,French (except Basque),"17,988","(+/-2,777)"
Ancestry,French Canadian,"4,290","(+/-1,068)"
Ancestry,German,"173,004","(+/-9,169)"
Ancestry,Greek,"1,020",(+/-491)
Ancestry,Hungarian,"1,306",(+/-724)
Ancestry,Irish,"72,553","(+/-5,391)"
Ancestry,Italian,"14,526","(+/-2,541)"
Ancestry,Lithuanian,315,(+/-328)
Ancestry,Norwegian,"69,087","(+/-4,568)"
Ancestry,Polish,"25,119","(+/-3,149)"
Ancestry,Portuguese,"1,514","(+/-1,365)"
Ancestry,Russian,"6,776","(+/-1,954)"
Ancestry,Scotch-Irish,"3,781","(+/-1,182)"
Ancestry,Scottish,"10,375","(+/-2,187)"
Ancestry,Slovak,943,(+/-489)
Ancestry,Subsaharan African,"34,050","(+/-7,645)"
Ancestry,Swedish,"47,952","(+/-3,501)"
Ancestry,Swiss,"2,398",(+/-948)
Ancestry,Ukrainian,"4,575","(+/-1,734)"
Ancestry,Welsh,"2,583",(+/-890)
Ancestry,West Indian (excluding Hispanic origin groups),"2,182",(+/-901)
Veteran Status,Civilian population 18 years and over,"546,980","(+/-7,286)"
Veteran Status,Civilian veterans,"27,614","(+/-2,262)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"706,041","(+/-7,239)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"72,947","(+/-4,364)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"163,361","(+/-6,821)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,536","(+/-1,357)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"412,050","(+/-6,852)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"32,942","(+/-2,863)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"130,630","(+/-4,795)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"34,469","(+/-2,926)"
Residence 1 Year Ago,Population 1 year and over,"700,361","(+/-7,778)"
Residence 1 Year Ago,Same house,"628,912","(+/-9,583)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"71,449","(+/-7,864)"
Residence 1 Year Ago,Different house in the U.S.,"66,210","(+/-7,182)"
Residence 1 Year Ago,Same county,"37,073","(+/-4,920)"
Residence 1 Year Ago,Different county,"29,137","(+/-5,447)"
Residence 1 Year Ago,Same state,"21,436","(+/-5,058)"
Residence 1 Year Ago,Different state,"7,701","(+/-1,672)"
Residence 1 Year Ago,Abroad,"5,239","(+/-2,357)"
