Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"764,291","(+/-2,895)"
Sex and Age,Male,"379,161","(+/-2,948)"
Sex and Age,Female,"385,130","(+/-2,906)"
Sex and Age,Under 5 years,"38,845","(+/-1,812)"
Sex and Age,5 to 9 years,"40,622","(+/-3,120)"
Sex and Age,10 to 14 years,"48,128","(+/-3,533)"
Sex and Age,15 to 19 years,"56,116","(+/-2,881)"
Sex and Age,20 to 24 years,"56,650","(+/-2,675)"
Sex and Age,25 to 34 years,"100,320","(+/-3,344)"
Sex and Age,35 to 44 years,"95,912","(+/-2,604)"
Sex and Age,45 to 54 years,"88,018","(+/-2,010)"
Sex and Age,55 to 59 years,"44,081","(+/-3,089)"
Sex and Age,60 to 64 years,"53,436","(+/-3,053)"
Sex and Age,65 to 74 years,"84,604","(+/-1,464)"
Sex and Age,75 to 84 years,"44,719","(+/-1,851)"
Sex and Age,85 years and over,"12,840","(+/-1,528)"
Sex and Age,Median age (years),39.3,(+/-0.5)
Sex and Age,18 years and over,"607,363","(+/-2,614)"
Sex and Age,65 years and over,"142,163","(+/-1,944)"
Race,Total population,"764,291","(+/-2,895)"
Race,One race,"714,207","(+/-5,191)"
Race,White,"666,529","(+/-4,372)"
Race,Black or African American,"17,676","(+/-2,272)"
Race,American Indian and Alaska Native,"5,995","(+/-1,872)"
Race,Asian,"13,387","(+/-1,903)"
Race,Native Hawaiian and Other Pacific Islander,198,(+/-250)
Race,Some other race,"10,422","(+/-2,603)"
Race,Two or more races,"50,084","(+/-4,449)"
Hispanic or Latino and Race,Total population,"764,291","(+/-2,895)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"35,349",(+/-653)
Hispanic or Latino and Race,Mexican,"20,458","(+/-4,181)"
Hispanic or Latino and Race,Puerto Rican,"2,493","(+/-1,733)"
Hispanic or Latino and Race,Cuban,"2,442","(+/-1,275)"
Hispanic or Latino and Race,Other Hispanic or Latino,"9,956","(+/-3,481)"
Hispanic or Latino and Race,Not Hispanic or Latino,"728,942","(+/-2,871)"
Place of Birth,Total population,"764,291","(+/-2,895)"
Place of Birth,Native,"736,815","(+/-4,252)"
Place of Birth,Born in United States,"731,299","(+/-4,413)"
Place of Birth,State of residence,"455,001","(+/-10,008)"
Place of Birth,Different state,"276,298","(+/-9,100)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","5,516","(+/-1,357)"
Place of Birth,Foreign-born,"27,476","(+/-3,137)"
Ancestry,Total population,"764,291","(+/-2,895)"
Ancestry,American,"78,729","(+/-6,570)"
Ancestry,Arab,"2,499","(+/-1,189)"
Ancestry,Czech,974,(+/-588)
Ancestry,Danish,"1,423",(+/-758)
Ancestry,Dutch,"5,475","(+/-1,692)"
Ancestry,English,"99,811","(+/-6,541)"
Ancestry,French (except Basque),"13,580","(+/-2,329)"
Ancestry,French Canadian,"1,599","(+/-1,170)"
Ancestry,German,"151,337","(+/-7,696)"
Ancestry,Greek,579,(+/-341)
Ancestry,Hungarian,"2,083",(+/-965)
Ancestry,Irish,"87,818","(+/-6,664)"
Ancestry,Italian,"16,351","(+/-3,323)"
Ancestry,Lithuanian,576,(+/-459)
Ancestry,Norwegian,"4,799","(+/-1,289)"
Ancestry,Polish,"13,434","(+/-3,658)"
Ancestry,Portuguese,547,(+/-402)
Ancestry,Russian,"1,657","(+/-1,237)"
Ancestry,Scotch-Irish,"9,208","(+/-2,738)"
Ancestry,Scottish,"18,482","(+/-2,670)"
Ancestry,Slovak,779,(+/-534)
Ancestry,Subsaharan African,"2,996","(+/-1,460)"
Ancestry,Swedish,"3,586","(+/-1,173)"
Ancestry,Swiss,"2,682","(+/-1,495)"
Ancestry,Ukrainian,393,(+/-266)
Ancestry,Welsh,"3,965","(+/-1,145)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,127",(+/-639)
Veteran Status,Civilian population 18 years and over,"607,024","(+/-2,676)"
Veteran Status,Civilian veterans,"40,839","(+/-3,152)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"755,561","(+/-2,953)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"117,156","(+/-6,490)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"156,813","(+/-2,194)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,631","(+/-2,399)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"461,300","(+/-2,943)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"64,777","(+/-4,334)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"137,448","(+/-1,930)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"41,748","(+/-3,150)"
Residence 1 Year Ago,Population 1 year and over,"757,057","(+/-2,998)"
Residence 1 Year Ago,Same house,"673,183","(+/-7,120)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"83,874","(+/-6,532)"
Residence 1 Year Ago,Different house in the U.S.,"80,036","(+/-6,232)"
Residence 1 Year Ago,Same county,"33,579","(+/-4,627)"
Residence 1 Year Ago,Different county,"46,457","(+/-4,585)"
Residence 1 Year Ago,Same state,"29,199","(+/-3,733)"
Residence 1 Year Ago,Different state,"17,258","(+/-3,193)"
Residence 1 Year Ago,Abroad,"3,838","(+/-1,518)"
