Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"795,125","(+/-9,476)"
Sex and Age,Male,"388,108","(+/-6,145)"
Sex and Age,Female,"407,017","(+/-5,445)"
Sex and Age,Under 5 years,"57,026","(+/-2,760)"
Sex and Age,5 to 9 years,"53,371","(+/-3,330)"
Sex and Age,10 to 14 years,"54,730","(+/-3,669)"
Sex and Age,15 to 19 years,"50,093","(+/-3,021)"
Sex and Age,20 to 24 years,"42,776","(+/-2,962)"
Sex and Age,25 to 34 years,"86,326","(+/-3,594)"
Sex and Age,35 to 44 years,"87,487","(+/-3,678)"
Sex and Age,45 to 54 years,"82,303","(+/-3,450)"
Sex and Age,55 to 59 years,"45,434","(+/-3,794)"
Sex and Age,60 to 64 years,"57,229","(+/-3,413)"
Sex and Age,65 to 74 years,"99,556","(+/-2,793)"
Sex and Age,75 to 84 years,"57,121","(+/-2,816)"
Sex and Age,85 years and over,"21,673","(+/-2,043)"
Sex and Age,Median age (years),40.5,(+/-0.7)
Sex and Age,18 years and over,"595,634","(+/-6,859)"
Sex and Age,65 years and over,"178,350","(+/-4,134)"
Race,Total population,"795,125","(+/-9,476)"
Race,One race,"738,094","(+/-11,527)"
Race,White,"647,505","(+/-10,815)"
Race,Black or African American,"32,014","(+/-4,306)"
Race,American Indian and Alaska Native,"1,309",(+/-878)
Race,Asian,"21,189","(+/-2,874)"
Race,Native Hawaiian and Other Pacific Islander,917,(+/-821)
Race,Some other race,"35,160","(+/-5,694)"
Race,Two or more races,"57,031","(+/-6,356)"
Hispanic or Latino and Race,Total population,"795,125","(+/-9,476)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"85,201","(+/-5,498)"
Hispanic or Latino and Race,Mexican,"17,382","(+/-5,077)"
Hispanic or Latino and Race,Puerto Rican,"22,691","(+/-4,454)"
Hispanic or Latino and Race,Cuban,"4,923","(+/-1,920)"
Hispanic or Latino and Race,Other Hispanic or Latino,"40,205","(+/-5,907)"
Hispanic or Latino and Race,Not Hispanic or Latino,"709,924","(+/-9,833)"
Place of Birth,Total population,"795,125","(+/-9,476)"
Place of Birth,Native,"724,349","(+/-10,824)"
Place of Birth,Born in United States,"710,672","(+/-11,009)"
Place of Birth,State of residence,"521,964","(+/-11,236)"
Place of Birth,Different state,"188,708","(+/-7,966)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","13,677","(+/-3,085)"
Place of Birth,Foreign-born,"70,776","(+/-6,182)"
Ancestry,Total population,"795,125","(+/-9,476)"
Ancestry,American,"52,510","(+/-8,808)"
Ancestry,Arab,"6,408","(+/-3,038)"
Ancestry,Czech,"1,979",(+/-822)
Ancestry,Danish,"1,506",(+/-646)
Ancestry,Dutch,"5,417","(+/-1,450)"
Ancestry,English,"44,655","(+/-3,859)"
Ancestry,French (except Basque),"8,138","(+/-1,741)"
Ancestry,French Canadian,"2,864","(+/-1,128)"
Ancestry,German,"85,926","(+/-6,849)"
Ancestry,Greek,"6,506","(+/-2,721)"
Ancestry,Hungarian,"9,959","(+/-2,710)"
Ancestry,Irish,"137,142","(+/-8,674)"
Ancestry,Italian,"158,796","(+/-9,980)"
Ancestry,Lithuanian,"3,215",(+/-943)
Ancestry,Norwegian,"5,019","(+/-1,856)"
Ancestry,Polish,"50,204","(+/-5,433)"
Ancestry,Portuguese,"6,256","(+/-1,905)"
Ancestry,Russian,"10,822","(+/-3,495)"
Ancestry,Scotch-Irish,"4,238","(+/-1,882)"
Ancestry,Scottish,"10,171","(+/-2,095)"
Ancestry,Slovak,"2,249",(+/-838)
Ancestry,Subsaharan African,"1,776","(+/-1,236)"
Ancestry,Swedish,"4,369","(+/-1,210)"
Ancestry,Swiss,"2,016","(+/-1,159)"
Ancestry,Ukrainian,"7,175","(+/-2,326)"
Ancestry,Welsh,"2,030","(+/-1,006)"
Ancestry,West Indian (excluding Hispanic origin groups),"5,546","(+/-2,290)"
Veteran Status,Civilian population 18 years and over,"595,105","(+/-6,856)"
Veteran Status,Civilian veterans,"27,987","(+/-2,466)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"789,511","(+/-9,459)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"87,143","(+/-4,944)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"199,411","(+/-5,493)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,900","(+/-1,820)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"415,772","(+/-6,887)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"34,429","(+/-3,548)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"174,328","(+/-4,151)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"46,814","(+/-2,875)"
Residence 1 Year Ago,Population 1 year and over,"782,642","(+/-9,379)"
Residence 1 Year Ago,Same house,"732,768","(+/-11,118)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"49,874","(+/-5,794)"
Residence 1 Year Ago,Different house in the U.S.,"46,627","(+/-5,134)"
Residence 1 Year Ago,Same county,"24,812","(+/-4,154)"
Residence 1 Year Ago,Different county,"21,815","(+/-2,778)"
Residence 1 Year Ago,Same state,"15,345","(+/-2,707)"
Residence 1 Year Ago,Different state,"6,470","(+/-1,594)"
Residence 1 Year Ago,Abroad,"3,247","(+/-2,907)"
