Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"791,001","(+/-2,855)"
Sex and Age,Male,"385,632","(+/-2,363)"
Sex and Age,Female,"405,369","(+/-2,159)"
Sex and Age,Under 5 years,"44,324","(+/-1,584)"
Sex and Age,5 to 9 years,"48,625","(+/-3,271)"
Sex and Age,10 to 14 years,"45,945","(+/-3,424)"
Sex and Age,15 to 19 years,"52,627","(+/-2,242)"
Sex and Age,20 to 24 years,"53,550","(+/-1,865)"
Sex and Age,25 to 34 years,"109,785","(+/-2,782)"
Sex and Age,35 to 44 years,"100,132","(+/-2,300)"
Sex and Age,45 to 54 years,"87,957","(+/-1,798)"
Sex and Age,55 to 59 years,"46,263","(+/-2,901)"
Sex and Age,60 to 64 years,"50,151","(+/-2,750)"
Sex and Age,65 to 74 years,"87,238","(+/-1,389)"
Sex and Age,75 to 84 years,"48,107","(+/-2,037)"
Sex and Age,85 years and over,"16,297","(+/-1,815)"
Sex and Age,Median age (years),38.7,(+/-0.5)
Sex and Age,18 years and over,"619,868","(+/-1,969)"
Sex and Age,65 years and over,"151,642","(+/-1,841)"
Race,Total population,"791,001","(+/-2,855)"
Race,One race,"726,962","(+/-7,959)"
Race,White,"562,553","(+/-4,302)"
Race,Black or African American,"127,029","(+/-5,986)"
Race,American Indian and Alaska Native,841,(+/-421)
Race,Asian,"18,255","(+/-1,782)"
Race,Native Hawaiian and Other Pacific Islander,"1,034","(+/-1,196)"
Race,Some other race,"17,250","(+/-4,761)"
Race,Two or more races,"64,039","(+/-7,120)"
Hispanic or Latino and Race,Total population,"791,001","(+/-2,855)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"35,348","(+/-1,292)"
Hispanic or Latino and Race,Mexican,"15,106","(+/-3,699)"
Hispanic or Latino and Race,Puerto Rican,"4,730","(+/-1,528)"
Hispanic or Latino and Race,Cuban,"1,040",(+/-530)
Hispanic or Latino and Race,Other Hispanic or Latino,"14,472","(+/-3,705)"
Hispanic or Latino and Race,Not Hispanic or Latino,"755,653","(+/-2,934)"
Place of Birth,Total population,"791,001","(+/-2,855)"
Place of Birth,Native,"748,083","(+/-5,385)"
Place of Birth,Born in United States,"738,216","(+/-5,363)"
Place of Birth,State of residence,"550,385","(+/-9,521)"
Place of Birth,Different state,"187,831","(+/-7,676)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","9,867","(+/-2,028)"
Place of Birth,Foreign-born,"42,918","(+/-4,894)"
Ancestry,Total population,"791,001","(+/-2,855)"
Ancestry,American,"52,830","(+/-5,522)"
Ancestry,Arab,"3,552","(+/-1,604)"
Ancestry,Czech,"1,853","(+/-1,253)"
Ancestry,Danish,"1,706",(+/-691)
Ancestry,Dutch,"8,843","(+/-2,284)"
Ancestry,English,"103,777","(+/-7,717)"
Ancestry,French (except Basque),"15,447","(+/-2,618)"
Ancestry,French Canadian,"1,648",(+/-713)
Ancestry,German,"157,103","(+/-8,826)"
Ancestry,Greek,"2,744","(+/-1,116)"
Ancestry,Hungarian,"5,260","(+/-1,424)"
Ancestry,Irish,"95,298","(+/-6,718)"
Ancestry,Italian,"25,422","(+/-3,139)"
Ancestry,Lithuanian,922,(+/-553)
Ancestry,Norwegian,"3,107",(+/-907)
Ancestry,Polish,"15,591","(+/-3,525)"
Ancestry,Portuguese,880,(+/-430)
Ancestry,Russian,"2,158",(+/-990)
Ancestry,Scotch-Irish,"7,945","(+/-2,658)"
Ancestry,Scottish,"25,081","(+/-4,647)"
Ancestry,Slovak,"1,285",(+/-626)
Ancestry,Subsaharan African,"10,155","(+/-2,373)"
Ancestry,Swedish,"5,117","(+/-1,593)"
Ancestry,Swiss,"1,524",(+/-557)
Ancestry,Ukrainian,"1,651",(+/-848)
Ancestry,Welsh,"5,106","(+/-1,407)"
Ancestry,West Indian (excluding Hispanic origin groups),"4,290","(+/-1,611)"
Veteran Status,Civilian population 18 years and over,"612,889","(+/-2,575)"
Veteran Status,Civilian veterans,"50,289","(+/-3,056)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"775,445","(+/-3,240)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"126,639","(+/-7,218)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"171,020","(+/-1,797)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,040","(+/-1,842)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"458,230","(+/-2,578)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"67,892","(+/-5,758)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"146,195","(+/-1,889)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"48,707","(+/-2,697)"
Residence 1 Year Ago,Population 1 year and over,"781,970","(+/-3,688)"
Residence 1 Year Ago,Same house,"676,195","(+/-9,063)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"105,775","(+/-8,971)"
Residence 1 Year Ago,Different house in the U.S.,"99,168","(+/-8,568)"
Residence 1 Year Ago,Same county,"52,765","(+/-6,436)"
Residence 1 Year Ago,Different county,"46,403","(+/-6,038)"
Residence 1 Year Ago,Same state,"28,502","(+/-5,405)"
Residence 1 Year Ago,Different state,"17,901","(+/-3,315)"
Residence 1 Year Ago,Abroad,"6,607","(+/-2,078)"
