Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"759,138","(+/-4,479)"
Sex and Age,Male,"375,922","(+/-3,704)"
Sex and Age,Female,"383,216","(+/-4,235)"
Sex and Age,Under 5 years,"44,751","(+/-2,021)"
Sex and Age,5 to 9 years,"46,202","(+/-2,869)"
Sex and Age,10 to 14 years,"48,539","(+/-2,976)"
Sex and Age,15 to 19 years,"51,967","(+/-2,772)"
Sex and Age,20 to 24 years,"46,859","(+/-2,666)"
Sex and Age,25 to 34 years,"93,221","(+/-3,086)"
Sex and Age,35 to 44 years,"94,579","(+/-3,078)"
Sex and Age,45 to 54 years,"87,808","(+/-2,846)"
Sex and Age,55 to 59 years,"47,098","(+/-2,775)"
Sex and Age,60 to 64 years,"50,734","(+/-2,347)"
Sex and Age,65 to 74 years,"89,094","(+/-2,161)"
Sex and Age,75 to 84 years,"46,995","(+/-1,897)"
Sex and Age,85 years and over,"11,291","(+/-1,387)"
Sex and Age,Median age (years),40.2,(+/-0.5)
Sex and Age,18 years and over,"588,302","(+/-3,922)"
Sex and Age,65 years and over,"147,380","(+/-2,576)"
Race,Total population,"759,138","(+/-4,479)"
Race,One race,"715,291","(+/-6,228)"
Race,White,"647,764","(+/-4,945)"
Race,Black or African American,"49,661","(+/-4,038)"
Race,American Indian and Alaska Native,"1,388",(+/-550)
Race,Asian,"5,301","(+/-1,000)"
Race,Native Hawaiian and Other Pacific Islander,449,(+/-326)
Race,Some other race,"10,728","(+/-2,128)"
Race,Two or more races,"43,847","(+/-4,478)"
Hispanic or Latino and Race,Total population,"759,138","(+/-4,479)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"32,920","(+/-1,126)"
Hispanic or Latino and Race,Mexican,"21,353","(+/-2,279)"
Hispanic or Latino and Race,Puerto Rican,"3,266",(+/-918)
Hispanic or Latino and Race,Cuban,"1,023",(+/-696)
Hispanic or Latino and Race,Other Hispanic or Latino,"7,278","(+/-2,011)"
Hispanic or Latino and Race,Not Hispanic or Latino,"726,218","(+/-4,326)"
Place of Birth,Total population,"759,138","(+/-4,479)"
Place of Birth,Native,"742,975","(+/-4,555)"
Place of Birth,Born in United States,"735,806","(+/-5,061)"
Place of Birth,State of residence,"490,233","(+/-8,227)"
Place of Birth,Different state,"245,573","(+/-7,363)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","7,169","(+/-1,494)"
Place of Birth,Foreign-born,"16,163","(+/-2,064)"
Ancestry,Total population,"759,138","(+/-4,479)"
Ancestry,American,"129,178","(+/-9,162)"
Ancestry,Arab,"1,664","(+/-1,032)"
Ancestry,Czech,409,(+/-369)
Ancestry,Danish,566,(+/-456)
Ancestry,Dutch,"3,775","(+/-1,139)"
Ancestry,English,"95,889","(+/-7,095)"
Ancestry,French (except Basque),"6,360","(+/-1,309)"
Ancestry,French Canadian,"1,594",(+/-987)
Ancestry,German,"69,030","(+/-5,772)"
Ancestry,Greek,"1,009",(+/-744)
Ancestry,Hungarian,677,(+/-429)
Ancestry,Irish,"68,129","(+/-5,075)"
Ancestry,Italian,"10,399","(+/-1,813)"
Ancestry,Lithuanian,0,(+/-208)
Ancestry,Norwegian,"2,267",(+/-881)
Ancestry,Polish,"5,810","(+/-1,171)"
Ancestry,Portuguese,416,(+/-350)
Ancestry,Russian,404,(+/-361)
Ancestry,Scotch-Irish,"8,053","(+/-1,986)"
Ancestry,Scottish,"15,531","(+/-2,203)"
Ancestry,Slovak,169,(+/-159)
Ancestry,Subsaharan African,"3,369","(+/-2,297)"
Ancestry,Swedish,"2,466","(+/-1,042)"
Ancestry,Swiss,"2,091","(+/-1,058)"
Ancestry,Ukrainian,211,(+/-161)
Ancestry,Welsh,"3,470","(+/-1,181)"
Ancestry,West Indian (excluding Hispanic origin groups),"1,183",(+/-595)
Veteran Status,Civilian population 18 years and over,"580,966","(+/-4,238)"
Veteran Status,Civilian veterans,"38,481","(+/-2,952)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"738,538","(+/-4,678)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"141,582","(+/-5,947)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"170,056","(+/-2,826)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"10,010","(+/-1,832)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"425,032","(+/-4,112)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"73,334","(+/-4,792)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"143,450","(+/-2,616)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"58,238","(+/-3,354)"
Residence 1 Year Ago,Population 1 year and over,"752,346","(+/-4,675)"
Residence 1 Year Ago,Same house,"666,130","(+/-8,054)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"86,216","(+/-7,243)"
Residence 1 Year Ago,Different house in the U.S.,"83,682","(+/-7,019)"
Residence 1 Year Ago,Same county,"36,370","(+/-5,110)"
Residence 1 Year Ago,Different county,"47,312","(+/-4,339)"
Residence 1 Year Ago,Same state,"28,968","(+/-3,715)"
Residence 1 Year Ago,Different state,"18,344","(+/-2,862)"
Residence 1 Year Ago,Abroad,"2,534","(+/-1,331)"
