Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"777,157","(+/-3,441)"
Sex and Age,Male,"388,237","(+/-4,811)"
Sex and Age,Female,"388,920","(+/-4,829)"
Sex and Age,Under 5 years,"45,577","(+/-2,562)"
Sex and Age,5 to 9 years,"47,701","(+/-3,955)"
Sex and Age,10 to 14 years,"54,749","(+/-4,582)"
Sex and Age,15 to 19 years,"52,882","(+/-3,387)"
Sex and Age,20 to 24 years,"45,830","(+/-3,455)"
Sex and Age,25 to 34 years,"104,951","(+/-4,540)"
Sex and Age,35 to 44 years,"106,364","(+/-3,765)"
Sex and Age,45 to 54 years,"94,293","(+/-3,593)"
Sex and Age,55 to 59 years,"44,046","(+/-3,249)"
Sex and Age,60 to 64 years,"45,481","(+/-3,285)"
Sex and Age,65 to 74 years,"78,889","(+/-3,142)"
Sex and Age,75 to 84 years,"41,348","(+/-2,008)"
Sex and Age,85 years and over,"15,046","(+/-1,676)"
Sex and Age,Median age (years),38.1,(+/-0.6)
Sex and Age,18 years and over,"595,048","(+/-5,172)"
Sex and Age,65 years and over,"135,283","(+/-3,629)"
Race,Total population,"777,157","(+/-3,441)"
Race,One race,"726,000","(+/-8,312)"
Race,White,"613,933","(+/-9,568)"
Race,Black or African American,"43,477","(+/-9,084)"
Race,American Indian and Alaska Native,"3,326","(+/-2,225)"
Race,Asian,"41,303","(+/-4,227)"
Race,Native Hawaiian and Other Pacific Islander,737,(+/-765)
Race,Some other race,"23,224","(+/-4,685)"
Race,Two or more races,"51,157","(+/-8,039)"
Hispanic or Latino and Race,Total population,"777,157","(+/-3,441)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"49,788","(+/-6,046)"
Hispanic or Latino and Race,Mexican,"29,900","(+/-5,592)"
Hispanic or Latino and Race,Puerto Rican,"3,190","(+/-1,362)"
Hispanic or Latino and Race,Cuban,916,(+/-928)
Hispanic or Latino and Race,Other Hispanic or Latino,"15,782","(+/-4,142)"
Hispanic or Latino and Race,Not Hispanic or Latino,"727,369","(+/-6,031)"
Place of Birth,Total population,"777,157","(+/-3,441)"
Place of Birth,Native,"710,510","(+/-7,082)"
Place of Birth,Born in United States,"705,731","(+/-6,762)"
Place of Birth,State of residence,"547,177","(+/-10,478)"
Place of Birth,Different state,"158,554","(+/-8,059)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","4,779","(+/-1,620)"
Place of Birth,Foreign-born,"66,647","(+/-6,161)"
Ancestry,Total population,"777,157","(+/-3,441)"
Ancestry,American,"74,491","(+/-7,909)"
Ancestry,Arab,941,(+/-801)
Ancestry,Czech,973,(+/-518)
Ancestry,Danish,"1,925",(+/-956)
Ancestry,Dutch,"7,021","(+/-1,778)"
Ancestry,English,"92,020","(+/-7,829)"
Ancestry,French (except Basque),"8,527","(+/-1,909)"
Ancestry,French Canadian,771,(+/-425)
Ancestry,German,"139,047","(+/-8,676)"
Ancestry,Greek,"1,769","(+/-1,063)"
Ancestry,Hungarian,"1,468",(+/-797)
Ancestry,Irish,"71,406","(+/-5,389)"
Ancestry,Italian,"15,464","(+/-2,708)"
Ancestry,Lithuanian,478,(+/-292)
Ancestry,Norwegian,"3,382","(+/-1,672)"
Ancestry,Polish,"9,369","(+/-2,213)"
Ancestry,Portuguese,238,(+/-228)
Ancestry,Russian,"1,276",(+/-644)
Ancestry,Scotch-Irish,"6,946","(+/-1,904)"
Ancestry,Scottish,"14,740","(+/-2,352)"
Ancestry,Slovak,663,(+/-376)
Ancestry,Subsaharan African,"9,032","(+/-4,338)"
Ancestry,Swedish,"3,289","(+/-1,211)"
Ancestry,Swiss,"1,539",(+/-817)
Ancestry,Ukrainian,392,(+/-295)
Ancestry,Welsh,"3,628","(+/-1,373)"
Ancestry,West Indian (excluding Hispanic origin groups),"2,333","(+/-1,554)"
Veteran Status,Civilian population 18 years and over,"594,272","(+/-5,215)"
Veteran Status,Civilian veterans,"38,794","(+/-3,084)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"766,471","(+/-3,447)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"121,637","(+/-6,750)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"181,671","(+/-4,597)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"13,066","(+/-2,395)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"454,285","(+/-5,256)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"63,168","(+/-5,577)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"130,515","(+/-3,720)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"45,403","(+/-2,864)"
Residence 1 Year Ago,Population 1 year and over,"769,748","(+/-3,678)"
Residence 1 Year Ago,Same house,"680,718","(+/-8,879)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"89,030","(+/-7,797)"
Residence 1 Year Ago,Different house in the U.S.,"84,645","(+/-7,599)"
Residence 1 Year Ago,Same county,"40,369","(+/-5,599)"
Residence 1 Year Ago,Different county,"44,276","(+/-6,032)"
Residence 1 Year Ago,Same state,"33,596","(+/-5,050)"
Residence 1 Year Ago,Different state,"10,680","(+/-3,188)"
Residence 1 Year Ago,Abroad,"4,385","(+/-2,062)"
