Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"739,447","(+/-20,900)"
Sex and Age,Male,"344,152","(+/-12,017)"
Sex and Age,Female,"395,295","(+/-12,426)"
Sex and Age,Under 5 years,"35,137","(+/-4,231)"
Sex and Age,5 to 9 years,"35,448","(+/-4,275)"
Sex and Age,10 to 14 years,"48,808","(+/-5,552)"
Sex and Age,15 to 19 years,"41,628","(+/-3,910)"
Sex and Age,20 to 24 years,"40,597","(+/-3,908)"
Sex and Age,25 to 34 years,"114,534","(+/-7,962)"
Sex and Age,35 to 44 years,"98,544","(+/-6,171)"
Sex and Age,45 to 54 years,"89,407","(+/-5,320)"
Sex and Age,55 to 59 years,"42,619","(+/-4,901)"
Sex and Age,60 to 64 years,"45,915","(+/-4,246)"
Sex and Age,65 to 74 years,"83,981","(+/-4,657)"
Sex and Age,75 to 84 years,"46,964","(+/-4,595)"
Sex and Age,85 years and over,"15,865","(+/-2,499)"
Sex and Age,Median age (years),39.9,(+/-0.9)
Sex and Age,18 years and over,"594,177","(+/-15,197)"
Sex and Age,65 years and over,"146,810","(+/-6,912)"
Race,Total population,"739,447","(+/-20,900)"
Race,One race,"667,600","(+/-21,643)"
Race,White,"224,191","(+/-13,610)"
Race,Black or African American,"311,337","(+/-17,667)"
Race,American Indian and Alaska Native,"3,025","(+/-1,764)"
Race,Asian,"63,600","(+/-6,793)"
Race,Native Hawaiian and Other Pacific Islander,84,(+/-143)
Race,Some other race,"65,363","(+/-8,377)"
Race,Two or more races,"71,847","(+/-8,947)"
Hispanic or Latino and Race,Total population,"739,447","(+/-20,900)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"116,877","(+/-11,133)"
Hispanic or Latino and Race,Mexican,"18,438","(+/-5,432)"
Hispanic or Latino and Race,Puerto Rican,"39,239","(+/-5,220)"
Hispanic or Latino and Race,Cuban,"3,095","(+/-1,103)"
Hispanic or Latino and Race,Other Hispanic or Latino,"56,105","(+/-9,285)"
Hispanic or Latino and Race,Not Hispanic or Latino,"622,570","(+/-18,939)"
Place of Birth,Total population,"739,447","(+/-20,900)"
Place of Birth,Native,"456,382","(+/-19,608)"
Place of Birth,Born in United States,"434,494","(+/-18,646)"
Place of Birth,State of residence,"356,963","(+/-16,547)"
Place of Birth,Different state,"77,531","(+/-6,660)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","21,888","(+/-3,804)"
Place of Birth,Foreign-born,"283,065","(+/-13,484)"
Ancestry,Total population,"739,447","(+/-20,900)"
Ancestry,American,"39,719","(+/-7,364)"
Ancestry,Arab,"11,315","(+/-4,429)"
Ancestry,Czech,929,(+/-665)
Ancestry,Danish,"1,658","(+/-2,515)"
Ancestry,Dutch,714,(+/-442)
Ancestry,English,"8,474","(+/-1,752)"
Ancestry,French (except Basque),"2,915","(+/-1,144)"
Ancestry,French Canadian,437,(+/-354)
Ancestry,German,"10,421","(+/-2,159)"
Ancestry,Greek,"1,472",(+/-925)
Ancestry,Hungarian,"3,514","(+/-2,571)"
Ancestry,Irish,"18,393","(+/-2,846)"
Ancestry,Italian,"18,904","(+/-2,620)"
Ancestry,Lithuanian,623,(+/-373)
Ancestry,Norwegian,"1,253",(+/-820)
Ancestry,Polish,"7,789","(+/-2,038)"
Ancestry,Portuguese,276,(+/-219)
Ancestry,Russian,"21,820","(+/-4,369)"
Ancestry,Scotch-Irish,"1,129",(+/-570)
Ancestry,Scottish,"3,196","(+/-1,340)"
Ancestry,Slovak,763,(+/-714)
Ancestry,Subsaharan African,"26,935","(+/-7,324)"
Ancestry,Swedish,"3,376","(+/-2,894)"
Ancestry,Swiss,354,(+/-405)
Ancestry,Ukrainian,"22,230","(+/-3,792)"
Ancestry,Welsh,277,(+/-228)
Ancestry,West Indian (excluding Hispanic origin groups),"95,328","(+/-9,780)"
Veteran Status,Civilian population 18 years and over,"593,807","(+/-15,231)"
Veteran Status,Civilian veterans,"8,350","(+/-1,320)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"734,360","(+/-20,947)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"119,750","(+/-7,442)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"145,156","(+/-9,836)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"5,706","(+/-1,817)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"446,268","(+/-14,685)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"49,383","(+/-4,925)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"142,936","(+/-6,941)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"64,661","(+/-4,851)"
Residence 1 Year Ago,Population 1 year and over,"733,175","(+/-20,929)"
Residence 1 Year Ago,Same house,"679,022","(+/-19,738)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"54,153","(+/-7,314)"
Residence 1 Year Ago,Different house in the U.S.,"45,685","(+/-6,834)"
Residence 1 Year Ago,Same county,"30,240","(+/-5,302)"
Residence 1 Year Ago,Different county,"15,445","(+/-3,872)"
Residence 1 Year Ago,Same state,"8,828","(+/-3,345)"
Residence 1 Year Ago,Different state,"6,617","(+/-1,511)"
Residence 1 Year Ago,Abroad,"8,468","(+/-3,046)"
