Subject,Title,Value,Margin_of_Error
Sex and Age,Total population,"784,982","(+/-12,162)"
Sex and Age,Male,"382,318","(+/-7,514)"
Sex and Age,Female,"402,664","(+/-8,065)"
Sex and Age,Under 5 years,"45,500","(+/-3,211)"
Sex and Age,5 to 9 years,"38,896","(+/-3,521)"
Sex and Age,10 to 14 years,"38,391","(+/-2,818)"
Sex and Age,15 to 19 years,"35,447","(+/-2,895)"
Sex and Age,20 to 24 years,"48,617","(+/-3,291)"
Sex and Age,25 to 34 years,"131,572","(+/-6,144)"
Sex and Age,35 to 44 years,"115,041","(+/-5,000)"
Sex and Age,45 to 54 years,"88,430","(+/-4,947)"
Sex and Age,55 to 59 years,"52,278","(+/-3,934)"
Sex and Age,60 to 64 years,"50,056","(+/-3,563)"
Sex and Age,65 to 74 years,"79,575","(+/-4,338)"
Sex and Age,75 to 84 years,"43,869","(+/-2,324)"
Sex and Age,85 years and over,"17,310","(+/-1,842)"
Sex and Age,Median age (years),39.6,(+/-0.6)
Sex and Age,18 years and over,"640,225","(+/-10,761)"
Sex and Age,65 years and over,"140,754","(+/-5,189)"
Race,Total population,"784,982","(+/-12,162)"
Race,One race,"712,435","(+/-12,357)"
Race,White,"512,563","(+/-11,369)"
Race,Black or African American,"77,162","(+/-7,268)"
Race,American Indian and Alaska Native,976,(+/-574)
Race,Asian,"81,048","(+/-5,516)"
Race,Native Hawaiian and Other Pacific Islander,73,(+/-62)
Race,Some other race,"40,613","(+/-5,894)"
Race,Two or more races,"72,547","(+/-7,983)"
Hispanic or Latino and Race,Total population,"784,982","(+/-12,162)"
Hispanic or Latino and Race,Hispanic or Latino (of any race),"61,166","(+/-5,257)"
Hispanic or Latino and Race,Mexican,"4,939","(+/-1,565)"
Hispanic or Latino and Race,Puerto Rican,"15,809","(+/-3,779)"
Hispanic or Latino and Race,Cuban,"1,394",(+/-940)
Hispanic or Latino and Race,Other Hispanic or Latino,"39,024","(+/-5,718)"
Hispanic or Latino and Race,Not Hispanic or Latino,"723,816","(+/-11,674)"
Place of Birth,Total population,"784,982","(+/-12,162)"
Place of Birth,Native,"622,458","(+/-12,858)"
Place of Birth,Born in United States,"606,917","(+/-12,506)"
Place of Birth,State of residence,"466,804","(+/-11,097)"
Place of Birth,Different state,"140,113","(+/-6,949)"
Place of Birth,"Born in Puerto Rico, U.S. Island areas, or born abroad to American parent(s)","15,541","(+/-2,415)"
Place of Birth,Foreign-born,"162,524","(+/-8,010)"
Ancestry,Total population,"784,982","(+/-12,162)"
Ancestry,American,"29,729","(+/-4,900)"
Ancestry,Arab,"8,001","(+/-2,323)"
Ancestry,Czech,"1,054",(+/-499)
Ancestry,Danish,"1,358",(+/-665)
Ancestry,Dutch,"2,806","(+/-1,436)"
Ancestry,English,"65,342","(+/-5,674)"
Ancestry,French (except Basque),"21,589","(+/-3,683)"
Ancestry,French Canadian,"13,481","(+/-2,910)"
Ancestry,German,"33,810","(+/-3,764)"
Ancestry,Greek,"6,510","(+/-1,809)"
Ancestry,Hungarian,"1,507",(+/-687)
Ancestry,Irish,"192,978","(+/-9,343)"
Ancestry,Italian,"86,512","(+/-6,548)"
Ancestry,Lithuanian,"4,805","(+/-1,444)"
Ancestry,Norwegian,"3,144","(+/-1,066)"
Ancestry,Polish,"20,420","(+/-3,480)"
Ancestry,Portuguese,"11,988","(+/-2,194)"
Ancestry,Russian,"6,563","(+/-1,599)"
Ancestry,Scotch-Irish,"4,366","(+/-1,443)"
Ancestry,Scottish,"20,789","(+/-3,507)"
Ancestry,Slovak,573,(+/-305)
Ancestry,Subsaharan African,"30,888","(+/-5,604)"
Ancestry,Swedish,"10,273","(+/-2,635)"
Ancestry,Swiss,535,(+/-346)
Ancestry,Ukrainian,"3,140","(+/-1,074)"
Ancestry,Welsh,"1,732",(+/-891)
Ancestry,West Indian (excluding Hispanic origin groups),"20,710","(+/-3,979)"
Veteran Status,Civilian population 18 years and over,"639,749","(+/-10,750)"
Veteran Status,Civilian veterans,"20,436","(+/-2,354)"
Disability Status of the Civilian Noninstitutionalized Population,Total civilian noninstitutionalized population,"778,450","(+/-12,165)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"87,445","(+/-6,160)"
Disability Status of the Civilian Noninstitutionalized Population,Under 18 years,"144,550","(+/-5,347)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"3,727","(+/-1,057)"
Disability Status of the Civilian Noninstitutionalized Population,18 to 64 years,"498,177","(+/-9,508)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"43,786","(+/-4,635)"
Disability Status of the Civilian Noninstitutionalized Population,65 years and over,"135,723","(+/-5,213)"
Disability Status of the Civilian Noninstitutionalized Population,With a disability,"39,932","(+/-3,505)"
Residence 1 Year Ago,Population 1 year and over,"775,778","(+/-12,110)"
Residence 1 Year Ago,Same house,"684,585","(+/-11,491)"
Residence 1 Year Ago,Different house (in the U.S. or abroad),"91,193","(+/-7,842)"
Residence 1 Year Ago,Different house in the U.S.,"83,977","(+/-7,562)"
Residence 1 Year Ago,Same county,"39,211","(+/-5,499)"
Residence 1 Year Ago,Different county,"44,766","(+/-5,791)"
Residence 1 Year Ago,Same state,"26,028","(+/-4,278)"
Residence 1 Year Ago,Different state,"18,738","(+/-3,880)"
Residence 1 Year Ago,Abroad,"7,216","(+/-2,082)"
